"gene","Intercept","condition_treated_vs_control"
"gene_85",8.257837227653,-0.800059274745952
"gene_86",11.3167876837268,0.0259946908365783
"gene_87",6.95377446626394,0.287533083104942
"gene_88",1.51631650456261,-0.223790780798277
"gene_89",7.90255305204515,0.236525077586486
"gene_90",7.12910369962209,-0.551979912158481
"gene_91",12.3986409216294,-0.0538772725966947
"gene_92",8.27163485016402,-0.356154172171226
"gene_93",5.07626470894211,-1.87519258103521
"gene_94",6.01049029317273,1.69212480326966
"gene_95",5.94098633409792,-0.171327692190856
"gene_96",7.79653010986722,0.105110767693332
"gene_97",7.80675625907422,0.247857572049525
"gene_98",9.98169924622991,-0.357063382248624
"gene_99",8.39156657694147,0.0660708216382855
"gene_100",6.36903103934385,-0.334986753065473
"gene_101",4.13908002488278,0.852017307168751
"gene_102",9.06228300738845,0.157885575268159
"gene_103",7.00285440733796,0.146422145267254
"gene_104",7.79851849914632,0.193386723347648
"gene_105",10.4027817400767,0.199829593316599
"gene_106",12.3097783625062,-0.179720660834863
"gene_107",4.43165143981577,0.124874164531461
"gene_108",12.0464158324856,0.062281581799915
"gene_109",4.88064703285451,2.09227719470814
"gene_110",8.11288163395672,0.102626975943686
"gene_111",7.95588148870862,0.934931092586164
"gene_112",6.40363680597206,-0.100812422411328
"gene_113",11.2806692551061,-1.9666111458202
"gene_114",5.2680793042825,0.0252915253272492
"gene_115",9.22307352922652,-0.261064082948297
"gene_116",7.28570858189377,0.147860687516028
"gene_117",4.80713641139479,1.87255070638721
"gene_118",10.9805059735119,-2.2512840585971
"gene_119",2.20190018482446,0.465898320316109
"gene_120",5.65796824419818,0.330833913530335
"gene_121",2.65768733141013,-0.0348575773872918
"gene_122",7.88597516850189,0.271342560455892
"gene_123",8.10451843478172,-0.170386471802072
"gene_124",4.03409945864171,1.56769101790857
"gene_125",9.20185930188833,-0.21640020642204
"gene_126",4.32932084497975,0.14704061476723
"gene_127",9.07651029974601,-0.113493641333936
"gene_128",8.01857622137138,-2.03861850317614
"gene_129",9.46835995863673,1.94833489739639
"gene_130",4.68370086755892,1.90751389110336
"gene_131",7.53348168316562,-0.382622379757352
"gene_132",5.87468796875991,0.012206806956854
"gene_133",3.79129838243602,-0.927920153107192
"gene_134",7.73576286617577,-0.168538059565341
"gene_135",12.3649392191817,0.0770582938491519
"gene_136",5.14445336526933,2.39261436748972
"gene_137",6.60170718723105,-0.0813580275191306
"gene_138",9.26406681378083,-0.111816158742961
"gene_139",7.48240743780577,-0.0231358603792336
"gene_140",12.3857885464551,0.00141565185525254
"gene_141",9.21277362831706,0.245566858564099
"gene_142",12.3118337318059,-0.266426699591762
"gene_143",8.40876579651893,-0.0565480830987503
"gene_144",3.43177400998697,0.264981580240999
"gene_145",8.61644322621688,0.982218188500907
"gene_146",4.84938442155686,-0.299241666665068
"gene_147",4.5024142800622,0.704552295587477
"gene_148",6.52997040406254,0.526536422596471
"gene_149",9.92057841365967,0.695233466866813
"gene_150",8.35536878920834,0.00410695778546205
"gene_151",9.61851515625514,-0.00946386778654888
"gene_152",10.0252468638635,-0.290167964910093
"gene_153",6.85692986418831,0.126855417093123
"gene_154",2.17407535147548,-0.0513174880161859
"gene_155",7.03672477212633,-0.302139151975337
"gene_156",12.4646634946179,-0.225487830332128
"gene_157",7.30571051834,-1.85568737466334
"gene_158",3.93295152884213,-0.753932061257584
"gene_159",6.10717518443932,-0.326121956836464
"gene_160",4.70707025346835,0.0161297266296191
"gene_161",7.21819828933924,-2.08697639186316
"gene_162",9.5134258202361,-2.10166116670617
"gene_163",9.66188300553248,0.334780973476261
"gene_164",8.01795509285613,0.160862407012096
"gene_165",4.69008358591912,-0.176921556449863
"gene_166",9.68387636523977,0.336954200843603
"gene_167",11.1159193852022,-1.89336932989873
"gene_168",12.4011732795548,-0.0159548510203051
"gene_169",5.83348515202636,0.984385949720743
"gene_170",8.71484960838081,1.90192377155124
"gene_171",10.6535379367886,0.399235664897692
"gene_172",6.93831327634674,-0.106261508222801
"gene_173",8.83423647265108,0.0904469515652099
"gene_174",8.02584008467117,0.86379991194199
"gene_175",6.97523443434156,0.0931057980571922
"gene_176",7.65989657872881,-0.0532492133145553
"gene_177",10.1101747314611,-2.10056537950582
"gene_178",8.46612135561442,-0.0293437071860955
"gene_179",5.54401868192448,0.529969587404004
"gene_180",1.90797838674914,0.695457031378888
"gene_181",5.18058205227294,-0.332219615714702
"gene_182",7.20705192888261,0.165196055770144
"gene_183",1.91536447522202,0.755513827270434
"gene_184",12.4075892889819,-0.312740647054295
"gene_185",2.34503450485681,0.583861493414036
"gene_186",3.87239048294603,0.470313379165635
"gene_187",11.477708271029,1.91618388613442
"gene_188",2.26592423648508,0.843337934498438
"gene_189",9.36591774226009,-0.104484672015468
"gene_190",6.32710328191955,0.968723031133612
"gene_191",8.54661467677535,-0.0379267277589668
"gene_192",9.92007733548436,-0.0342592965666118
"gene_193",4.71361268227659,-0.165692441199189
"gene_194",5.37513920311612,0.118370778131253
"gene_195",2.8293018876395,-0.589725186803065
"gene_196",4.45839239115812,0.0997159413818684
"gene_197",8.36361984872476,1.10107139647612
"gene_198",8.74446885206719,0.0968312305088605
"gene_199",12.3938899016452,-0.367999418326583
"gene_200",7.33119127888632,-0.0977456283002556
"gene_201",8.40897362594614,-0.892605147786428
"gene_202",7.64554031968778,0.0832343810727804
"gene_203",5.89177599650183,0.344112891954966
"gene_204",9.39240394031925,0.363077358667194
"gene_205",8.64596330686197,0.200366563837913
"gene_206",7.73531409861375,-0.136183323819564
"gene_207",4.94841323202648,0.0879610146200367
"gene_208",7.31832384570846,0.997311326767289
"gene_209",9.53524503440794,0.0631372258634502
"gene_210",9.0899798717261,0.468838688127315
"gene_211",5.8608398196105,0.182216833614621
"gene_212",5.55720100471636,-0.207556925363978
"gene_213",12.226591859379,-0.00555446031599912
"gene_214",10.3252375643759,0.391469802964057
"gene_215",7.4352003003771,0.707812009651042
"gene_216",6.37635420376023,0.076748267718712
"gene_217",4.6409010678092,0.1047334726505
"gene_218",6.17527065846849,-0.120303340864605
"gene_219",2.38435467179631,0.199102619489455
"gene_220",5.24971382046015,2.11037667915168
"gene_221",10.5826757149685,-0.0294458704324168
"gene_222",10.4712953001244,0.124669918742757
"gene_223",4.70405755246126,1.91440382857715
"gene_224",7.87237403116445,0.127154070426035
"gene_225",7.46637375054247,-0.0515350794435523
"gene_226",2.83674923588411,0.458876563664906
"gene_227",9.70026028260535,2.08782833181979
"gene_228",1.41764003444255,0.910021721521741
"gene_229",3.89466466495093,-0.632020453312341
"gene_230",10.1047124224227,-0.131559180780027
"gene_231",5.59290353069954,0.209490396165884
"gene_232",6.7070161598011,-0.0217110448157163
"gene_233",2.25367441341708,0.789167283933882
"gene_234",2.99324864204533,0.26104665155984
"gene_235",8.31513352799912,0.0770579949340861
"gene_236",6.91202059422238,-0.225534526352238
"gene_237",5.40276540337286,-0.685534239793855
"gene_238",3.35322264058066,-0.123967933334975
"gene_239",4.44829502855782,-0.26211285560164
"gene_240",12.2356174901263,-0.762831198305799
"gene_241",6.35171024833113,-0.24793249372978
"gene_242",9.45515169510966,1.06422083625391
"gene_243",9.67981521116277,-0.148673222462555
"gene_244",9.5216079333458,-0.260870024986863
"gene_245",7.91693886206275,-0.849452396256452
"gene_246",3.58862902947758,0.18984365919137
"gene_247",4.0037215493761,0.474878342200635
"gene_248",9.56405582304007,-0.297541396770682
"gene_249",3.40218459617131,-0.236735176155371
"gene_250",8.8810648263515,0.279056451727889
"gene_251",5.75886023573808,-0.275850362931843
"gene_252",6.01516788802511,-0.00490818892604095
"gene_253",4.99043013270796,0.153042595628679
"gene_254",6.78202287465933,-0.0737154690292189
"gene_255",9.79233638988717,1.01879423435304
"gene_256",8.7234322719171,-0.545816671850726
"gene_257",6.65182605933574,0.290064796523471
"gene_258",9.90222443532914,-0.0223993088257563
"gene_259",11.964352978555,0.00434309319024774
"gene_260",7.20715841018682,-0.0192357809934555
"gene_261",8.47483654055955,0.400903112717133
"gene_262",8.29879864248259,-1.22674187437245
"gene_263",4.33964093240276,0.268191721966521
"gene_264",4.84050529738181,-0.461278175423928
"gene_265",12.3628615512126,-0.108119955633164
"gene_266",9.80206946176713,0.148972551501841
"gene_267",9.37607214177614,0.0554648630672345
"gene_268",7.58966965302545,0.207157974786337
"gene_269",8.74388914339039,0.0822950980574667
"gene_270",7.63079775047813,-0.209737420909479
"gene_271",7.21623858951678,0.120095509789261
"gene_272",7.78587257264265,-0.823298684750376
"gene_273",3.92055353684299,-0.358154558843602
"gene_274",12.504613518063,-0.150552865120072
"gene_275",9.66888671471852,0.00693686775511922
"gene_276",6.41062157452779,2.06847737171114
"gene_277",10.843957046215,0.242932487351701
"gene_278",5.53704506694973,-0.394110114955828
"gene_279",12.2941065113117,-0.236390341398716
"gene_280",6.1505460188263,-0.985240898665036
"gene_281",2.63112176241083,-2.2645062327158
"gene_282",11.2807716376116,-0.0423549097951562
"gene_283",10.4685741384505,-0.111151944703477
"gene_284",5.12364436459183,-0.292117697852763
"gene_285",3.00929279457344,0.728387977566879
"gene_286",2.65690593744938,0.104255761392542
"gene_287",6.45771458958458,0.0397107154999572
"gene_288",2.135803224262,0.172851276630556
"gene_289",5.12549641562796,-0.461281348891179
"gene_290",7.93818606600707,-1.14318805689697
"gene_291",9.78918764584524,-0.250619403470371
"gene_292",4.96107331048902,0.116939559908939
"gene_293",6.96447055035378,0.0567541010120308
"gene_294",8.08110107529245,0.392644253187364
"gene_295",12.1755844150449,0.201059442668824
"gene_296",4.36154278695246,-0.138241341985886
"gene_297",3.20564357947078,-0.303545064637597
"gene_298",2.67158701553007,-0.925698605549532
"gene_299",8.89856937444821,0.180037759982211
"gene_300",7.00914032490528,0.47732593201609
"gene_301",9.35311663129726,-1.87665702370415
"gene_302",6.78307626467516,0.586679250291743
"gene_303",8.3193872242534,-0.100925511236372
"gene_304",7.84018630380725,-0.688869936878535
"gene_305",7.47832008785034,1.11017468328715
"gene_306",5.45992390848359,0.743523433139893
"gene_307",10.8650910993772,0.087478681310908
"gene_308",6.36732309780971,0.705149083314332
"gene_309",9.25548343456093,0.0143424214576176
"gene_310",7.88760509424248,-0.140819105521611
"gene_311",12.3420884474148,-0.103653088548951
"gene_312",9.38143220930128,-0.178984636281242
"gene_313",6.2447683966714,0.26993291345732
"gene_314",7.17690846886004,-0.0796730529243189
"gene_315",7.03712548943176,-0.100817816794446
"gene_316",2.70563858878518,2.01190174112101
"gene_317",12.2121946737462,0.233739809511914
"gene_318",10.2550284205386,0.0437720029754806
"gene_319",5.43737697697569,0.151837097925928
"gene_320",8.52726344454781,-0.195290988003966
"gene_321",7.98639244803576,-0.229682852178145
"gene_322",3.9723962072481,-0.0117944586855613
"gene_323",11.5787268408626,-0.166261556775407
"gene_324",6.58647571135172,0.089678661242405
"gene_325",7.81945923811758,0.226265978884501
"gene_326",8.48892855887605,0.0184196270192328
"gene_327",4.73774128851477,-0.431684422165277
"gene_328",4.34957989382967,-0.624526874391903
"gene_329",6.82427414173796,0.792526123445024
"gene_330",8.98973423670997,-0.0539553881530088
"gene_331",7.6130353415327,0.114415394926383
"gene_332",9.26339476810303,0.247798498870453
"gene_333",8.35362716310198,-0.176429130597142
"gene_334",8.73782585874556,0.129932597582315
"gene_335",3.02123737117803,0.28947645384688
"gene_336",9.20293931403493,-0.0517670144712276
"gene_337",5.26199060882918,0.144396805943276
"gene_338",6.08216840178669,-0.271366882835831
"gene_339",6.90025310680499,0.212614992447393
"gene_340",2.18178865619968,-0.141273581233412
"gene_341",7.14113732045295,-0.342751699489138
"gene_342",5.85622174424955,0.0624900458141325
"gene_343",5.57332995830402,-0.478176431362812
"gene_344",5.65542702377563,-1.01766931125818
"gene_345",10.8207375468073,0.452057683814906
"gene_346",3.74251745792187,-0.411619990576087
"gene_347",6.77838208952084,-0.296452346709132
"gene_348",2.64967724578043,0.578651973227554
"gene_349",5.23866741272748,-0.0199903233271912
"gene_350",5.90854900597716,-0.239130074234716
"gene_351",11.7574795328479,2.03820227511557
"gene_352",4.61192654255628,0.283910852870965
"gene_353",4.73469459731798,0.140633797221263
"gene_354",2.92096948772288,0.737710784787701
"gene_355",7.66039516737447,0.119275296024602
"gene_356",10.7083126002017,-0.497065921087442
"gene_357",3.73373544937537,0.716454781729983
"gene_358",6.25359004329896,-0.140381344374217
"gene_359",11.3190770234447,0.244611456048802
"gene_360",5.54738080729092,-1.24452931118851
"gene_361",9.35886280325151,-0.371429200567401
"gene_362",8.34404578827098,0.693736451756136
"gene_363",3.32852776221034,0.182738540136856
"gene_364",10.8273925347411,-0.187598712452246
"gene_365",9.43588277724567,0.330350760782833
"gene_366",5.80673224522345,-0.315684084885363
"gene_367",4.58731730874211,-0.172268319536622
"gene_368",6.271958591774,2.01289420782259
"gene_369",9.72628544160208,0.0908241598615387
"gene_370",5.50903087846668,-0.132382216411632
"gene_371",2.31187946047353,1.962065637964
"gene_372",6.77836036913683,-2.00222900782377
"gene_373",9.63466448407073,-2.16926120956081
"gene_374",3.85049365628315,0.0208763772410461
"gene_375",6.70233618464833,-0.120657007115699
"gene_376",3.6082094015984,0.31506698009219
"gene_377",7.51036116449545,-0.910829296811065
"gene_378",6.89488772564926,0.0743996014995657
"gene_379",7.08445981222539,0.0356474911261727
"gene_380",5.39115209060231,0.100760431495529
"gene_381",5.13906376859921,0.097776813459011
"gene_382",9.82403771790096,-0.3466961290183
"gene_383",7.68740074779889,-0.847174931256835
"gene_384",6.88832864833754,-0.107941584014334
"gene_385",2.33811566600922,1.05935908051052
"gene_386",3.74574827183634,0.114157041340399
"gene_387",9.44783609469955,0.0637654495279458
"gene_388",6.23302119869708,-0.241655635135014
"gene_389",3.80535116758182,-2.39147690445396
"gene_390",5.82353293637383,-0.868616070169764
"gene_391",6.35604113684922,-0.179236360804501
"gene_392",5.68020327043333,0.428379719440985
"gene_393",8.70105359421104,-0.216582056496465
"gene_394",11.6622565001189,0.207571371482713
"gene_395",10.1221704087272,0.864538497121881
"gene_396",10.8987729530335,0.0253220469668238
"gene_397",6.42708886877532,-1.10344538892511
"gene_398",9.74850036964037,-0.164784334525942
"gene_399",4.55613975938529,-2.27247257662541
"gene_400",7.11577283408238,-0.364094852661095
"gene_401",12.365822164434,-0.184635225551925
"gene_402",7.34684418705542,-0.0846199145186406
"gene_403",6.41525931290261,-0.192285046526109
"gene_404",5.45651847963294,0.453395198563447
"gene_405",9.71006841100036,0.300125064994795
"gene_406",12.48917032547,-0.343214905094117
"gene_407",8.33382079738666,0.526748296597584
"gene_408",6.61788592695354,1.01627138271129
"gene_409",12.364013425639,-0.0489240871926752
"gene_410",5.36145787351811,-0.387938670699374
"gene_411",9.07070391846936,0.0833883791159223
"gene_412",6.15866017000838,0.0273439140080974
"gene_413",4.14133599412062,2.09251416674651
"gene_414",10.7938532156137,-1.99439779636494
"gene_415",2.43658813290098,1.01644246813526
"gene_416",6.26585940178438,0.176820060142418
"gene_417",7.33827754330593,-0.993359604625232
"gene_418",6.10349024468466,-1.22660940209891
"gene_419",2.94005778612199,-1.98085788381286
"gene_420",5.56274554635828,-0.12372367662245
"gene_421",2.92070718861698,0.723850390713739
"gene_422",12.3921032646269,0.173828385094143
"gene_423",2.29367405695656,-0.312619714485786
"gene_424",2.49452111736266,1.95442543752635
"gene_425",9.30082734685172,0.116422082892192
"gene_426",9.86980868929321,-0.130175189373454
"gene_427",6.64266184357678,-0.978243526812149
"gene_428",6.77100783536345,0.0524871047255795
"gene_429",9.33077287795161,-1.90453665828848
"gene_430",11.431201137417,-0.188732526853827
"gene_431",3.1140257867968,-0.214469285041372
"gene_432",11.0635092076901,0.443200175747609
"gene_433",7.76888152050621,0.17206937589551
"gene_434",6.48960580071934,-0.107234727172793
"gene_435",10.8507589495612,-0.826393631551821
"gene_436",9.93255504581711,0.000123801025514662
"gene_437",10.7504235868848,0.0336426574163114
"gene_438",6.66843245440006,0.184455607362471
"gene_439",9.37557649752463,0.398607124195601
"gene_440",10.0136424042079,0.0289573369240178
"gene_441",5.92188986262084,-0.03962763164766
"gene_442",12.5983960239036,1.78572562474335
"gene_443",7.81091474199779,-2.22647010651397
"gene_444",7.04107916010394,0.0435946403940641
"gene_445",9.02265312803676,-0.120644578910919
"gene_446",8.3350716571888,0.638055635250669
"gene_447",5.21625065101022,-0.383108060009631
"gene_448",7.10408588398458,-0.0864706912757625
"gene_449",12.2900576378384,0.231482150098603
"gene_450",7.0924571743028,0.245900258041424
"gene_451",6.56092518012222,-0.462748257958121
"gene_452",9.44753429644395,0.0275316144138924
"gene_453",8.42521577548144,0.141229804302557
"gene_454",5.54924489395057,2.03969619816567
"gene_455",4.12481575788273,-0.154775251083345
"gene_456",9.72527505769274,-0.0345754906473122
"gene_457",7.74051213584287,0.343219668143841
"gene_458",8.63043616189382,0.355088033308707
"gene_459",6.35207865081311,0.344505871899399
"gene_460",2.85521132068318,-0.0850826023424622
"gene_461",7.44293560435962,-0.183403660817388
"gene_462",12.3048521970814,0.0722591520722438
"gene_463",3.17653084313045,0.155967104598859
"gene_464",4.38775439854246,2.10221069680632
"gene_465",3.93912738584629,-0.897670903214909
"gene_466",6.11109781420277,-0.149254090812573
"gene_467",8.56565678045119,-0.102792673494514
"gene_468",7.0138981645257,-1.06834666564104
"gene_469",6.64760158672973,0.0899094165971666
"gene_470",3.80927028539814,-0.264631409212518
"gene_471",7.50287695628646,-0.309573435888403
"gene_472",10.2896240016827,-0.134429373437981
"gene_473",12.3125581133971,0.0577784984120706
"gene_474",11.0373484438489,0.40810176313101
"gene_475",5.04653026411944,-0.526001719590314
"gene_476",5.86066313223378,0.103440791970689
"gene_477",8.95957222242027,0.126819475677958
"gene_478",7.33352835714213,-0.142751152280863
"gene_479",7.78244217099603,0.210485759349134
"gene_480",2.66822672075742,3.38029473348956
"gene_481",6.02495492633595,1.27111797508762
"gene_482",4.67271141043396,-0.280408487264601
"gene_483",5.11562655185319,-2.52214187058388
"gene_484",5.38525516810727,0.156241737770465
"gene_485",6.02904005892347,-1.70922736004761
"gene_486",7.262806308389,-0.0587308384072486
"gene_487",9.14711221475466,-0.25101015663528
"gene_488",5.76259796787567,-2.02730157437039
"gene_489",4.87482101572621,0.183845840190318
"gene_490",11.9196832232258,-0.0378293072934088
"gene_491",10.308699745451,-0.242227823036798
"gene_492",9.20465553264112,0.186056506855979
"gene_493",12.2186738459473,0.331913898005243
"gene_494",4.40368326662992,0.367377200071133
"gene_495",12.376960743109,-0.100345348486688
"gene_496",10.7408383827524,0.0658306870822132
"gene_497",8.01816210019325,0.278089780748919
"gene_498",9.08207195086067,2.03074512518929
"gene_499",7.29467443524624,0.0988599590126067
