"gene","dispGeneEst","dispFit","dispMAP","dispersion"
"gene_24",0.106385066383372,0.133541449812801,0.108925493214805,0.108925493214805
"gene_25",0.0507216021899178,0.0551677282959417,0.0534061718361212,0.0534061718361212
"gene_26",0.0653812465019538,0.058763089032739,0.0645046217892546,0.0645046217892546
"gene_27",0.0931896046318997,0.109382174779807,0.0955324968900063,0.0955324968900063
"gene_28",0.0824259578236517,0.0808981127946614,0.0822091360338294,0.0822091360338294
"gene_29",0.0863271094246438,0.0832546715877258,0.0849285812038146,0.0849285812038146
"gene_30",0.033848722697538,0.0543657937053282,0.035625208981801,0.035625208981801
"gene_31",0.0869026754335466,0.0918694334765573,0.0883706792751867,0.0883706792751867
"gene_32",0.076184184407142,0.0768146648987136,0.0762663754023438,0.0762663754023438
"gene_33",0.0614977122004604,0.0585264687187948,0.0614015623619746,0.0614015623619746
"gene_34",0.209298902803833,0.254397946035619,0.216397056105925,0.216397056105925
"gene_35",0.160876181409128,0.119389220339939,0.154519054704938,0.154519054704938
"gene_36",0.256815218822493,0.348384774523531,0.273006199315361,0.273006199315361
"gene_37",0.131653934245524,0.101512554506951,0.127097463383997,0.127097463383997
"gene_38",0.28267082366061,0.244923497656407,0.276580552313023,0.276580552313023
"gene_39",1.06749358626705,1.97229607609222,1.24257886422092,1.24257886422092
"gene_40",0.0538932830174547,0.0518451413873387,0.0546304925480458,0.0546304925480458
"gene_41",0.0521501627312326,0.0518317057968468,0.0539145981760659,0.0539145981760659
"gene_42",0.151863786302401,0.133716468641834,0.149142146625966,0.149142146625966
"gene_43",0.0698018112232552,0.0511181592376717,0.0670178574099932,0.0670178574099932
"gene_44",0.122664632267236,0.124095924230036,0.122863163589689,0.122863163589689
"gene_45",0.0363012272050469,0.0505495001641052,0.0369150445420365,0.0369150445420365
"gene_46",0.189812382046038,0.173494118358472,0.187314648411935,0.187314648411935
"gene_47",0.0532194581595206,0.0535107506307212,0.0536972277028463,0.0536972277028463
"gene_48",0.134741283669337,0.0898230976095555,0.128336957695359,0.128336957695359
"gene_49",0.0695385458321117,0.0764787506201068,0.0704637078031357,0.0704637078031357
"gene_50",0.0788697377957275,0.102691119472068,0.0820836482078446,0.0820836482078446
"gene_51",0.36841470470988,0.487891195195662,0.386867190680411,0.386867190680411
"gene_52",0.0932465180754977,0.0873387376654732,0.0924059620598589,0.0924059620598589
"gene_53",0.811830602411802,1.05140599148197,0.85455926396131,0.85455926396131
"gene_54",0.0821736956182895,0.0770766052903841,0.0814635247252019,0.0814635247252019
"gene_55",0.0897450980916358,0.0637454597445088,0.0848019221170248,0.0848019221170248
"gene_56",0.777236890013085,0.919065412782628,0.801219255731187,0.801219255731187
"gene_57",0.195116656103645,0.159560605342553,0.189021768045079,0.189021768045079
"gene_58",0.106073906186698,0.0767139772940491,0.101756201548513,0.101756201548513
"gene_59",0.0624350990341242,0.0518367102908172,0.0614061804504994,0.0614061804504994
"gene_60",0.103921327462977,0.0907080477741041,0.102039326211689,0.102039326211689
"gene_61",0.1152971513559,0.0937378017359734,0.112027828670222,0.112027828670222
"gene_62",0.071665428641106,0.103662332762834,0.0770973424042481,0.0770973424042481
"gene_63",0.127701708318109,0.0974926938226768,0.123185518692687,0.123185518692687
"gene_64",0.0477654707433069,0.0564533670199,0.049215561592748,0.049215561592748
"gene_65",0.0593357080717385,0.0614080815675679,0.0583717516117496,0.0583717516117496
"gene_66",0.123938189039262,0.112868515306243,0.120841058843753,0.120841058843753
"gene_67",0.148066503474201,0.217593149438556,0.1587280378877,0.1587280378877
"gene_68",0.167946338527585,0.119051085428788,0.160318849319808,0.160318849319808
"gene_69",0.914481528012566,1.06555020669136,0.941806088832624,0.941806088832624
"gene_70",0.120981720018991,0.0864362910898537,0.115817024168065,0.115817024168065
"gene_71",0.0479462310957183,0.0561493400213229,0.0495379563668524,0.0495379563668524
"gene_72",0.0485989250801321,0.0656440016420632,0.0502358280938817,0.0502358280938817
"gene_73",0.198278645633625,0.194536404130893,0.19769109937664,0.19769109937664
"gene_74",0.0547887131814134,0.0629052400592688,0.055856778116187,0.055856778116187
"gene_75",0.349323550264161,0.347054192050359,0.348833099042767,0.348833099042767
"gene_76",0.091817010407196,0.0887837166023344,0.0923922369105784,0.0923922369105784
"gene_77",0.133385182267417,0.145719786854582,0.134572948393789,0.134572948393789
"gene_78",0.0860262035070893,0.0571548614161485,0.0818731447781968,0.0818731447781968
"gene_79",0.0884968293901332,0.076092860756705,0.086764299044544,0.086764299044544
"gene_80",0.148864202978714,0.125782412079658,0.145442544841842,0.145442544841842
"gene_81",0.0564330057955846,0.0608490502627887,0.0554118236167602,0.0554118236167602
"gene_82",0.053245697012916,0.0751502559520712,0.057205830144403,0.057205830144403
"gene_83",0.0580897033504878,0.0563076626479408,0.0578621032636834,0.0578621032636834
"gene_84",0.0551784802651329,0.0513170033676581,0.0562594763656864,0.0562594763656864
"gene_85",0.064674543562324,0.0687464700538511,0.0649917895037767,0.0649917895037767
"gene_86",0.117034098739055,0.0947498323647358,0.11377196457165,0.11377196457165
"gene_87",0.0487709826216726,0.0526190270004654,0.0498654530031669,0.0498654530031669
"gene_88",0.0397962180257826,0.053012590027102,0.0401553901644316,0.0401553901644316
"gene_89",0.128785174771275,0.200357814657043,0.13941276559301,0.13941276559301
"gene_90",0.227549235784689,0.15106750603951,0.216938699843121,0.216938699843121
"gene_91",0.0466602738980499,0.0529187343618134,0.0500890480586956,0.0500890480586956
"gene_92",0.0515030259775114,0.0663938261211162,0.0526709538182222,0.0526709538182222
"gene_93",0.13299938889591,0.161949732759418,0.137187159077544,0.137187159077544
"gene_94",0.0560492584480923,0.0536154660197406,0.0547370694703623,0.0547370694703623
"gene_95",0.0806398937573398,0.0577758966247537,0.0774276913861178,0.0774276913861178
"gene_96",0.0578597421982959,0.0504421088350833,0.0580879221801975,0.0580879221801975
"gene_97",0.0739933916757017,0.0885738289354212,0.0759559148001705,0.0759559148001705
"gene_98",1.0399310137805,0.82168238288974,0.999612466658661,0.999612466658661
"gene_99",0.0549730066381063,0.0642216475640644,0.0572677542859313,0.0572677542859313
"gene_100",0.0506452043024871,0.0514183063915373,0.0507380026612734,0.0507380026612734
"gene_101",0.233571410739976,0.187039159911707,0.226221344251493,0.226221344251493
"gene_102",0.295283140599766,0.269098890294865,0.291053145572323,0.291053145572323
"gene_103",0.0671127998759976,0.0671139316365861,0.0678326395045505,0.0678326395045505
"gene_104",0.108217652087989,0.125526745083872,0.111923099096911,0.111923099096911
"gene_105",0.074444284524697,0.0748254421306625,0.0744897056022059,0.0744897056022059
"gene_106",0.124336505916131,0.10694757739152,0.121692499022159,0.121692499022159
"gene_107",0.681639309601818,0.493864597497607,0.646728871182232,0.646728871182232
"gene_108",0.0555955249184174,0.0504117858150662,0.053595060678045,0.053595060678045
"gene_109",0.0796813376718482,0.0714915472155894,0.0785679661190985,0.0785679661190985
"gene_110",0.0585661851082416,0.058053238783825,0.0584344927135341,0.0584344927135341
"gene_111",0.0392625654636545,0.0514533948071337,0.039772711687738,0.039772711687738
"gene_112",0.0400490401323914,0.0577377342159816,0.0431771212692907,0.0431771212692907
"gene_113",0.0510238953469797,0.0591658322503561,0.0501362248176388,0.0501362248176388
"gene_114",0.572861812600565,0.61088191237928,0.580009708444358,0.580009708444358
"gene_115",0.0668761771859439,0.0574862334276108,0.0653348516598127,0.0653348516598127
"gene_116",0.0494392088343923,0.050615535582584,0.0492147422868246,0.0492147422868246
"gene_117",0.111777676725415,0.0716999645878399,0.103117581167888,0.111777676725415
"gene_118",0.262742829636042,0.220800813648034,0.256059025226005,0.256059025226005
"gene_119",0.0661615507004306,0.0552229795589291,0.0646569095404344,0.0646569095404344
"gene_120",0.05230759087519,0.0511673758116336,0.0560410203544442,0.0560410203544442
"gene_121",0.0402103098257113,0.0509074358415809,0.0418760007345701,0.0418760007345701
"gene_122",0.0573739559402319,0.062782541855166,0.0580867475193157,0.0580867475193157
"gene_123",0.108960257724862,0.108222420180541,0.110485526842144,0.110485526842144
"gene_124",0.0729822471736342,0.0669934390763555,0.0702905707699003,0.0702905707699003
"gene_125",0.126400114596545,0.167860659183582,0.133059084568569,0.133059084568569
"gene_126",0.0449846350705636,0.0504146494202937,0.0474434990854104,0.0474434990854104
"gene_127",0.0643038019976171,0.0608828592036875,0.0623073949763377,0.0623073949763377
"gene_128",0.0436007600337246,0.0524077664807935,0.0442705413583447,0.0442705413583447
"gene_129",0.0510804673282151,0.0512593636682044,0.0504069867900425,0.0504069867900425
"gene_130",0.0652439058319478,0.0892540098203274,0.0684095819825454,0.0684095819825454
"gene_131",0.0424746095497909,0.0576666425980983,0.0442199396891377,0.0442199396891377
"gene_132",0.0773623566434265,0.0789521916000587,0.0775748968097283,0.0775748968097283
"gene_133",0.116055989821798,0.106427563463213,0.1146426083826,0.1146426083826
"gene_134",1.27792332533583,0.640746259466055,1.16164506268968,1.27792332533583
"gene_135",0.195049282508547,0.164696733185108,0.190300435494337,0.190300435494337
"gene_136",0.0882934361634932,0.0846523050217619,0.0877982770148745,0.0877982770148745
"gene_137",0.0556126689853593,0.0520847764572574,0.05765773803585,0.05765773803585
"gene_138",0.91718163002281,0.752154309528514,0.88598782981916,0.88598782981916
"gene_139",0.312880374860753,0.274870787890718,0.306601528401387,0.306601528401387
"gene_140",0.0624915094523524,0.0531233056495885,0.0612655110916925,0.0612655110916925
"gene_141",0.0609557645899876,0.0540584221156119,0.0600670043504797,0.0600670043504797
"gene_142",0.0515219916859403,0.0695974861887076,0.054458661619957,0.054458661619957
"gene_143",0.198666309436832,0.197662061375873,0.198458031134325,0.198458031134325
"gene_144",0.0425175136038458,0.0517859052846629,0.0436920902526255,0.0436920902526255
"gene_145",0.597859237395516,0.388026271859542,0.558866432992283,0.597859237395516
"gene_146",0.0798656444116305,0.0882155723429283,0.0810079465790353,0.0810079465790353
"gene_147",0.073368593807862,0.0560631348724745,0.0732487607054518,0.0732487607054518
"gene_148",0.284813150938446,0.239445242879796,0.279858724492824,0.279858724492824
"gene_149",0.0423021272059567,0.0632991021869374,0.0446995710336347,0.0446995710336347
"gene_150",0.304106580219557,0.254073238756054,0.296077869957667,0.296077869957667
"gene_151",0.0776200950186766,0.0712482272457299,0.0767607024170717,0.0767607024170717
"gene_152",0.518499522556854,0.260712208721573,0.472728347187558,0.518499522556854
"gene_153",0.0505979123345311,0.0544836331148892,0.0521866364928491,0.0521866364928491
"gene_154",0.232648051772885,0.179548019148247,0.223682465356175,0.223682465356175
"gene_155",0.0389449326032308,0.0508615949876099,0.041516386712922,0.041516386712922
"gene_156",0.149288188651686,0.160187732191061,0.150916193724429,0.150916193724429
"gene_157",0.127736213071078,0.134278727845647,0.128692720325348,0.128692720325348
"gene_158",0.0700836707053861,0.0504112529923131,0.0620594440377495,0.0620594440377495
"gene_159",0.07547178805516,0.0506559536060361,0.0731011458670522,0.0731011458670522
"gene_160",0.13738304737834,0.112663848898424,0.13363286361155,0.13363286361155
"gene_161",0.0538642148679898,0.053661948234429,0.0538357078596007,0.0538357078596007
"gene_162",0.285006195614621,0.165687120896328,0.265401270247367,0.285006195614621
"gene_163",0.0825276384252676,0.0905681152646744,0.0836237459210288,0.0836237459210288
"gene_164",0.0931262454650251,0.0784156812409113,0.0925027914115851,0.0925027914115851
"gene_165",0.046738923928331,0.0504654853991215,0.051767561390097,0.051767561390097
"gene_166",0.0503180380033239,0.0505784901051418,0.0543424298543441,0.0543424298543441
"gene_167",0.0665295189648147,0.0506189458280275,0.062413141905986,0.062413141905986
"gene_168",0.0542650935635971,0.0515998325146392,0.0543569741196528,0.0543569741196528
"gene_169",0.238120943056118,0.251201954611409,0.242195877802185,0.242195877802185
"gene_170",0.241108939251213,0.303050214366171,0.2513615187695,0.2513615187695
"gene_171",0.0902527547294646,0.108503249129825,0.0927668187032008,0.0927668187032008
"gene_172",0.0417311183349905,0.0508651139628729,0.0455453019090289,0.0455453019090289
"gene_173",0.224736276427228,0.195560158041119,0.220262822671649,0.220262822671649
"gene_174",0.0549030997436224,0.0508149783689092,0.0564117454929018,0.0564117454929018
"gene_175",0.0731526354533729,0.0850483690699969,0.074753832008386,0.074753832008386
"gene_176",0.10778346801599,0.15888999828299,0.116395843255263,0.116395843255263
"gene_177",0.0943585861026563,0.0881928362170647,0.0934803583032853,0.0934803583032853
"gene_178",0.0696241401041915,0.0692257955706911,0.0697747854642044,0.0697747854642044
"gene_179",0.0623640608107995,0.0504866781481485,0.0616943258298512,0.0616943258298512
"gene_180",0.0540511875765637,0.0530797118228092,0.0541284917659668,0.0541284917659668
"gene_181",0.0528358538158495,0.0586502386252487,0.0538615776489303,0.0538615776489303
"gene_182",0.0557275879340348,0.0529025805706438,0.0554311420499093,0.0554311420499093
"gene_183",0.080996296203994,0.0691525400211855,0.079353928732777,0.079353928732777
"gene_184",0.454448016212715,0.414523287581339,0.447457798771106,0.447457798771106
"gene_185",0.0540471041670774,0.0577791064275905,0.0545090452019569,0.0545090452019569
"gene_186",0.0533241053732034,0.0557309708739848,0.0527597103716133,0.0527597103716133
"gene_187",0.0803118933801945,0.0624788702039372,0.0781689972022765,0.0781689972022765
"gene_188",0.123731903056356,0.113553035294255,0.122219699294927,0.122219699294927
"gene_189",0.0619336613451735,0.0542476316156103,0.0604851061051786,0.0604851061051786
"gene_190",0.45841816709971,0.424086345139665,0.452300273026846,0.452300273026846
"gene_191",0.0450508682479086,0.0506630315341233,0.0479188000736928,0.0479188000736928
"gene_192",0.147736902697094,0.170645624137841,0.151119279795901,0.151119279795901
"gene_193",0.315127325228907,0.252550266149635,0.304938422088697,0.304938422088697
"gene_194",0.0516858874838472,0.0504270910755694,0.0503767789220216,0.0503767789220216
"gene_195",0.122319175100458,0.124379927258495,0.12262572445922,0.12262572445922
"gene_196",0.230147479760742,0.237135343408295,0.231257990124981,0.231257990124981
"gene_197",0.195433607385495,0.268602680666926,0.206749980406523,0.206749980406523
"gene_198",0.0495698708214343,0.0517708553042056,0.0506202173412077,0.0506202173412077
"gene_199",0.0500887039077884,0.0619318781270341,0.0524791991641489,0.0524791991641489
"gene_200",0.340179978900855,0.293272602320201,0.332395294072276,0.332395294072276
"gene_201",0.305429961304505,0.350248766373946,0.312535541321668,0.312535541321668
"gene_202",0.0566632497242351,0.0545172759344872,0.0571023544211791,0.0571023544211791
"gene_203",0.184506422462878,0.144341831038148,0.178241897313201,0.178241897313201
"gene_204",0.175558278472564,0.167600841637643,0.174374239914627,0.174374239914627
"gene_205",0.0847117230637079,0.0831796775793875,0.0845045241396536,0.0845045241396536
"gene_206",1.23473686506581,0.925423137825718,1.17840394179512,1.17840394179512
"gene_207",0.520913260437103,0.628371293983846,0.539759307289171,0.539759307289171
"gene_208",0.0696847420533395,0.066211460205049,0.0692243054289345,0.0692243054289345
"gene_209",0.897910315821712,0.92686129225632,0.902938291618177,0.902938291618177
"gene_210",0.0936109201191123,0.0784108570734856,0.0917979221418529,0.0917979221418529
"gene_211",0.132441248326431,0.112327751646504,0.12938507967543,0.12938507967543
"gene_212",0.0549506289441547,0.050536122889811,0.0554880209777562,0.0554880209777562
"gene_213",0.158513819933662,0.170569889790973,0.160358683244669,0.160358683244669
"gene_214",0.295731850440345,0.138910274536098,0.268686692954436,0.295731850440345
"gene_215",0.141469588502713,0.0955039913200207,0.134444647790649,0.134444647790649
"gene_216",0.0832687027706557,0.0681184814863914,0.0811399011867439,0.0811399011867439
"gene_217",0.136301390065074,0.220183008188348,0.148614993135466,0.148614993135466
"gene_218",0.0760661220677003,0.0546348276025568,0.0731023201932741,0.0731023201932741
"gene_219",0.0643653965256128,0.0696792413741178,0.0650555075225117,0.0650555075225117
"gene_220",0.0715082737041823,0.0790786095037357,0.0725198320252411,0.0725198320252411
"gene_221",0.0535198969176246,0.0542721565692266,0.0554318299084996,0.0554318299084996
"gene_222",0.0393903417976572,0.052223188949467,0.0408184573008456,0.0408184573008456
"gene_223",0.412840461504027,0.275890641504188,0.390564075120782,0.390564075120782
"gene_224",0.231072492040413,0.167304927190956,0.220824023536278,0.220824023536278
"gene_225",0.371907683210863,0.28684702031675,0.357852023921838,0.357852023921838
"gene_226",0.05086152541322,0.0601114712704601,0.0519786622485731,0.0519786622485731
"gene_227",0.0840487830238142,0.0713664985318301,0.0800820626600207,0.0800820626600207
"gene_228",0.392539548483169,0.343262003071233,0.38476975574959,0.38476975574959
"gene_229",0.121520696013333,0.100864252566133,0.118455939509688,0.118455939509688
"gene_230",0.0605216403718726,0.0623023835727723,0.0607502057744558,0.0607502057744558
"gene_231",0.184507802731535,0.154019832104351,0.179713146448956,0.179713146448956
"gene_232",0.158335294122833,0.15099596297985,0.157183830689851,0.157183830689851
"gene_233",0.292021878848211,0.42486821924469,0.313535323250457,0.313535323250457
"gene_234",0.18412514142226,0.162875555355208,0.180925956106014,0.180925956106014
"gene_235",0.0486814639272626,0.0547333458119822,0.0500190237568526,0.0500190237568526
"gene_236",0.841091568044414,0.723256285044232,0.819952169998913,0.819952169998913
"gene_237",0.0767901339587699,0.0633293482018492,0.0749505633957459,0.0749505633957459
"gene_238",0.134374794859823,0.180962836367067,0.141145821591321,0.141145821591321
"gene_239",0.0619527651148477,0.0523216203633085,0.0606998069376524,0.0606998069376524
"gene_240",0.0659529516642834,0.0702921865065684,0.0665215147709184,0.0665215147709184
"gene_241",0.0439812687201585,0.0563421082832733,0.0473457809829557,0.0473457809829557
"gene_242",0.0558023393909028,0.0658272983468025,0.0572910237350412,0.0572910237350412
"gene_243",0.281944468968515,0.302577702015395,0.285271948879889,0.285271948879889
"gene_244",0.0600208326715789,0.0555860583744067,0.0578845158182526,0.0578845158182526
"gene_245",0.0571705386176501,0.055665100746634,0.0581578131558822,0.0581578131558822
"gene_246",0.824768113457342,0.980101295199714,0.853019631442835,0.853019631442835
"gene_247",0.0559378562021071,0.0505711622605757,0.0556615986962743,0.0556615986962743
"gene_248",0.0529327121144218,0.0519548144739548,0.0535685042358078,0.0535685042358078
"gene_249",0.0597421514400516,0.0535279797911307,0.0589445366103272,0.0589445366103272
"gene_250",0.0641574795712004,0.0608936795849158,0.0647660221575875,0.0647660221575875
"gene_251",0.284889656798019,0.396104102035826,0.30186853985345,0.30186853985345
"gene_252",0.074701102694186,0.0616948966327766,0.0729199250176418,0.0729199250176418
"gene_253",0.128560224968998,0.072861968481742,0.117716399648848,0.128560224968998
"gene_254",0.516554314605446,0.471748412190321,0.508974787401931,0.508974787401931
"gene_255",0.328162245004838,0.315676048593423,0.326232451097351,0.326232451097351
"gene_256",0.36435757433397,0.390270645604673,0.36866455759804,0.36866455759804
"gene_257",0.78505405839929,1.20389479010532,0.861213966916153,0.861213966916153
"gene_258",0.05607139185776,0.0506645629696975,0.0543059711997219,0.0543059711997219
"gene_259",0.0664374559532131,0.0576206229135775,0.0662687815458675,0.0662687815458675
"gene_260",0.739379956579818,0.608933073697895,0.71684527928026,0.71684527928026
"gene_261",0.0586590440042087,0.0528036543195311,0.0583030823185326,0.0583030823185326
"gene_262",0.0471214249181434,0.056009927297147,0.0481730633979761,0.0481730633979761
"gene_263",0.253139652163171,0.273245767395685,0.25645148601113,0.25645148601113
"gene_264",0.185133844530284,0.146512703272565,0.179125954092951,0.179125954092951
"gene_265",0.141246433906956,0.135764985838294,0.140424205666002,0.140424205666002
"gene_266",0.0482603192144911,0.0505005136190533,0.052421293858306,0.052421293858306
"gene_267",0.0766546213811403,0.0658208726626106,0.0751683444391119,0.0751683444391119
"gene_268",0.162560489427555,0.160612634969977,0.162250346595796,0.162250346595796
"gene_269",0.0469734951647526,0.0504220208947993,0.0484159003030868,0.0484159003030868
"gene_270",0.0581012358880824,0.0504768638973909,0.0591973346854105,0.0591973346854105
"gene_271",0.180610824862619,0.132419592874005,0.173242842092552,0.173242842092552
"gene_272",0.123502886122829,0.16032584438222,0.129117342012162,0.129117342012162
"gene_273",0.474129431509666,0.633047726369656,0.500187721124707,0.500187721124707
"gene_274",0.0803985328702873,0.0873032639413446,0.0813422154528104,0.0813422154528104
"gene_275",0.139282637678109,0.145474224502547,0.140200514011733,0.140200514011733
"gene_276",0.111506369614942,0.0989281624915765,0.109604362504154,0.109604362504154
"gene_277",0.159461162156233,0.130032701550991,0.154783768696975,0.154783768696975
"gene_278",0.0475225876156825,0.0524937577196686,0.0481123017146041,0.0481123017146041
"gene_279",0.05106067189908,0.0505840050009038,0.0556747844372435,0.0556747844372435
"gene_280",0.0389787335823942,0.0507138170905661,0.0411019199182754,0.0411019199182754
"gene_281",0.052412728996167,0.0566772495429756,0.0531960225895067,0.0531960225895067
"gene_282",0.238723949931328,0.249012577025302,0.240401269807907,0.240401269807907
"gene_283",0.0659036143567892,0.0904023857408907,0.0705098899425043,0.0705098899425043
"gene_284",0.187292824010751,0.146615671117066,0.181103602008117,0.181103602008117
"gene_285",0.185066632089244,0.15255269933721,0.179956694609559,0.179956694609559
"gene_286",0.158167237857297,0.121906291213288,0.152625315695394,0.152625315695394
"gene_287",0.0518819321540594,0.0510139043886901,0.0552491716198123,0.0552491716198123
"gene_288",0.0801665952963341,0.0720611811589859,0.0790695762752331,0.0790695762752331
"gene_289",0.0466466086115971,0.0506429616500917,0.0493303990928972,0.0493303990928972
"gene_290",0.0783231008730891,0.0761677463838163,0.079487515834388,0.079487515834388
"gene_291",0.0727624855145449,0.0899417174969406,0.0750462889359961,0.0750462889359961
"gene_292",0.722493630565726,1.48947640724085,0.864496677716277,0.864496677716277
"gene_293",0.090803129501361,0.0757147302205147,0.0886773860028787,0.0886773860028787
"gene_294",0.0972081847142498,0.0927778119064907,0.0965706566078015,0.0965706566078015
"gene_295",0.424601709954491,0.308982523134112,0.404230639891598,0.404230639891598
"gene_296",0.0598117870518054,0.0683008677283579,0.0609482998394102,0.0609482998394102
"gene_297",0.0461174030820235,0.0507413867029359,0.0477496297153276,0.0477496297153276
"gene_298",0.720173445567304,0.399051019338511,0.661321708247021,0.720173445567304
"gene_299",0.0796890174890281,0.10949299259521,0.0838087525756004,0.0838087525756004
"gene_300",0.172025185916172,0.172594511962742,0.172060601891197,0.172060601891197
"gene_301",0.161416844826591,0.123966689502341,0.155664666733774,0.155664666733774
"gene_302",0.15197442206892,0.152501589774275,0.152004528701046,0.152004528701046
"gene_303",0.386328181769193,0.375699924215993,0.384664682022657,0.384664682022657
"gene_304",0.0547521787078441,0.0569373049129781,0.0563523632517015,0.0563523632517015
"gene_305",0.106496933225183,0.134653939448962,0.111071711085057,0.111071711085057
"gene_306",0.0508630742732432,0.0608429885481481,0.0521313313214814,0.0521313313214814
"gene_307",0.0862395092274557,0.087173411383051,0.0862667025209145,0.0862667025209145
"gene_308",0.137835290684531,0.188604649583564,0.145573683653335,0.145573683653335
"gene_309",0.0610554045537489,0.0747819098933254,0.0614764906185156,0.0614764906185156
"gene_310",0.0266489855451375,0.0524264997293399,0.029340261762918,0.029340261762918
"gene_311",0.836270746730452,1.00267496387693,0.866980549720456,0.866980549720456
"gene_312",0.0515176217457128,0.0506850211974337,0.0508495174651488,0.0508495174651488
"gene_313",1.12296181264868,0.887223635642738,1.0743187529122,1.0743187529122
"gene_314",0.15689973992615,0.128592301938918,0.152634414582457,0.152634414582457
"gene_315",0.0728102334624499,0.0747706793219419,0.0716257878306227,0.0716257878306227
"gene_316",0.0939540293076362,0.0806027468144074,0.0920493340099702,0.0920493340099702
"gene_317",0.994786369478921,1.02753490808601,1.00109539820941,1.00109539820941
"gene_318",0.417126419710692,0.443916774111477,0.421688966312514,0.421688966312514
"gene_319",0.109971632922348,0.10520520415763,0.109283236454747,0.109283236454747
"gene_320",0.0699863975416156,0.0663662563613372,0.0686193819704653,0.0686193819704653
"gene_321",0.13576964025136,0.145665659714434,0.136326360292952,0.136326360292952
"gene_322",0.056967725911801,0.0524892357286827,0.0594196532653822,0.0594196532653822
"gene_323",0.0610361040321578,0.0572334784380235,0.0623887572704992,0.0623887572704992
"gene_324",1.08715808034654,0.991891970189384,1.06919423305609,1.06919423305609
"gene_325",0.197755841854174,0.235695852815311,0.202392298210507,0.202392298210507
"gene_326",0.0721786816181458,0.0605736161029107,0.0706211390432446,0.0706211390432446
"gene_327",0.0562131460039888,0.0744004436454054,0.0597825602551807,0.0597825602551807
"gene_328",0.0630744511318411,0.074993076468513,0.066189484023035,0.066189484023035
"gene_329",0.0522717960960672,0.0865299361479125,0.0565127182440934,0.0565127182440934
"gene_330",0.0380534901489292,0.0504415174311136,0.0390286680378482,0.0390286680378482
"gene_331",0.100026940761733,0.137747183516183,0.105468104117696,0.105468104117696
"gene_332",0.0499372665229799,0.0507455466995352,0.0515332312260088,0.0515332312260088
"gene_333",0.0367799833438495,0.0705040707289704,0.041064797116092,0.041064797116092
"gene_334",0.0595174971721956,0.0727611632367377,0.0615251410489878,0.0615251410489878
"gene_335",0.311934041197824,0.31090031630189,0.3118251673534,0.3118251673534
"gene_336",0.0913121523402164,0.117445820974101,0.0947306412553075,0.0947306412553075
"gene_337",0.0505228929933958,0.0506953225004878,0.047767396585097,0.047767396585097
"gene_338",0.180635231826433,0.144590655660088,0.174923964652177,0.174923964652177
"gene_339",0.106001209283716,0.101220198870428,0.104947232985372,0.104947232985372
"gene_340",1.03793255016536,0.505063690636492,0.939517055752648,1.03793255016536
"gene_341",0.151911389964757,0.14758901736734,0.151259437673834,0.151259437673834
"gene_342",0.400019910816671,0.431223463229619,0.405537569897933,0.405537569897933
"gene_343",0.033153789153666,0.0523511743714958,0.0364490730862645,0.0364490730862645
"gene_344",0.0396593783179583,0.0511522261554525,0.0409389022023695,0.0409389022023695
"gene_345",0.0645013970425818,0.067377941681195,0.0648753500876212,0.0648753500876212
"gene_346",0.077428316215169,0.080747971137602,0.0792170900624465,0.0792170900624465
"gene_347",0.421791000362002,0.383865718722469,0.415774375889262,0.415774375889262
