"gene","baseMean","dispGeneEst","dispFit","dispMAP","dispersion","dispOutlier"
"gene_51",10.1132832135732,0.368414704709879,0.516158059382936,0.390675792205531,0.390675792205531,FALSE
"gene_52",123.969449218781,0.0932465180754977,0.088172266495458,0.0925267923939468,0.0925267923939468,FALSE
"gene_53",4.5591820708935,0.811830602411802,1.08385207645709,0.859709870029834,0.859709870029834,FALSE
"gene_54",169.766062451977,0.0821736956182895,0.0779169881293079,0.0815823141857708,0.0815823141857708,FALSE
"gene_55",320.625586607311,0.0897450980916358,0.06485517941717,0.0849805680377601,0.0849805680377601,FALSE
"gene_56",5.20236385725844,0.777236890013085,0.956053588289434,0.807005328783196,0.807005328783196,FALSE
"gene_57",41.678693493024,0.195116656103645,0.163231119057714,0.189619697727796,0.189619697727796,FALSE
"gene_58",171.95911697916,0.106073906186698,0.0775629475958815,0.101898319858097,0.101898319858097,FALSE
"gene_59",1415.92692839318,0.0624350990341242,0.0534848187708316,0.0616364338771937,0.0616364338771937,FALSE
"gene_60",113.686883955038,0.103921327462977,0.0916106639646654,0.102174969178964,0.102174969178964,FALSE
"gene_61",105.750531780029,0.1152971513559,0.0947217186630112,0.112189515063353,0.112189515063353,FALSE
"gene_62",85.9459284173517,0.071665428641106,0.104990949594499,0.0772514835802943,0.0772514835802943,FALSE
"gene_63",97.2922649991243,0.127701708318109,0.0985960801915175,0.123368418336025,0.123368418336025,FALSE
"gene_64",592.091242793484,0.0477654707433069,0.0581159891577253,0.0494001163485833,0.0494001163485833,FALSE
"gene_65",378.529252770398,0.0593357080717385,0.0626067043507197,0.0585181824969143,0.0585181824969143,FALSE
"gene_66",73.1778554877154,0.123938189039262,0.1145584834515,0.121097602460703,0.121097602460703,FALSE
"gene_67",26.9542267491087,0.148066503474201,0.225001209887264,0.159693442642305,0.159693442642305,FALSE
"gene_68",66.5452737439351,0.167946338527586,0.12097745359554,0.160662873019209,0.160662873019209,FALSE
"gene_69",4.50052028308816,0.914481528012566,1.09732572683275,0.94712572404239,0.94712572404239,FALSE
"gene_70",127.031353272746,0.120981720018991,0.0872559497569128,0.115957498432672,0.115957498432672,FALSE
"gene_71",613.59474448307,0.0479462310957183,0.0578370441732798,0.0497276011056319,0.0497276011056319,FALSE
"gene_72",284.683476778683,0.0485989250801321,0.0667109435101625,0.0503490363008609,0.0503490363008609,FALSE
"gene_73",31.3818100762559,0.198278645633625,0.200332779623476,0.198739268930249,0.198739268930249,FALSE
"gene_74",339.431036024572,0.0547887131814134,0.0640408246770801,0.0559896915085657,0.0559896915085657,FALSE
"gene_75",14.9728234896223,0.349323550264161,0.364913782367829,0.351757265656435,0.351757265656435,FALSE
"gene_76",119.349811002408,0.091817010407196,0.0896437357652205,0.0925171584269348,0.0925171584269348,FALSE
"gene_77",47.827620005674,0.133385182267417,0.148693741342169,0.134982064462445,0.134982064462445,FALSE
"gene_78",548.599816473331,0.0860262035070888,0.058747003155915,0.0821336445346435,0.0821336445346435,FALSE
"gene_79",175.838880877713,0.0884968293901337,0.0769582408425522,0.0868920434331307,0.0868920434331307,FALSE
"gene_80",60.5844753915097,0.148864202978714,0.12794541122811,0.145784415958548,0.145784415958548,FALSE
"gene_81",395.294599201602,0.0564330057955846,0.0620786582471799,0.0555562520385236,0.0555562520385236,FALSE
"gene_82",182.060375220462,0.053245697012916,0.0760423493929541,0.0573034231510261,0.0573034231510261,FALSE
"gene_83",602.171894635182,0.0580897033504878,0.0579827416377049,0.0580589721716902,0.0580589721716902,FALSE
"gene_84",1673.19210921667,0.0551784802651329,0.0529730497409049,0.056475348685013,0.056475348685013,FALSE
"gene_85",240.352738666927,0.064674543562324,0.0697642701356671,0.0651203340179904,0.0651203340179904,FALSE
"gene_86",103.333418060936,0.117034098739054,0.0957641641817924,0.113933036199921,0.113933036199921,FALSE
"gene_87",1138.56194948191,0.0487709826216726,0.0542956561405989,0.0500608045837713,0.0500608045837713,FALSE
"gene_88",1033.82472966295,0.0397962180257826,0.054715006575766,0.0403198010609584,0.0403198010609584,FALSE
"gene_89",30.1346476544029,0.128785174771275,0.206548028842322,0.140178869948962,0.140178869948962,FALSE
"gene_90",45.2534245362134,0.227549235784689,0.154298939108349,0.217558203264934,0.217558203264934,FALSE
"gene_91",1057.00508644679,0.0466602738980499,0.0546150351787509,0.050286420313439,0.050286420313439,FALSE
"gene_92",272.55487757366,0.0515030259775114,0.067447615341644,0.0527863512374664,0.0527863512374664,FALSE
"gene_93",40.7704872513754,0.132999388895909,0.165749979595175,0.13769156942229,0.13769156942229,FALSE
"gene_94",907.194989904902,0.0560492584480923,0.0553513151762329,0.0549524853778044,0.0549524853778044,FALSE
"gene_95",515.846122879023,0.0806398937573398,0.0592924646425855,0.0776692768455901,0.0776692768455901,FALSE
"gene_96",2897.21835556539,0.0578597421982959,0.0517830596827173,0.0582721972770982,0.0582721972770982,FALSE
"gene_97",120.000283831912,0.0739933916757017,0.0894296909116121,0.0760631117802828,0.0760631117802828,FALSE
"gene_98",5.81990540242583,1.0399310137805,0.859930178253219,1.00719803832967,1.00719803832967,FALSE
"gene_99",310.819313088809,0.0549730066381063,0.0653189225245385,0.0573969664967234,0.0573969664967234,FALSE
"gene_100",1614.43420990837,0.0506452043024871,0.0530755629289377,0.0509357771352561,0.0509357771352561,FALSE
"gene_101",33.1451881463804,0.233571410739976,0.192343150945274,0.227127484080309,0.227127484080309,FALSE
"gene_102",20.4609215796844,0.295283140599765,0.280488483273414,0.292930048025151,0.292930048025151,FALSE
"gene_103",261.825673307588,0.0671127998759976,0.0681561824110927,0.0679698047916578,0.0679698047916578,FALSE
"gene_104",60.7910882784751,0.108217652087989,0.127681026859268,0.112213532006597,0.112213532006597,FALSE
"gene_105",184.311476389976,0.074444284524697,0.0757261894527611,0.0746102132907518,0.0746102132907518,FALSE
"gene_106",80.9097969178652,0.124336505916131,0.108404059566442,0.121926970500295,0.121926970500295,FALSE
"gene_107",9.9774179889745,0.681639309601817,0.522503731284674,0.652689849002067,0.652689849002067,FALSE
"gene_108",3235.9471393575,0.0555955249184174,0.0516127853861882,0.0537467729316968,0.0537467729316968,FALSE
"gene_109",211.253912782431,0.0796813376718494,0.072465125128925,0.0787052394619588,0.0787052394619588,FALSE
"gene_110",502.586233696606,0.0585661851082416,0.059533504451126,0.0586881025434955,0.0586881025434955,FALSE
"gene_111",1595.28562916864,0.0392625654636545,0.0531106023905271,0.0399328680990031,0.0399328680990031,FALSE
"gene_112",517.726978369822,0.0400490401323914,0.0592592741192079,0.0433306123739449,0.0433306123739449,FALSE
"gene_113",454.596777715445,0.0510238953469797,0.0605233980674637,0.0502857050023408,0.0502857050023408,FALSE
"gene_114",7.9170184350642,0.572861812600564,0.645431857805046,0.58555592818507,0.58555592818507,FALSE
"gene_115",530.536596773317,0.0668761771859439,0.0590394882901206,0.0655508044167936,0.0655508044167936,FALSE
"gene_116",4586.52435455904,0.0494392088343923,0.0511839269726075,0.0492809473519553,0.0492809473519553,FALSE
"gene_117",209.333953913076,0.111777676725415,0.0726697352562182,0.103287966462117,0.111777676725415,TRUE
"gene_118",26.4338556346651,0.262742829636042,0.228443166791392,0.257347191690918,0.257347191690918,FALSE
"gene_119",692.297332866545,0.0661615507004306,0.0569638831026841,0.0649018623139039,0.0649018623139039,FALSE
"gene_120",1771.2208697477,0.05230759087519,0.0528171610458586,0.0562558998595922,0.0562558998595922,FALSE
"gene_121",1987.78850586759,0.0402103098257113,0.052527273005141,0.0420407030285398,0.0420407030285398,FALSE
"gene_122",342.351209158893,0.0573739559402319,0.0639223938331904,0.0582246685878578,0.0582246685878578,FALSE
"gene_123",79.1101002158247,0.108960257724862,0.109729151205179,0.110702279006002,0.110702279006002,FALSE
"gene_124",263.562514420186,0.0729822471736342,0.0680375662517027,0.0704314237529069,0.0704314237529069,FALSE
"gene_125",38.6814383554963,0.126400114596545,0.171992783985435,0.133617070023257,0.133617070023257,FALSE
"gene_126",3154.26641497371,0.0449846350705636,0.0516504991110843,0.0475839670479918,0.0475839670479918,FALSE
"gene_127",394.243164357501,0.0643038019976171,0.0621104545739158,0.0624675767051341,0.0624675767051341,FALSE
"gene_128",1203.68743562839,0.0436007600337246,0.0540717014185851,0.0444511903189971,0.0444511903189971,FALSE
"gene_129",1709.20570176963,0.0510804673282151,0.0529137017604945,0.0506025812420699,0.0506025812420699,FALSE
"gene_130",117.916528516,0.0652439058319478,0.0901237067808867,0.0685111429284788,0.0685111429284788,FALSE
"gene_131",521.273980402852,0.0424746095497913,0.0591973336869004,0.0443754624383326,0.0443754624383326,FALSE
"gene_132",159.201925479198,0.077362356643426,0.0797590935067217,0.0776827002915166,0.0776827002915166,FALSE
"gene_133",81.6675351743237,0.116055989821798,0.107863618560654,0.114859575047289,0.114859575047289,FALSE
"gene_134",7.52591234780013,1.27792332533583,0.67636709155333,1.1702850194303,1.27792332533583,TRUE
"gene_135",39.7728939943621,0.195049282508547,0.168649325616009,0.190955265362321,0.190955265362321,FALSE
"gene_136",133.526656706691,0.0882934361634931,0.0854512698493452,0.0879097047379961,0.0879097047379961,FALSE
"gene_137",1316.93984795901,0.0556126689853593,0.0537349980712003,0.0578754364403443,0.0578754364403443,FALSE
"gene_138",6.36853287968915,0.91718163002281,0.790170917051414,0.893642460428167,0.893642460428167,FALSE
"gene_139",19.9210329944566,0.312880374860753,0.28673081348085,0.30863956392217,0.30863956392217,FALSE
"gene_140",1007.79802200276,0.0624915094523524,0.0548327342201781,0.0615007996511763,0.0615007996511763,FALSE
"gene_141",833.764980720268,0.0609557645899876,0.0558088339586763,0.0603031111821019,0.0603031111821019,FALSE
"gene_142",230.499516704783,0.0515219916859403,0.070602453063089,0.0545695476394167,0.0545695476394167,FALSE
"gene_143",30.6998625591412,0.198666309436832,0.203668703795075,0.199462731652127,0.199462731652127,FALSE
"gene_144",1437.51256251341,0.0425175136038458,0.0534348392647465,0.0438685153446768,0.0438685153446768,FALSE
"gene_145",13.1264797939738,0.597859237395515,0.40918691039041,0.563502505539561,0.563502505539561,FALSE
"gene_146",121.126368900002,0.0798656444116305,0.089064575750683,0.081119556670208,0.081119556670208,FALSE
"gene_147",620.03189985152,0.073368593807862,0.0577573038549794,0.0735089874144378,0.0735089874144378,FALSE
"gene_148",23.7620624803009,0.284813150938446,0.248489632897306,0.281391023995446,0.281391023995446,FALSE
"gene_149",330.364399712261,0.0423021272059567,0.0644218738671868,0.0448105730915486,0.0448105730915486,FALSE
"gene_150",22.0119166024309,0.304106580219557,0.264258914031003,0.297813319145071,0.297813319145071,FALSE
"gene_151",213.541432431766,0.0776200950186766,0.0722261473289929,0.0768965392910216,0.0768965392910216,FALSE
"gene_152",21.2989376220248,0.518499522556854,0.271425966182897,0.475164133033583,0.518499522556854,TRUE
"gene_153",774.854654690397,0.0505979123345311,0.0562385753329991,0.0523940828164472,0.0523940828164472,FALSE
"gene_154",35.1120591111105,0.232648051772885,0.184378280423145,0.224579508892464,0.224579508892464,FALSE
"gene_155",2034.89166261724,0.0389449326032308,0.0524723924893096,0.0416793228456244,0.0416793228456244,FALSE
"gene_156",41.4364953275908,0.149288188651686,0.163892045877066,0.151451216635451,0.151451216635451,FALSE
"gene_157",54.4202422982016,0.127736213071078,0.136756647938744,0.129043242072647,0.129043242072647,FALSE
"gene_158",3293.53901372361,0.0700836707053861,0.0515873184546457,0.0622273037151475,0.0622273037151475,FALSE
"gene_159",4733.93677265352,0.07547178805516,0.0511519300985606,0.0731823245863357,0.0731823245863357,FALSE
"gene_160",73.4203271519674,0.13738304737834,0.114345794642929,0.133907733771131,0.133907733771131,FALSE
"gene_161",898.810493038106,0.0538642148679898,0.0553997756737348,0.0540484236458437,0.0540484236458437,FALSE
"gene_162",39.4248283228286,0.285006195614621,0.169695451210147,0.266225183451984,0.285006195614621,TRUE
"gene_163",114.081209740977,0.0825276384252676,0.0914673757949666,0.0837413603652345,0.0837413603652345,FALSE
"gene_164",162.097126957331,0.0931262454650251,0.079230362479058,0.0926274539580417,0.0926274539580417,FALSE
"gene_165",3902.01465092774,0.046738923928331,0.0513641816935924,0.0518774126627255,0.0518774126627255,FALSE
"gene_166",2450.32380934603,0.0503180380033239,0.0520797340229392,0.0545338503976319,0.0545338503976319,FALSE
"gene_167",4599.3015866434,0.0665295189648147,0.0511810724017366,0.0624935356396011,0.0624935356396011,FALSE
"gene_168",1521.11290303602,0.054265093563597,0.0532546559442676,0.0545646794843674,0.0545646794843674,FALSE
"gene_169",22.335079384854,0.238120943056118,0.261161098033438,0.243704112004222,0.243704112004222,FALSE
"gene_170",17.6450535942674,0.241108939251212,0.317245796242264,0.25346825015021,0.25346825015021,FALSE
"gene_171",78.7243329537583,0.0902527547294646,0.110021071361649,0.0929602381923246,0.0929602381923246,FALSE
"gene_172",2031.14975126711,0.0417311183349905,0.0524766591675856,0.0457215965458311,0.0457215965458311,FALSE
"gene_173",31.1552019390155,0.224736276427228,0.201425091307418,0.22120643525572,0.22120643525572,FALSE
"gene_174",5255.68159758546,0.0549030997436224,0.051053100668951,0.0564429735273316,0.0564429735273316,FALSE
"gene_175",132.030931005423,0.0731526354533729,0.0858511114101254,0.0748556239089169,0.0748556239089169,FALSE
"gene_176",41.9407604716867,0.107783468015991,0.162524571266742,0.116919332219626,0.116919332219626,FALSE
"gene_177",121.198515552713,0.0943585861026563,0.0890414146163061,0.093603464138655,0.093603464138655,FALSE
"gene_178",234.701186732598,0.0696241401041915,0.0702364234046301,0.0699092672126446,0.0699092672126446,FALSE
"gene_179",4023.70075793399,0.0623640608107995,0.0513276553613294,0.0618145601380641,0.0618145601380641,FALSE
"gene_180",1017.88090056018,0.0540511875765637,0.0547864115369365,0.0543391255743337,0.0543391255743337,FALSE
"gene_181",475.85827063587,0.0528358538158495,0.0600601971405807,0.0540273167772047,0.0540273167772047,FALSE
"gene_182",1061.10250408802,0.0557275879340348,0.054597818259012,0.0556450228353024,0.0556450228353024,FALSE
"gene_183",235.547556578131,0.080996296203993,0.0701642718104117,0.0795020799286203,0.0795020799286203,FALSE
"gene_184",12.1601674806742,0.454448016212714,0.437717406353824,0.451566682379094,0.451566682379094,FALSE
"gene_185",515.688654966482,0.0540471041670774,0.0592952543840731,0.0546897029260157,0.0546897029260157,FALSE
"gene_186",646.400258402485,0.0533241053732034,0.0574472428297431,0.0529623502566429,0.0529623502566429,FALSE
"gene_187",349.783281339335,0.0803118933801945,0.0636298987003364,0.0783455563654238,0.0783455563654238,FALSE
"gene_188",72.3784727533088,0.123731903056356,0.11526977116905,0.122480880831582,0.122480880831582,FALSE
"gene_189",806.320945910924,0.0619336613451735,0.0560012210852428,0.0607206022893736,0.0607206022893736,FALSE
"gene_190",11.8461591309042,0.45841816709971,0.447990558411317,0.456963855300428,0.456963855300428,FALSE
"gene_191",4758.9362860686,0.0450508682479085,0.051146700373581,0.0479740734701257,0.0479740734701257,FALSE
"gene_192",37.7680651374194,0.147736902697095,0.174939244058447,0.151713192122579,0.151713192122579,FALSE
"gene_193",22.1821685003335,0.315127325228907,0.262615640946677,0.306705096571452,0.306705096571452,FALSE
"gene_194",3607.46296989872,0.0516858874838472,0.0514627983711101,0.0505007097393648,0.0505007097393648,FALSE
"gene_195",61.7351432420317,0.122319175100458,0.126495518719498,0.122927908441583,0.122927908441583,FALSE
"gene_196",24.0638142685874,0.230147479760742,0.246002603660557,0.232632967730017,0.232632967730017,FALSE
"gene_197",20.5086883424132,0.195433607385495,0.279952017064926,0.208279000785478,0.208279000785478,FALSE
"gene_198",1443.99212274387,0.0495698708214343,0.0534201280445176,0.050816218368636,0.050816218368636,FALSE
"gene_199",363.94879620414,0.0500887039077884,0.0631054866436804,0.0526114251732677,0.0526114251732677,FALSE
"gene_200",18.3737751883355,0.340179978900855,0.306652773673151,0.334721012896999,0.334721012896999,FALSE
"gene_201",14.8101492823212,0.305429961304505,0.368371067485851,0.315198000982187,0.315198000982187,FALSE
"gene_202",770.59755344181,0.0566632497242351,0.0562721758334426,0.0573263398710403,0.0573263398710403,FALSE
"gene_203",48.537808808793,0.184506422462878,0.147251976195148,0.178740000650329,0.178740000650329,FALSE
"gene_204",38.7688555782998,0.175558278472564,0.171718063498468,0.174996509746501,0.174996509746501,FALSE
"gene_205",139.380048496519,0.0847117230637079,0.0839690294492962,0.084613537615952,0.084613537615952,FALSE
"gene_206",5.16692801240397,1.23473686506581,0.962266415789245,1.18586965087924,1.18586965087924,FALSE
"gene_207",7.6829140797996,0.520913260437103,0.663570363234673,0.545363117946285,0.545363117946285,FALSE
"gene_208",275.410635206871,0.0696847420533395,0.0672683211091243,0.0693626886663711,0.0693626886663711,FALSE
"gene_209",5.15898498176554,0.897910315821713,0.963670745880813,0.909262232631111,0.909262232631111,FALSE
"gene_210",162.123602337611,0.0936109201191123,0.0792256145930554,0.0919221216791125,0.0919221216791125,FALSE
"gene_211",73.8220318110582,0.132441248326431,0.113996506214673,0.129654662172043,0.129654662172043,FALSE
"gene_212",2549.64034913219,0.0549506289441547,0.0520048138423785,0.0556788723027188,0.0556788723027188,FALSE
"gene_213",37.792345174745,0.158513819933662,0.174859076176496,0.160986820037744,0.160986820037744,FALSE
"gene_214",51.5493815151169,0.295731850440346,0.14157954331925,0.269321620081209,0.295731850440346,TRUE
"gene_215",101.60084719964,0.141469588502713,0.0965419007512319,0.13463077882156,0.13463077882156,FALSE
"gene_216",248.183647713185,0.0832687027706557,0.0691455851452133,0.0812953581827355,0.0812953581827355,FALSE
"gene_217",26.5325380985703,0.136301390065074,0.227780064829772,0.149528644729716,0.149528644729716,FALSE
"gene_218",756.138541276494,0.0760661220677003,0.0563891228806313,0.073369684043951,0.073369684043951,FALSE
"gene_219",229.595616696772,0.0643653965256128,0.0706829476020333,0.0651815010896565,0.0651815010896565,FALSE
"gene_220",158.53365520525,0.0715082737041823,0.0798838783945018,0.0726226878495673,0.0726226878495673,FALSE
"gene_221",802.914067178239,0.0535198969176246,0.0560260215206304,0.055651249133906,0.055651249133906,FALSE
"gene_222",1266.29406273873,0.0393903417976572,0.0538781253578307,0.0409821423612904,0.0409821423612904,FALSE
"gene_223",19.8285545251023,0.412840461504027,0.287834173799475,0.392832308246642,0.392832308246642,FALSE
"gene_224",38.8688892861875,0.231072492040413,0.17140521008794,0.221570775135832,0.221570775135832,FALSE
"gene_225",18.8861877041051,0.371907683210864,0.29969361614191,0.360176421360638,0.360176421360638,FALSE
"gene_226",419.52777330317,0.05086152541322,0.0613899927208707,0.0521226338623284,0.0521226338623284,FALSE
"gene_227",212.423246499067,0.0840487830238142,0.0723423214698229,0.080223619044856,0.080223619044856,FALSE
"gene_228",15.170673229458,0.392539548483169,0.360808844733451,0.387649430619098,0.387649430619098,FALSE
"gene_229",90.7512160879487,0.121520696013333,0.102087453341926,0.118650247142512,0.118650247142512,FALSE
"gene_230",354.241362742818,0.0605216403718721,0.0634603363938674,0.0608922424052485,0.0608922424052485,FALSE
"gene_231",43.9449370070407,0.184507802731535,0.157399847457086,0.180280109188306,0.180280109188306,FALSE
"gene_232",45.2860763643432,0.158335294122833,0.15422385102897,0.157359976981619,0.157359976981619,FALSE
"gene_233",11.8212192074237,0.292021878848211,0.448829892616538,0.316778501679998,0.316778501679998,FALSE
"gene_234",40.4288538500585,0.18412514142226,0.166726772805769,0.181530341858656,0.181530341858656,FALSE
"gene_235",744.495951615953,0.0486814639272626,0.0564865916570365,0.0502199329579595,0.0502199329579595,FALSE
"gene_236",6.63087737634652,0.841091568044416,0.760892930647126,0.826996283652141,0.826996283652141,FALSE
"gene_237",329.686914459497,0.0767901339587699,0.0644511885050405,0.0751155087247236,0.0751155087247236,FALSE
"gene_238",34.7232821607095,0.134374794859823,0.185881086972176,0.14177573886119,0.14177573886119,FALSE
"gene_239",1232.2211605135,0.0619527651148477,0.0539810372426843,0.060927768249995,0.060927768249995,FALSE
"gene_240",223.040523213977,0.065952951664283,0.0712862168125035,0.0666481750267248,0.0666481750267248,FALSE
"gene_241",599.752432597141,0.0439812687201585,0.0580143139180941,0.0475338067931482,0.0475338067931482,FALSE
"gene_242",281.622300771737,0.0558023393909028,0.0668908880345918,0.0574150027879728,0.0574150027879728,FALSE
"gene_243",17.6789423092323,0.281944468968514,0.3167338133149,0.285960054903638,0.285960054903638,FALSE
"gene_244",658.753382739932,0.0600208326715789,0.0573105228228616,0.0580992196892307,0.0580992196892307,FALSE
"gene_245",651.94734393853,0.0571705386176501,0.0573852087334833,0.0583783441216662,0.0583783441216662,FALSE
"gene_246",4.88255930214751,0.824768113457343,1.01538928323849,0.858916545035233,0.858916545035233,FALSE
"gene_247",4413.13856821238,0.0559378562021071,0.0512242972620292,0.0557486181752111,0.0557486181752111,FALSE
"gene_248",1367.47205701345,0.0529327121144218,0.0536027578633116,0.0537733589206619,0.0537733589206619,FALSE
"gene_249",923.456096091609,0.0597421514400516,0.0552598379834474,0.0591755291344483,0.0591755291344483,FALSE
"gene_250",393.907708286117,0.0641574795712004,0.0621206347817309,0.0649298546638005,0.0649298546638005,FALSE
"gene_251",12.8156658423192,0.284889656798019,0.417894354471758,0.304723827899081,0.304723827899081,FALSE
"gene_252",370.416744226927,0.074701102694186,0.0628793789905207,0.0730937780532358,0.0730937780532358,FALSE
"gene_253",199.25225019423,0.128560224968998,0.0738088583529254,0.117906247387033,0.128560224968998,TRUE
"gene_254",10.5004230063791,0.516554314605445,0.49897705741496,0.513643270010115,0.513643270010115,FALSE
"gene_255",16.7852453130647,0.328162245004838,0.330927197730739,0.328832653599714,0.328832653599714,FALSE
"gene_256",13.0385907393344,0.36435757433397,0.411607022604832,0.372004463869562,0.372004463869562,FALSE
"gene_257",4.0035292202411,0.785054058399291,1.22731948265983,0.864790832231901,0.864790832231901,FALSE
"gene_258",4764.31683416585,0.05607139185776,0.051145581977514,0.0543673080623917,0.0543673080623917,FALSE
"gene_259",523.600603666621,0.0664374559532131,0.0591571602008925,0.0664845903469971,0.0664845903469971,FALSE
"gene_260",7.94404251532397,0.739379956579818,0.643406847001008,0.723165168823797,0.723165168823797,FALSE
"gene_261",1086.91269330814,0.0586590440042087,0.0544923507164211,0.0585250197576569,0.0585250197576569,FALSE
"gene_262",624.085041634274,0.0471214249181434,0.0577079394817397,0.0483595633004116,0.0483595633004116,FALSE
"gene_263",20.0701630465678,0.253139652163171,0.284972962511594,0.258266145174033,0.258266145174033,FALSE
