"gene","stat","pvalue","padj","dispersion"
"gene_149",0.599814508329928,0.438648808307148,0.62154324307228,0.0448105730915489
"gene_150",0.000451330414080076,0.983050585740935,0.992031700057152,0.29781331914507
"gene_151",7.60739230335093,0.00581294888219796,0.025218867167887,0.0768965392910216
"gene_152",4.56141488249034,0.032700048198716,0.102992277791231,0.518499522556854
"gene_153",11.9644599861095,0.000542249218961884,0.00354411254223454,0.0523940828164472
"gene_154",0.091589313940176,0.762166312338449,0.8706627474958,0.224579508892464
"gene_155",0.616004823263893,0.432535804785816,0.617338835429507,0.0416793228456244
"gene_156",1.72807751134383,0.188656603431446,0.365318326909063,0.151451216635451
"gene_157",1.62330520402247,0.202631539264216,0.385231063239955,0.129043242072647
"gene_158",94.2782239576939,2.74149737459145e-22,8.70316626854428e-21,0.0622273037151475
"gene_159",2.17996148048542,0.139817961156037,0.304946480165838,0.0731823245863357
"gene_160",0.575430329451478,0.448109081008667,0.629256708884981,0.133907733771131
"gene_161",0.224906711019685,0.635326416686493,0.780979000229248,0.0540484236458437
"gene_162",0.146896169999764,0.701519312583219,0.832470285942861,0.285006195614621
"gene_163",9.9144317480841,0.00163987761404426,0.00886420331915817,0.0837413603652345
"gene_164",7.40669276091808,0.00649816708007834,0.0272459835642698,0.0926274539580417
"gene_165",0.00526435598294483,0.942159535366776,0.975914217172641,0.0518774126627255
"gene_166",2.39194734926434,0.121961618306888,0.279408501287777,0.054533850397633
"gene_167",1.95386572562859,0.162170890305593,0.334718039846425,0.0624935356396011
"gene_168",2.90051001212703,0.0885515311619516,0.220003804129072,0.0545646794843678
"gene_169",0.554493697833777,0.456487362650018,0.635027180596226,0.243704112004222
"gene_170",0.0707693146753741,0.790219934986617,0.890890569319749,0.25346825015021
"gene_171",4.05609380343049,0.0440121973349055,0.127756741175342,0.0929602381923246
"gene_172",3.17489298239582,0.0747781104349351,0.192975768864349,0.0457215965458311
"gene_173",0.489344120588555,0.484220023167295,0.659097401868498,0.22120643525572
"gene_174",1.86365539506301,0.172203507427636,0.347361716936481,0.0564429735273316
"gene_175",5.68773463625098,0.0170838946703581,0.0616747100012926,0.0748556239089165
"gene_176",204.561847260941,2.11051916663009e-46,1.24148186272358e-44,0.116919332219625
"gene_177",0.170645403826143,0.679538852767776,0.815772932494329,0.093603464138655
"gene_178",14.0676375384446,0.000176352174641782,0.00138315431091594,0.0699092672126446
"gene_179",83.6104165601679,6.02547361858983e-20,1.88296050580932e-18,0.0618145601380641
"gene_180",1.13127565053878,0.287503403840257,0.484828674266876,0.0543391255743337
"gene_181",7.86146162312809,0.00504995532122558,0.0225444433983285,0.0540273167772047
"gene_182",9.38557282147246,0.00218699706964379,0.0112153695879168,0.0556450228353024
"gene_183",0.780178741860254,0.37708647975197,0.572210136194188,0.0795020799286202
"gene_184",0.112627952619277,0.737171858106895,0.852244578202871,0.451566682379094
"gene_185",14.8571786787567,0.000115965865365598,0.000970425651594963,0.0546897029260157
"gene_186",53.5242176940425,2.55424631234974e-13,6.15481039120419e-12,0.0529623502566429
"gene_187",11.9461262718005,0.000547611175631019,0.00356749951551153,0.0783455563654238
"gene_188",23.4711878894002,1.2679852916843e-06,1.72515005671334e-05,0.122480880831581
"gene_189",1.74373795178803,0.186665899669182,0.364226145695965,0.0607206022893736
"gene_190",3.98484443562131,0.0459113400019914,0.132118964034508,0.45696385530043
"gene_191",0.366179431688693,0.54509420619323,0.708835118586775,0.0479740734701258
"gene_192",2.78931966735092,0.0948945073942911,0.229490948958382,0.151713192122579
"gene_193",0.141696624578628,0.706600129846828,0.835718663331552,0.306705096571451
"gene_194",1.81241000063824,0.178219397868221,0.355018720853029,0.0505007097393648
"gene_195",0.0274218261770329,0.868475392114094,0.938385080620307,0.122927908441581
"gene_196",2.1519424155245,0.142389646962108,0.307537034475395,0.232632967730016
"gene_197",2.79357944715838,0.0946426081137616,0.229436625730331,0.208279000785477
"gene_198",4.24286016278541,0.0394157116866648,0.118121389184838,0.050816218368636
"gene_199",14.3924868751124,0.000148393193796494,0.00121633765406963,0.052611425173267
"gene_200",0.0157752127466892,0.900049027002098,0.956481431458128,0.334721012896999
"gene_201",1.10220524578153,0.293782653945975,0.490859844264706,0.315198000982187
"gene_202",2.15594703763793,0.142018854102701,0.307495366841165,0.0573263398710403
"gene_203",0.646907898222025,0.421220360728024,0.611794278472075,0.178740000650329
"gene_204",10.3318788505435,0.00130752038888424,0.00738712084115388,0.174996509746501
"gene_205",26.2982010980191,2.92561052547686e-07,4.39941432402535e-06,0.084613537615952
"gene_206",0.886617190524703,0.346395666460706,0.54021051760174,1.18586965087924
"gene_207",0.910966896459001,0.339858002749268,0.533340218037689,0.545363117946285
"gene_208",5.50397131545628,0.0189733372796304,0.0666082072810538,0.0693626886663711
"gene_209",0.0484275304064568,0.825822432676545,0.91778152618518,0.909262232631112
"gene_210",1.73951828369354,0.187199874954324,0.364912036947999,0.0919221216791125
"gene_211",0.817686642708964,0.365857406449977,0.560271679096442,0.129654662172043
"gene_212",21.8847102918397,2.89531656846779e-06,3.71194431854845e-05,0.0556788723027188
"gene_213",8.80353282832021,0.00300647813623048,0.0145945540593712,0.160986820037744
"gene_214",14.2639669696268,0.000158877399556709,0.00127094185253103,0.295731850440345
"gene_215",0.382717309953364,0.536152553890181,0.703759660864084,0.13463077882156
"gene_216",1.70105340951579,0.192150271731263,0.371304872910654,0.0812953581827355
"gene_217",0.367856738336457,0.54417485339424,0.708794232713902,0.149528644729716
"gene_218",4.72767562050012,0.0296809706387194,0.0952840148915552,0.073369684043951
"gene_219",8.25707844323483,0.00405934040016688,0.0187498401855283,0.0651815010896565
"gene_220",6.64464112463611,0.00994545093680073,0.0389254439796506,0.072622687849567
"gene_221",18.8821967694996,1.39044280311579e-05,0.000147136804562517,0.055651249133906
"gene_222",3.29739172530856,0.0693899838014822,0.183328887190178,0.0409821423612904
"gene_223",0.129580678701132,0.718867202293842,0.84078035356005,0.392832308246642
"gene_224",0.00146923786269326,0.969424062584405,0.987193546419964,0.221570775135832
"gene_225",1.28241983305804,0.257449592682894,0.451182385512002,0.360176421360639
"gene_226",2.5373800322476,0.111179131559062,0.259461217174008,0.0521226338623284
"gene_227",3.35783680564168,0.0668858748517724,0.177887965031309,0.080223619044856
"gene_228",0.00044852090780978,0.983103414756638,0.992031700057152,0.387649430619098
"gene_229",7.69875525709574,0.00552589200569689,0.0240779608091368,0.118650247142512
"gene_230",0.0225612948760272,0.88060353028416,0.945360741045797,0.0608922424052484
"gene_231",0.465429843287325,0.495097201970628,0.668524301768706,0.180280109188306
"gene_232",0.0124814611427837,0.911045056296653,0.962032794399844,0.15735997698162
"gene_233",0.766465871120374,0.381312588735361,0.574265946890604,0.31677850168
"gene_234",0.66242887209296,0.415703767478267,0.608339640907656,0.181530341858655
"gene_235",0.143439481939595,0.704885364191798,0.834677755111661,0.0502199329579581
"gene_236",1.43434838781008,0.231056088205195,0.418201064624787,0.826996283652141
"gene_237",7.78010468095374,0.00528247362508448,0.0233221793601964,0.0751155087247236
"gene_238",5.4594785602909,0.0194624538958048,0.0681697159222585,0.141775738861191
"gene_239",2.83494487812118,0.0922339661214952,0.225786942769878,0.060927768249995
"gene_240",0.00884490480814293,0.925071540294812,0.966636928207745,0.0666481750267256
"gene_241",636.281033994402,2.15161558088661e-140,2.15161558088661e-137,0.0475338067931482
"gene_242",0.517319585430528,0.471987315536566,0.650256124786495,0.0574150027879728
"gene_243",0.182724194247612,0.669042488571592,0.805105281072915,0.285960054903636
"gene_244",7.36239822855055,0.00666018997584879,0.0277507915660366,0.0580992196892307
"gene_245",14.9114302007989,0.000112678201849794,0.000953333590763021,0.0583783441216662
"gene_246",1.8568063528611,0.172993845869754,0.347726323356289,0.858916545035232
"gene_247",0.752900386736428,0.385559501958762,0.578050227824231,0.0557486181752111
"gene_248",4.21986810669625,0.0399532662475667,0.118913565437083,0.0537733589206619
"gene_249",0.0468665875091574,0.82860821800005,0.919143891292346,0.0591755291344483
"gene_250",2.23670200916456,0.134768153267732,0.297501442092123,0.0649298546638005
"gene_251",3.93890892985218,0.047181369154238,0.133895146465286,0.304723827899081
"gene_252",14.2786916738653,0.000157639327909695,0.00127094185253103,0.0730937780532358
"gene_253",215.423695416061,9.00822253203648e-49,5.45952880729484e-47,0.128560224968998
"gene_254",0.680008226618042,0.409583891329213,0.602772467003992,0.513643270010115
"gene_255",0.0712064283472387,0.789588253573367,0.890680489084453,0.328832653599714
"gene_256",0.959808990478678,0.327235007191415,0.521905912585988,0.372004463869562
"gene_257",1.12416219036862,0.289023988690517,0.486982289284779,0.864790832231899
"gene_258",0.539674832104311,0.462567517804808,0.641119220796685,0.0543673080623917
"gene_259",7.90044358226362,0.00494226759497215,0.0222874582727816,0.0664845903469971
"gene_260",1.35022697022947,0.245238441489561,0.436755906481853,0.723165168823796
"gene_261",1.15951266784305,0.281566631754444,0.476827488153165,0.0585250197576569
"gene_262",3.67941216516635,0.0550882688496432,0.152134610592938,0.0483595633004116
"gene_263",43.6421287593647,3.94259680485204e-11,8.36635248506758e-10,0.258266145174033
"gene_264",10.021754245699,0.00154702053083613,0.00847682482649934,0.179637412397858
"gene_265",6.22979228596228,0.0125618470777149,0.0474928055868237,0.140802871393822
"gene_266",0.612872102354913,0.433708457732866,0.618258671037585,0.0525988566591167
"gene_267",9.951121619118,0.00160751427189533,0.00871281448181749,0.0753311192591475
"gene_268",0.474833028073988,0.490772111683744,0.664552622455983,0.162813904569586
"gene_269",1.16413713357417,0.280609184853237,0.475608787886843,0.0485637089166681
"gene_270",35.8065284495378,2.17916455615444e-09,4.19070106952777e-08,0.0593164693843236
"gene_271",1.46345235314766,0.226381613130617,0.413252781662132,0.173658122130899
"gene_272",4.38610971021967,0.0362328983478678,0.111314587858273,0.129623898819805
"gene_273",0.0129155250387498,0.909518031152875,0.960927661017301,0.505240635784889
"gene_274",0.625752529028205,0.428917608083829,0.615817196565834,0.081452130908256
"gene_275",2.08265783646902,0.148980571217574,0.315971519019245,0.14063306413042
"gene_276",3.59545002217749,0.0579379398669123,0.158300382150034,0.109786353236189
"gene_277",4.6248679050625,0.0315116876446046,0.100196145133878,0.15518003208201
"gene_278",4.33810001223105,0.0372684906316161,0.113255915947443,0.0483011375347621
"gene_279",9.11709965902241,0.00253231132077694,0.0126207950287995,0.055756404677306
"gene_280",0.0403103339584732,0.840875031276014,0.925803734923392,0.0411417406904695
"gene_281",30.5494019815483,3.25472179449029e-08,5.76056954777042e-07,0.0533901935298423
"gene_282",7.44733583988454,0.00635304156821166,0.0267496487082596,0.241947146023946
"gene_283",15.2020523570602,9.65983779793555e-05,0.000836349592894853,0.070616637390328
"gene_284",0.0145293887770777,0.904057047334194,0.957997181538368,0.181607172327459
"gene_285",12.8367567921446,0.000339876201462175,0.00238509615061176,0.180512816961565
"gene_286",1.11427761130074,0.291153977445487,0.488513384975649,0.15296763021209
"gene_287",13.2191224801986,0.000277107326156563,0.00200802410258379,0.0552427035271044
"gene_288",0.334862533906403,0.562809783351046,0.724849874435514,0.0792048783937988
"gene_289",9.07086043718755,0.00259714834254353,0.0128571700125917,0.0493912230817189
"gene_290",7.70440912613697,0.00550861021667237,0.0240779608091368,0.079606979769442
"gene_291",0.00478440595827578,0.944854779658365,0.97699142002754,0.0751541542395279
"gene_292",1.46603978710561,0.225971567003014,0.413252781662132,0.864028636221678
"gene_293",3.62195552501555,0.057021811400631,0.156438440056601,0.0888097143010251
"gene_294",3.96413583119022,0.0464793734439269,0.133178720469705,0.0967106080203354
"gene_295",2.29038516860896,0.130177614616475,0.292205644481425,0.407136180554275
"gene_296",368.85060761247,3.33007099626646e-82,3.02733726933315e-80,0.0610778492251415
"gene_297",0.0579638311882036,0.809743622376725,0.905125982821306,0.047789831546186
"gene_298",0.797393498428448,0.371873814976828,0.566880815513457,0.720173445567304
"gene_299",33.5830206866059,6.82862168730175e-09,1.26455957172255e-07,0.0839980193250266
"gene_300",1.66240330929355,0.197279146048741,0.379018532274237,0.172769007186682
"gene_301",2.28310609818288,0.130789707231424,0.29259442333652,0.156021468409946
"gene_302",0.036523807656863,0.848437823497709,0.93037569346335,0.152531188239258
"gene_303",1.63182106831869,0.201451354146218,0.384082658048079,0.387798651219945
"gene_304",16.7618231611091,4.23773779021168e-05,0.000413437833191384,0.0565529615676724
"gene_305",0.516186128248023,0.472473120981423,0.650256124786495,0.11139605277714
"gene_306",12.1903881363555,0.000480363874156598,0.00324113546280342,0.0522695744152119
"gene_307",10.5162408204001,0.00118329950293947,0.00685970726341723,0.0864774653944557
"gene_308",0.32325077216916,0.569660568051075,0.728262355195475,0.146294515856684
"gene_309",2.21490300263463,0.136683652419111,0.300050317011391,0.0615814106770737
"gene_310",0.0097879587448233,0.921190583386338,0.965608577973101,0.0294651983478341
"gene_311",1.07252677824755,0.300375403175495,0.497310270158105,0.872813126859996
"gene_312",0.0140928700440099,0.90550242428351,0.958710878013245,0.050903204770781
"gene_313",6.02723425074799,0.0140867887189704,0.0519575525698544,1.08273202458595
"gene_314",0.0979154931014818,0.754345610321382,0.8662834620804,0.153002221693211
"gene_315",0.602400646912429,0.437663533704556,0.62154324307228,0.071739897107162
"gene_316",0.711054360250728,0.399094011919607,0.591688675937149,0.0921686013022255
"gene_317",0.00446832332534086,0.946704686006686,0.97699142002754,1.00756396653731
"gene_318",6.06910818305874,0.0137566402502471,0.0511399265808444,0.425799225815856
"gene_319",0.223867157720747,0.636109005039655,0.78146069415191,0.109491924674328
"gene_320",4.94362702415299,0.0261870298462894,0.085718591968214,0.0687595744229355
"gene_321",8.18001582620047,0.00423543906199595,0.0194286195504402,0.136753652261047
"gene_322",2.58302448773429,0.108015097112108,0.253259313275751,0.0596443714469232
"gene_323",19.8916543849283,8.1957321400044e-06,9.20868779775775e-05,0.0626006365583133
"gene_324",0.159904630895824,0.68924433594463,0.822978311575678,1.07592989443771
"gene_325",0.653230529452571,0.418960043457679,0.611180751714657,0.203612409286975
"gene_326",0.633028010618204,0.426246790339111,0.615817196565834,0.0707994230191182
"gene_327",0.0462169475488281,0.829781919534829,0.919935609240387,0.0598874471881765
"gene_328",2.51049576443415,0.113090349422862,0.263000812611306,0.0662991239518327
"gene_329",16.5236339048379,4.80474376158585e-05,0.000459784092017785,0.0565965592554736
"gene_330",12.0833625426543,0.000508737620631298,0.00338031641615481,0.0391606675257797
"gene_331",1.18864293463366,0.275603463436936,0.470376087876574,0.105799713267509
"gene_332",1.7800738215401,0.182140261839364,0.36001341345319,0.0515753413668535
"gene_333",672.01501179131,3.64251220137669e-148,7.28502440275338e-145,0.0411636670806659
"gene_334",12.99320592115,0.000312623245443554,0.00223302318173967,0.0616358849458027
"gene_335",0.122046150111601,0.726825783846991,0.847895827966636,0.314111045887667
"gene_336",0.348773929968161,0.554808000436489,0.71726955453974,0.0949618590748711
"gene_337",25.3396167912699,4.80733116936778e-07,7.06960466083497e-06,0.0478162970303301
"gene_338",4.64541188344378,0.0311366642570726,0.0991613511371738,0.175426797331933
"gene_339",3.91601161234325,0.0478282222352215,0.13510797241588,0.105125809141298
"gene_340",2.24265353457986,0.134250419920449,0.297317731018216,1.03793255016536
"gene_341",2.7579227437451,0.096773819059927,0.232486431182002,0.151718902636515
"gene_342",13.2880052636103,0.000267109521223815,0.00196034288784574,0.409633592086912
"gene_343",10.195868503845,0.0014075565199024,0.00786344424526478,0.0365944831498854
"gene_344",0.988807256627865,0.320034066211042,0.516600591139696,0.0411034677377082
"gene_345",5.26420712642505,0.0217683364860299,0.0744216632001023,0.0650079718212617
"gene_346",0.0631008854984429,0.801660337843778,0.900635152726842,0.0793232025140197
"gene_347",0.275523496063499,0.599650400868491,0.753344601627863,0.419143881531099
"gene_348",602.633215288364,4.47770860224481e-133,2.9851390681632e-130,0.0469781082797036
"gene_349",0.86454543563957,0.352469802084733,0.546888754204396,0.110241627938876
