"gene","dispGeneEst","dispFit","dispMAP","dispersion"
"gene_32",0.076184184407142,0.18578485438563,0.0825762138120924,0.0825762138120924
"gene_33",0.0614977122004604,0.18578485438563,0.0678669686290733,0.0678669686290733
"gene_34",0.209298902803833,0.18578485438563,0.206538072016043,0.206538072016043
"gene_35",0.160876181409128,0.18578485438563,0.162936126179357,0.162936126179357
"gene_36",0.256815218822493,0.18578485438563,0.246962179100972,0.246962179100972
"gene_37",0.131653934245524,0.18578485438563,0.135751418372836,0.135751418372836
"gene_38",0.28267082366061,0.18578485438563,0.271225201903531,0.271225201903531
"gene_39",1.06749358626705,0.18578485438563,0.784969379476873,1.06749358626705
"gene_40",0.0538932830174547,0.18578485438563,0.060780866465445,0.060780866465445
"gene_41",0.0521501627312326,0.18578485438563,0.0599671191703512,0.0599671191703512
"gene_42",0.151863786302401,0.18578485438563,0.154733866977067,0.154733866977067
"gene_43",0.0698018112232552,0.18578485438563,0.075190847433842,0.075190847433842
"gene_44",0.122664632267236,0.18578485438563,0.127645850669309,0.127645850669309
"gene_45",0.0363012272050469,0.18578485438563,0.0405129162533413,0.0405129162533413
"gene_46",0.189812382046038,0.18578485438563,0.189405415751989,0.189405415751989
"gene_47",0.0532194581595206,0.18578485438563,0.059546370246559,0.059546370246559
"gene_48",0.134741283669337,0.18578485438563,0.138958264481508,0.138958264481508
"gene_49",0.0695385458321117,0.18578485438563,0.076065707405177,0.076065707405177
"gene_50",0.0788697377957275,0.18578485438563,0.0858753110851971,0.0858753110851971
"gene_51",0.36841470470988,0.18578485438563,0.340703116872238,0.340703116872238
"gene_52",0.0932465180754977,0.18578485438563,0.0992716672048759,0.0992716672048759
"gene_53",0.811830602411802,0.18578485438563,0.666123578111613,0.811830602411802
"gene_54",0.0821736956182895,0.18578485438563,0.0883422289948207,0.0883422289948207
"gene_55",0.0897450980916358,0.18578485438563,0.093913858440715,0.093913858440715
"gene_56",0.777236890013085,0.18578485438563,0.653157304955123,0.777236890013085
"gene_57",0.195116656103645,0.18578485438563,0.193581590371924,0.193581590371924
"gene_58",0.106073906186698,0.18578485438563,0.111241379089627,0.111241379089627
"gene_59",0.0624350990341242,0.18578485438563,0.0686110992706454,0.0686110992706454
"gene_60",0.103921327462977,0.18578485438563,0.10944464244581,0.10944464244581
"gene_61",0.1152971513559,0.18578485438563,0.120436713701936,0.120436713701936
"gene_62",0.071665428641106,0.18578485438563,0.0802949145412403,0.0802949145412403
"gene_63",0.127701708318109,0.18578485438563,0.131978874352033,0.131978874352033
"gene_64",0.0477654707433069,0.18578485438563,0.0541216539669286,0.0541216539669286
"gene_65",0.0593357080717385,0.18578485438563,0.064066515709382,0.064066515709382
"gene_66",0.123938189039262,0.18578485438563,0.127114970231534,0.127114970231534
"gene_67",0.148066503474201,0.18578485438563,0.152104940126476,0.152104940126476
"gene_68",0.167946338527585,0.18578485438563,0.169454001290285,0.169454001290285
"gene_69",0.914481528012566,0.18578485438563,0.744325137019576,0.914481528012566
"gene_70",0.120981720018991,0.18578485438563,0.12552065976359,0.12552065976359
"gene_71",0.0479462310957183,0.18578485438563,0.0545419178880525,0.0545419178880525
"gene_72",0.0485989250801321,0.18578485438563,0.0544518990196841,0.0544518990196841
"gene_73",0.198278645633625,0.18578485438563,0.196983184793175,0.196983184793175
"gene_74",0.0547887131814134,0.18578485438563,0.0610623072225999,0.0610623072225999
"gene_75",0.349323550264161,0.18578485438563,0.327424642728707,0.327424642728707
"gene_76",0.091817010407196,0.18578485438563,0.0991231062483888,0.0991231062483888
"gene_77",0.133385182267417,0.18578485438563,0.137135863312156,0.137135863312156
"gene_78",0.0860262035070893,0.18578485438563,0.0915801381493982,0.0915801381493982
"gene_79",0.0884968293901332,0.18578485438563,0.09440000648869,0.09440000648869
"gene_80",0.148864202978714,0.18578485438563,0.151873034204583,0.151873034204583
"gene_81",0.0564330057955846,0.18578485438563,0.0607453786737139,0.0607453786737139
"gene_82",0.053245697012916,0.18578485438563,0.0613491487348497,0.0613491487348497
"gene_83",0.0580897033504878,0.18578485438563,0.0640613702101335,0.0640613702101335
"gene_84",0.0551784802651329,0.18578485438563,0.0627234188497144,0.0627234188497144
"gene_85",0.064674543562324,0.18578485438563,0.070783493399603,0.070783493399603
"gene_86",0.117034098739055,0.18578485438563,0.121919353867978,0.121919353867978
"gene_87",0.0487709826216726,0.18578485438563,0.0552458419107659,0.0552458419107659
"gene_88",0.0397962180257826,0.18578485438563,0.044080866116161,0.044080866116161
"gene_89",0.128785174771275,0.18578485438563,0.134460298816061,0.134460298816061
"gene_90",0.227549235784689,0.18578485438563,0.225416563436003,0.225416563436003
"gene_91",0.0466602738980499,0.18578485438563,0.0554634341216851,0.0554634341216851
"gene_92",0.0515030259775114,0.18578485438563,0.0571305434113411,0.0571305434113411
"gene_93",0.13299938889591,0.18578485438563,0.137648692900573,0.137648692900573
"gene_94",0.0560492584480923,0.18578485438563,0.0607248582699723,0.0607248582699723
"gene_95",0.0806398937573398,0.18578485438563,0.0863269597799992,0.0863269597799992
"gene_96",0.0578597421982959,0.18578485438563,0.0649248713140252,0.0649248713140252
"gene_97",0.0739933916757017,0.18578485438563,0.0808254753801247,0.0808254753801247
"gene_98",1.0399310137805,0.18578485438563,0.861151948417856,1.0399310137805
"gene_99",0.0549730066381063,0.18578485438563,0.0625026597238579,0.0625026597238579
"gene_100",0.0506452043024871,0.18578485438563,0.0563648779967899,0.0563648779967899
"gene_101",0.233571410739976,0.18578485438563,0.228614595796345,0.228614595796345
"gene_102",0.295283140599766,0.18578485438563,0.281794878309508,0.281794878309508
"gene_103",0.0671127998759976,0.18578485438563,0.0741764121168783,0.0741764121168783
"gene_104",0.108217652087989,0.18578485438563,0.115536690237399,0.115536690237399
"gene_105",0.074444284524697,0.18578485438563,0.0807703090121241,0.0807703090121241
"gene_106",0.124336505916131,0.18578485438563,0.129113488385709,0.129113488385709
"gene_107",0.681639309601818,0.18578485438563,0.593794597410742,0.593794597410742
"gene_108",0.0555955249184174,0.18578485438563,0.0597187982643456,0.0597187982643456
"gene_109",0.0796813376718482,0.18578485438563,0.085727451725534,0.085727451725534
"gene_110",0.0585661851082416,0.18578485438563,0.0645673336966181,0.0645673336966181
"gene_111",0.0392625654636545,0.18578485438563,0.0437530026349755,0.0437530026349755
"gene_112",0.0400490401323914,0.18578485438563,0.0471901917462237,0.0471901917462237
"gene_113",0.0510238953469797,0.18578485438563,0.0549174329541423,0.0549174329541423
"gene_114",0.572861812600565,0.18578485438563,0.505231828457654,0.505231828457654
"gene_115",0.0668761771859439,0.18578485438563,0.0724875208400645,0.0724875208400645
"gene_116",0.0494392088343923,0.18578485438563,0.0546193187184548,0.0546193187184548
"gene_117",0.111777676725415,0.18578485438563,0.113582572082664,0.113582572082664
"gene_118",0.262742829636042,0.18578485438563,0.254130900977374,0.254130900977374
"gene_119",0.0661615507004306,0.18578485438563,0.0719636012917801,0.0719636012917801
"gene_120",0.05230759087519,0.18578485438563,0.0625009342493806,0.0625009342493806
"gene_121",0.0402103098257113,0.18578485438563,0.0461996369161349,0.0461996369161349
"gene_122",0.0573739559402319,0.18578485438563,0.0636154743047187,0.0636154743047187
"gene_123",0.108960257724862,0.18578485438563,0.116303103981209,0.116303103981209
"gene_124",0.0729822471736342,0.18578485438563,0.0769256068847972,0.0769256068847972
"gene_125",0.126400114596545,0.18578485438563,0.132354837951922,0.132354837951922
"gene_126",0.0449846350705636,0.18578485438563,0.0526300456021487,0.0526300456021487
"gene_127",0.0643038019976171,0.18578485438563,0.0686337063974698,0.0686337063974698
"gene_128",0.0436007600337246,0.18578485438563,0.0488390221189702,0.0488390221189702
"gene_129",0.0510804673282151,0.18578485438563,0.0559712862552815,0.0559712862552815
"gene_130",0.0652439058319478,0.18578485438563,0.0724092388464738,0.0724092388464738
"gene_131",0.0424746095497909,0.18578485438563,0.0483534170682543,0.0483534170682543
"gene_132",0.0773623566434265,0.18578485438563,0.0837189011179949,0.0837189011179949
"gene_133",0.116055989821798,0.18578485438563,0.121220964676604,0.121220964676604
"gene_134",1.27792332533583,0.18578485438563,1.0769848109216,1.27792332533583
"gene_135",0.195049282508547,0.18578485438563,0.194135455960274,0.194135455960274
"gene_136",0.0882934361634932,0.18578485438563,0.0943446567754522,0.0943446567754522
"gene_137",0.0556126689853593,0.18578485438563,0.0642560108945853,0.0642560108945853
"gene_138",0.91718163002281,0.18578485438563,0.764369147057288,0.91718163002281
"gene_139",0.312880374860753,0.18578485438563,0.296728535861011,0.296728535861011
"gene_140",0.0624915094523524,0.18578485438563,0.0683105660480428,0.0683105660480428
"gene_141",0.0609557645899876,0.18578485438563,0.0668127688418939,0.0668127688418939
"gene_142",0.0515219916859403,0.18578485438563,0.0588545325423308,0.0588545325423308
"gene_143",0.198666309436832,0.18578485438563,0.1972950272179,0.1972950272179
"gene_144",0.0425175136038458,0.18578485438563,0.0482196144279606,0.0482196144279606
"gene_145",0.597859237395516,0.18578485438563,0.531137097423869,0.531137097423869
"gene_146",0.0798656444116305,0.18578485438563,0.0864827367607043,0.0864827367607043
"gene_147",0.073368593807862,0.18578485438563,0.0817547408304795,0.0817547408304795
"gene_148",0.284813150938446,0.18578485438563,0.275725883448629,0.275725883448629
"gene_149",0.0423021272059567,0.18578485438563,0.0484275005512845,0.0484275005512845
"gene_150",0.304106580219557,0.18578485438563,0.289953631683233,0.289953631683233
"gene_151",0.0776200950186766,0.18578485438563,0.0837211802754592,0.0837211802754592
"gene_152",0.518499522556854,0.18578485438563,0.47424167009387,0.47424167009387
"gene_153",0.0505979123345311,0.18578485438563,0.0576978715764671,0.0576978715764671
"gene_154",0.232648051772885,0.18578485438563,0.227519784001844,0.227519784001844
"gene_155",0.0389449326032308,0.18578485438563,0.0457990812790892,0.0457990812790892
"gene_156",0.149288188651686,0.18578485438563,0.152599692419208,0.152599692419208
"gene_157",0.127736213071078,0.18578485438563,0.132475572539213,0.132475572539213
"gene_158",0.0700836707053861,0.18578485438563,0.0695072032075836,0.0695072032075836
"gene_159",0.07547178805516,0.18578485438563,0.0822562435760484,0.0822562435760484
"gene_160",0.13738304737834,0.18578485438563,0.141218452910853,0.141218452910853
"gene_161",0.0538642148679898,0.18578485438563,0.0596855887065545,0.0596855887065545
"gene_162",0.285006195614621,0.18578485438563,0.274786087560413,0.274786087560413
"gene_163",0.0825276384252676,0.18578485438563,0.0890094873123815,0.0890094873123815
"gene_164",0.0931262454650251,0.18578485438563,0.100572758285873,0.100572758285873
"gene_165",0.046738923928331,0.18578485438563,0.0575838644151221,0.0575838644151221
"gene_166",0.0503180380033239,0.18578485438563,0.0605859918789507,0.0605859918789507
"gene_167",0.0665295189648147,0.18578485438563,0.0698541427392296,0.0698541427392296
"gene_168",0.0542650935635971,0.18578485438563,0.0604941067400501,0.0604941067400501
"gene_169",0.238120943056118,0.18578485438563,0.234109658577114,0.234109658577114
"gene_170",0.241108939251213,0.18578485438563,0.233700330693466,0.233700330693466
"gene_171",0.0902527547294646,0.18578485438563,0.0968559090011813,0.0968559090011813
"gene_172",0.0417311183349905,0.18578485438563,0.0504234630265047,0.0504234630265047
"gene_173",0.224736276427228,0.18578485438563,0.220756695927278,0.220756695927278
"gene_174",0.0549030997436224,0.18578485438563,0.0628832540046377,0.0628832540046377
"gene_175",0.0731526354533729,0.18578485438563,0.0799182474992709,0.0799182474992709
"gene_176",0.10778346801599,0.18578485438563,0.115767917878503,0.115767917878503
"gene_177",0.0943585861026563,0.18578485438563,0.100337519297296,0.100337519297296
"gene_178",0.0696241401041915,0.18578485438563,0.0761247292436811,0.0761247292436811
"gene_179",0.0623640608107995,0.18578485438563,0.0690796693372068,0.0690796693372068
"gene_180",0.0540511875765637,0.18578485438563,0.0600749073552893,0.0600749073552893
"gene_181",0.0528358538158495,0.18578485438563,0.0592271067990132,0.0592271067990132
"gene_182",0.0557275879340348,0.18578485438563,0.0615978755703243,0.0615978755703243
"gene_183",0.080996296203994,0.18578485438563,0.0870142123028654,0.0870142123028654
"gene_184",0.454448016212715,0.18578485438563,0.411931093085791,0.411931093085791
"gene_185",0.0540471041670774,0.18578485438563,0.0600463909308164,0.0600463909308164
"gene_186",0.0533241053732034,0.18578485438563,0.0582670689258908,0.0582670689258908
"gene_187",0.0803118933801945,0.18578485438563,0.0865370363401914,0.0865370363401914
"gene_188",0.123731903056356,0.18578485438563,0.128513333081396,0.128513333081396
"gene_189",0.0619336613451735,0.18578485438563,0.0672689930203142,0.0672689930203142
"gene_190",0.45841816709971,0.18578485438563,0.414236669777361,0.414236669777361
"gene_191",0.0450508682479086,0.18578485438563,0.0531178303120482,0.0531178303120482
"gene_192",0.147736902697094,0.18578485438563,0.151247973157052,0.151247973157052
"gene_193",0.315127325228907,0.18578485438563,0.299500003516268,0.299500003516268
"gene_194",0.0516858874838472,0.18578485438563,0.0559920571978853,0.0559920571978853
"gene_195",0.122319175100458,0.18578485438563,0.127320643949427,0.127320643949427
"gene_196",0.230147479760742,0.18578485438563,0.225004962926148,0.225004962926148
"gene_197",0.195433607385495,0.18578485438563,0.194173326095618,0.194173326095618
"gene_198",0.0495698708214343,0.18578485438563,0.0561879662935583,0.0561879662935583
"gene_199",0.0500887039077884,0.18578485438563,0.0573362090767174,0.0573362090767174
"gene_200",0.340179978900855,0.18578485438563,0.319959917405513,0.319959917405513
"gene_201",0.305429961304505,0.18578485438563,0.289260085989504,0.289260085989504
"gene_202",0.0566632497242351,0.18578485438563,0.0633588893689637,0.0633588893689637
"gene_203",0.184506422462878,0.18578485438563,0.184557707488568,0.184557707488568
"gene_204",0.175558278472564,0.18578485438563,0.176525324957817,0.176525324957817
"gene_205",0.0847117230637079,0.18578485438563,0.0909267370335011,0.0909267370335011
"gene_206",1.23473686506581,0.18578485438563,1.01162705373512,1.23473686506581
"gene_207",0.520913260437103,0.18578485438563,0.45708019619785,0.45708019619785
"gene_208",0.0696847420533395,0.18578485438563,0.0758584135869552,0.0758584135869552
"gene_209",0.897910315821712,0.18578485438563,0.74499148217334,0.897910315821712
"gene_210",0.0936109201191123,0.18578485438563,0.0997961108866508,0.0997961108866508
"gene_211",0.132441248326431,0.18578485438563,0.136673556556598,0.136673556556598
"gene_212",0.0549506289441547,0.18578485438563,0.061907060777329,0.061907060777329
"gene_213",0.158513819933662,0.18578485438563,0.161126759937995,0.161126759937995
"gene_214",0.295731850440345,0.18578485438563,0.284555565864805,0.284555565864805
"gene_215",0.141469588502713,0.18578485438563,0.144805382334365,0.144805382334365
"gene_216",0.0832687027706557,0.18578485438563,0.0891864465635724,0.0891864465635724
"gene_217",0.136301390065074,0.18578485438563,0.141402413438266,0.141402413438266
"gene_218",0.0760661220677003,0.18578485438563,0.0817559477094848,0.0817559477094848
"gene_219",0.0643653965256128,0.18578485438563,0.0707606704685374,0.0707606704685374
"gene_220",0.0715082737041823,0.18578485438563,0.0780591864186776,0.0780591864186776
"gene_221",0.0535198969176246,0.18578485438563,0.0614718007004638,0.0614718007004638
"gene_222",0.0393903417976572,0.18578485438563,0.0449071527284687,0.0449071527284687
"gene_223",0.412840461504027,0.18578485438563,0.384580326122105,0.384580326122105
"gene_224",0.231072492040413,0.18578485438563,0.226522756884906,0.226522756884906
"gene_225",0.371907683210863,0.18578485438563,0.34793792389595,0.34793792389595
"gene_226",0.05086152541322,0.18578485438563,0.056916923948299,0.056916923948299
"gene_227",0.0840487830238142,0.18578485438563,0.0875131715470562,0.0875131715470562
"gene_228",0.392539548483169,0.18578485438563,0.365109537753386,0.365109537753386
"gene_229",0.121520696013333,0.18578485438563,0.126249480861344,0.126249480861344
"gene_230",0.0605216403718726,0.18578485438563,0.0666636944190664,0.0666636944190664
"gene_231",0.184507802731535,0.18578485438563,0.184568992839843,0.184568992839843
"gene_232",0.158335294122833,0.18578485438563,0.160854231352436,0.160854231352436
"gene_233",0.292021878848211,0.18578485438563,0.275952949916834,0.275952949916834
"gene_234",0.18412514142226,0.18578485438563,0.184363443476052,0.184363443476052
"gene_235",0.0486814639272626,0.18578485438563,0.0552191604232982,0.0552191604232982
"gene_236",0.841091568044414,0.18578485438563,0.712210685840798,0.841091568044414
"gene_237",0.0767901339587699,0.18578485438563,0.0826919644592846,0.0826919644592846
"gene_238",0.134374794859823,0.18578485438563,0.139160356907428,0.139160356907428
"gene_239",0.0619527651148477,0.18578485438563,0.0677264185954856,0.0677264185954856
"gene_240",0.0659529516642834,0.18578485438563,0.0723602731928873,0.0723602731928873
"gene_241",0.0439812687201585,0.18578485438563,0.0521919645557251,0.0521919645557251
"gene_242",0.0558023393909028,0.18578485438563,0.0623843227912717,0.0623843227912717
"gene_243",0.281944468968515,0.18578485438563,0.269461752051524,0.269461752051524
"gene_244",0.0600208326715789,0.18578485438563,0.0641371843783037,0.0641371843783037
"gene_245",0.0571705386176501,0.18578485438563,0.0644432833164611,0.0644432833164611
"gene_246",0.824768113457342,0.18578485438563,0.679463554777148,0.824768113457342
"gene_247",0.0559378562021071,0.18578485438563,0.0620636414413453,0.0620636414413453
"gene_248",0.0529327121144218,0.18578485438563,0.0595577629783825,0.0595577629783825
"gene_249",0.0597421514400516,0.18578485438563,0.0655667301939162,0.0655667301939162
"gene_250",0.0641574795712004,0.18578485438563,0.0714311276769372,0.0714311276769372
"gene_251",0.284889656798019,0.18578485438563,0.27119469371971,0.27119469371971
"gene_252",0.074701102694186,0.18578485438563,0.0806297187388968,0.0806297187388968
"gene_253",0.128560224968998,0.18578485438563,0.130477722096831,0.130477722096831
"gene_254",0.516554314605446,0.18578485438563,0.463549803654367,0.463549803654367
"gene_255",0.328162245004838,0.18578485438563,0.310226971433298,0.310226971433298
"gene_256",0.36435757433397,0.18578485438563,0.338115681630208,0.338115681630208
"gene_257",0.78505405839929,0.18578485438563,0.632859266553252,0.78505405839929
"gene_258",0.05607139185776,0.18578485438563,0.060481362239907,0.060481362239907
"gene_259",0.0664374559532131,0.18578485438563,0.0735432980348266,0.0735432980348266
"gene_260",0.739379956579818,0.18578485438563,0.64087369929394,0.739379956579818
"gene_261",0.0586590440042087,0.18578485438563,0.0649106462551221,0.0649106462551221
"gene_262",0.0471214249181434,0.18578485438563,0.0529968820042616,0.0529968820042616
"gene_263",0.253139652163171,0.18578485438563,0.244653724527047,0.244653724527047
"gene_264",0.185133844530284,0.18578485438563,0.185231941822642,0.185231941822642
"gene_265",0.141246433906956,0.18578485438563,0.144978422475989,0.144978422475989
"gene_266",0.0482603192144911,0.18578485438563,0.0583777591047423,0.0583777591047423
"gene_267",0.0766546213811403,0.18578485438563,0.0826734990000982,0.0826734990000982
"gene_268",0.162560489427555,0.18578485438563,0.164699426248724,0.164699426248724
"gene_269",0.0469734951647526,0.18578485438563,0.0537437454358692,0.0537437454358692
"gene_270",0.0581012358880824,0.18578485438563,0.0661618376961469,0.0661618376961469
"gene_271",0.180610824862619,0.18578485438563,0.181073046843522,0.181073046843522
"gene_272",0.123502886122829,0.18578485438563,0.129248750553427,0.129248750553427
"gene_273",0.474129431509666,0.18578485438563,0.422281849236791,0.422281849236791
"gene_274",0.0803985328702873,0.18578485438563,0.0869297741362808,0.0869297741362808
"gene_275",0.139282637678109,0.18578485438563,0.143316150515679,0.143316150515679
"gene_276",0.111506369614942,0.18578485438563,0.117015104242471,0.117015104242471
"gene_277",0.159461162156233,0.18578485438563,0.161789916286622,0.161789916286622
"gene_278",0.0475225876156825,0.18578485438563,0.0532400471313401,0.0532400471313401
"gene_279",0.05106067189908,0.18578485438563,0.0620702415780242,0.0620702415780242
"gene_280",0.0389787335823942,0.18578485438563,0.0452782914817154,0.0452782914817154
"gene_281",0.052412728996167,0.18578485438563,0.0586746233333555,0.0586746233333555
"gene_282",0.238723949931328,0.18578485438563,0.232308784552065,0.232308784552065
"gene_283",0.0659036143567892,0.18578485438563,0.0746338946693461,0.0746338946693461
"gene_284",0.187292824010751,0.18578485438563,0.187244398506755,0.187244398506755
"gene_285",0.185066632089244,0.18578485438563,0.18515275351462,0.18515275351462
"gene_286",0.158167237857297,0.18578485438563,0.160459410693388,0.160459410693388
"gene_287",0.0518819321540594,0.18578485438563,0.0615105527576879,0.0615105527576879
"gene_288",0.0801665952963341,0.18578485438563,0.0861928271205576,0.0861928271205576
"gene_289",0.0466466086115971,0.18578485438563,0.0547489187805483,0.0547489187805483
"gene_290",0.0783231008730891,0.18578485438563,0.0862008190072173,0.0862008190072173
"gene_291",0.0727624855145449,0.18578485438563,0.0796057720574391,0.0796057720574391
"gene_292",0.722493630565726,0.18578485438563,0.563686036073666,0.722493630565726
"gene_293",0.090803129501361,0.18578485438563,0.0966377029678194,0.0966377029678194
"gene_294",0.0972081847142498,0.18578485438563,0.103236252132728,0.103236252132728
"gene_295",0.424601709954491,0.18578485438563,0.390809445835332,0.390809445835332
"gene_296",0.0598117870518054,0.18578485438563,0.0665410113213205,0.0665410113213205
"gene_297",0.0461174030820235,0.18578485438563,0.0529055972469631,0.0529055972469631
"gene_298",0.720173445567304,0.18578485438563,0.634804085664626,0.720173445567304
"gene_299",0.0796890174890281,0.18578485438563,0.0870251073852387,0.0870251073852387
"gene_300",0.172025185916172,0.18578485438563,0.173335310531107,0.173335310531107
"gene_301",0.161416844826591,0.18578485438563,0.163460506983106,0.163460506983106
"gene_302",0.15197442206892,0.18578485438563,0.15496792003352,0.15496792003352
"gene_303",0.386328181769193,0.18578485438563,0.359146635382933,0.359146635382933
"gene_304",0.0547521787078441,0.18578485438563,0.0622581585336842,0.0622581585336842
"gene_305",0.106496933225183,0.18578485438563,0.113400262273178,0.113400262273178
"gene_306",0.0508630742732432,0.18578485438563,0.0570247842414429,0.0570247842414429
"gene_307",0.0862395092274557,0.18578485438563,0.0925142074479438,0.0925142074479438
"gene_308",0.137835290684531,0.18578485438563,0.142611443706167,0.142611443706167
"gene_309",0.0610554045537489,0.18578485438563,0.0661872510069888,0.0661872510069888
"gene_310",0.0266489855451375,0.18578485438563,0.0318208912194277,0.0318208912194277
"gene_311",0.836270746730452,0.18578485438563,0.682945617814698,0.836270746730452
"gene_312",0.0515176217457128,0.18578485438563,0.0564878550482841,0.0564878550482841
"gene_313",1.12296181264868,0.18578485438563,0.898106749800512,1.12296181264868
"gene_314",0.15689973992615,0.18578485438563,0.159320868765135,0.159320868765135
"gene_315",0.0728102334624499,0.18578485438563,0.0775271685420494,0.0775271685420494
"gene_316",0.0939540293076362,0.18578485438563,0.0997886045415562,0.0997886045415562
"gene_317",0.994786369478921,0.18578485438563,0.809032955601222,0.994786369478921
"gene_318",0.417126419710692,0.18578485438563,0.380349623320365,0.380349623320365
"gene_319",0.109971632922348,0.18578485438563,0.115449647873042,0.115449647873042
"gene_320",0.0699863975416156,0.18578485438563,0.0751379726388781,0.0751379726388781
"gene_321",0.13576964025136,0.18578485438563,0.139106328031375,0.139106328031375
"gene_322",0.056967725911801,0.18578485438563,0.0662415421041546,0.0662415421041546
"gene_323",0.0610361040321578,0.18578485438563,0.069111473899323,0.069111473899323
"gene_324",1.08715808034654,0.18578485438563,0.879176622155935,1.08715808034654
"gene_325",0.197755841854174,0.18578485438563,0.195247315830009,0.195247315830009
"gene_326",0.0721786816181458,0.18578485438563,0.0781061571621204,0.0781061571621204
"gene_327",0.0562131460039888,0.18578485438563,0.0643713334297734,0.0643713334297734
"gene_328",0.0630744511318411,0.18578485438563,0.0714335769452782,0.0714335769452782
"gene_329",0.0522717960960672,0.18578485438563,0.0594686765479954,0.0594686765479954
"gene_330",0.0380534901489292,0.18578485438563,0.0429685166960003,0.0429685166960003
"gene_331",0.100026940761733,0.18578485438563,0.106975642886737,0.106975642886737
"gene_332",0.0499372665229799,0.18578485438563,0.0572678378584335,0.0572678378584335
"gene_333",0.0367799833438495,0.18578485438563,0.0441087912804258,0.0441087912804258
"gene_334",0.0595174971721956,0.18578485438563,0.0664014942855327,0.0664014942855327
"gene_335",0.311934041197824,0.18578485438563,0.295433206318475,0.295433206318475
"gene_336",0.0913121523402164,0.18578485438563,0.0978655705004601,0.0978655705004601
"gene_337",0.0505228929933958,0.18578485438563,0.0529411374121013,0.0529411374121013
"gene_338",0.180635231826433,0.18578485438563,0.18111048445112,0.18111048445112
"gene_339",0.106001209283716,0.18578485438563,0.111189668952411,0.111189668952411
"gene_340",1.03793255016536,0.18578485438563,0.890661157448382,1.03793255016536
"gene_341",0.151911389964757,0.18578485438563,0.154887799416619,0.154887799416619
"gene_342",0.400019910816671,0.18578485438563,0.364814314010803,0.364814314010803
"gene_343",0.033153789153666,0.18578485438563,0.0398929738028329,0.0398929738028329
"gene_344",0.0396593783179583,0.18578485438563,0.045114785585364,0.045114785585364
"gene_345",0.0645013970425818,0.18578485438563,0.0708150242559034,0.0708150242559034
"gene_346",0.077428316215169,0.18578485438563,0.0853352845734715,0.0853352845734715
"gene_347",0.421791000362002,0.18578485438563,0.389043421932971,0.389043421932971
"gene_348",0.0454685775852557,0.18578485438563,0.0520286566350802,0.0520286566350802
"gene_349",0.113000182778783,0.18578485438563,0.118137770683009,0.118137770683009
"gene_350",0.140078788623853,0.18578485438563,0.144522602463884,0.144522602463884
"gene_351",0.0744062077334923,0.18578485438563,0.080205599838778,0.080205599838778
