"gene","pvalue_cf","padj_cf"
"gene_98",0.370961122029635,0.565920857406004
"gene_99",0.499505705688565,0.671830135425104
"gene_100",0.047010364032711,0.133552170547474
"gene_101",0.875111849722119,0.941993379679353
"gene_102",0.614261302670907,0.763057518845847
"gene_103",2.90376325679083e-05,0.00029614491463008
"gene_104",0.716653320717031,0.840235312035385
"gene_105",0.432343550883903,0.617208730525788
"gene_106",3.05360753025594e-10,6.16890410152714e-09
"gene_107",0.689873784852715,0.823238406745483
"gene_108",0.000710817385724292,0.00444260866077682
"gene_109",0.52904739891573,0.698412407809545
"gene_110",0.0245503142652767,0.0811580636868652
"gene_111",0.379186172891645,0.573854067594241
"gene_112",9.8680440086607e-12,2.19289866859127e-10
"gene_113",0.137727628347031,0.301703457496235
"gene_114",0.338741381462141,0.532720802378628
"gene_115",0.057379244640615,0.156988357429863
"gene_116",0.0418759418407139,0.122983676477868
"gene_117",0.165364647805274,0.338339439756753
"gene_118",0.574167344336432,0.733150350905705
"gene_119",0.802014331511199,0.90063372432476
"gene_120",0.528005119108554,0.697496854832964
"gene_121",0.00235142308474057,0.0118382934574376
"gene_122",0.788887791358745,0.890392541036958
"gene_123",0.0207546969382562,0.0716915265570162
"gene_124",0.617160634302583,0.764759150312989
"gene_125",0.0298504890153632,0.0956746442800103
"gene_126",0.948586360790932,0.979923950766062
"gene_127",0.211747225898137,0.396510332558241
"gene_128",2.78185312111359e-07,4.18323777611066e-06
"gene_129",0.293885336040626,0.490765683615466
"gene_130",0.954607156333387,0.982611586550064
"gene_131",0.884532242713133,0.947543912922478
"gene_132",0.216047352699845,0.401202140575385
"gene_133",0.00910097300083621,0.0362588565770367
"gene_134",0.66064107313989,0.80174887516977
"gene_135",0.0591550809066676,0.160966206548755
"gene_136",0.0709437937798568,0.185585405975662
"gene_137",0.561625167408748,0.72421040284816
"gene_138",0.358636801058219,0.554307265932333
"gene_139",0.99560442106414,0.99836215457676
"gene_140",0.0410390704438899,0.121059204849233
"gene_141",5.80463618244071e-05,0.000532535429581717
"gene_142",1.17176986869403e-07,1.8599521725302e-06
"gene_143",0.000501533321196242,0.00333244731691855
"gene_144",0.00407881978132583,0.0187964045222388
"gene_145",0.00483695618550338,0.0218866795724135
"gene_146",5.91616352899615e-06,6.87925991743739e-05
"gene_147",0.946676659423026,0.979923950766062
"gene_148",0.88384904891972,0.94731945221835
"gene_149",0.438604863823845,0.621693641139398
"gene_150",0.98693026543027,0.996897970757378
"gene_151",0.00578337903395763,0.025090581492224
"gene_152",0.0322941168942275,0.102035124468333
"gene_153",0.000536178568541993,0.00350443508850976
"gene_154",0.762301870984226,0.871202138267687
"gene_155",0.432552075667945,0.617208730525788
"gene_156",0.188578382354331,0.365461981306842
"gene_157",0.202363084173049,0.3847206923442
"gene_158",1.2664895364019e-22,4.02060170286318e-21
"gene_159",0.139728039910619,0.30466735474726
"gene_160",0.448037011074734,0.629211359727666
"gene_161",0.635312601588867,0.780962017933456
"gene_162",0.70152510779405,0.832670751090861
"gene_163",0.00161910217798021,0.00875190366475791
"gene_164",0.00648022432497091,0.0271707518866705
"gene_165",0.942160447296745,0.977852047012708
"gene_166",0.121895081138526,0.279261500928451
"gene_167",0.162099310738764,0.334570300802402
"gene_168",0.0884649153718263,0.21951591903679
"gene_169",0.460773269255023,0.639962873965309
"gene_170",0.793688383268715,0.893793224401707
"gene_171",0.0439603959682508,0.127606374363573
"gene_172",0.0747148278540297,0.192316159212432
"gene_173",0.484538973715911,0.65905403208496
"gene_174",0.172139231726908,0.347103131021798
"gene_175",0.0170425961191852,0.0615256177587912
"gene_176",1.78634899913183e-47,1.05079352890108e-45
"gene_177",0.679716194753174,0.81584198241278
"gene_178",0.000173345250573212,0.00135957059273108
"gene_179",3.28751810188301e-20,1.01154403134862e-18
"gene_180",0.287467552358837,0.484768216456723
"gene_181",0.00503052048316745,0.0224076636221267
"gene_182",0.00217139199288611,0.0111353435532621
"gene_183",0.377023046857673,0.572113879905422
"gene_184",0.737854056169363,0.853010469559958
"gene_185",0.000114103734945536,0.00095484297025553
"gene_186",2.08069909130545e-13,5.01373275013361e-12
"gene_187",0.000540207853060143,0.00351926940104328
"gene_188",1.16581495618908e-06,1.59700678930012e-05
"gene_189",0.186596285438216,0.363735449197302
"gene_190",0.0456001753574098,0.131223526208374
"gene_191",0.545091417204982,0.70883149181402
"gene_192",0.0945312365574127,0.228889192632961
"gene_193",0.706595762329103,0.835877562149943
"gene_194",0.178166861637801,0.354914067007571
"gene_195",0.868479381922281,0.938896629105169
"gene_196",0.142692481755741,0.307858644564705
"gene_197",0.0944380278378986,0.228889192632961
"gene_198",0.0393539246059218,0.117826121574616
"gene_199",0.000146177230234545,0.00119817401831594
"gene_200",0.901207916356588,0.956696301864743
"gene_201",0.293690946919629,0.490765683615466
"gene_202",0.141939274813686,0.307476539752869
"gene_203",0.421257901207454,0.611848803496665
"gene_204",0.00128408874807805,0.0072547386897065
"gene_205",2.71764425352409e-07,4.11764280836983e-06
"gene_206",0.345289214179666,0.539830672928735
"gene_207",0.341257669829703,0.534886629827121
"gene_208",0.0189500028595715,0.066585581552979
"gene_209",0.826829568270175,0.918305408616618
"gene_210",0.187237906342744,0.36427608237888
"gene_211",0.36593716364111,0.560168412905735
"gene_212",2.78752352744664e-06,3.57374811211108e-05
"gene_213",0.00297716181988311,0.0144522418440928
"gene_214",0.000147788922073002,0.00120644018018777
"gene_215",0.536072370762392,0.703776888940342
"gene_216",0.192001503633126,0.371017398324881
"gene_217",0.544154046775639,0.708806750771697
"gene_218",0.0296032760759863,0.0950345941444182
"gene_219",0.00403487178876868,0.0186368211952364
"gene_220",0.00992433888584331,0.0388428136432224
"gene_221",1.35365381422942e-05,0.000143243789865548
"gene_222",0.0693565830376838,0.183240642107487
"gene_223",0.719016262237638,0.8409546926756
"gene_224",0.969434118763393,0.988857699585008
"gene_225",0.2568960096075,0.450694753697369
"gene_226",0.111086399736062,0.259244806851954
"gene_227",0.0667508152659337,0.177528764005143
"gene_228",0.983772872436788,0.995217878034181
"gene_229",0.00548048073031207,0.0239010243005446
"gene_230",0.880608226216465,0.94536578230431
"gene_231",0.49518248337254,0.668262460691687
"gene_232",0.911082701087401,0.962580772411411
"gene_233",0.38108470570065,0.573922749549172
"gene_234",0.415974647461125,0.608217902641176
"gene_235",0.704916296138315,0.83471438263862
"gene_236",0.230600711251459,0.417376852943818
"gene_237",0.00525439788808571,0.0231982246714601
"gene_238",0.0194016746401783,0.0678380232174067
"gene_239",0.0921591713468793,0.225556310309948
"gene_240",0.925373430320242,0.966952382779772
"gene_241",4.67640711420437e-151,4.67640711420437e-148
"gene_242",0.472136074826987,0.650190142406679
"gene_243",0.669663266134442,0.80585230581762
"gene_244",0.00663293339551271,0.0276273786310802
"gene_245",0.000110646530018378,0.000934416143030936
"gene_246",0.175034248590549,0.351109114358035
"gene_247",0.38552589914664,0.577999848795562
"gene_248",0.0398932608350029,0.118731726531233
"gene_249",0.828606137064964,0.919141582989423
"gene_250",0.134648862528908,0.297238107127832
"gene_251",0.0469120093346484,0.133552170547474
"gene_252",0.000154287347001503,0.00123925579920886
"gene_253",4.69594531690442e-52,2.84602746479056e-50
"gene_254",0.409323722997857,0.602389584985809
"gene_255",0.789690614659474,0.890795955622644
"gene_256",0.328959525957093,0.523820901205562
"gene_257",0.288837534598424,0.486258475754922
"gene_258",0.462547518244484,0.641091501378356
"gene_259",0.00491604599797059,0.0220624101764384
"gene_260",0.245518185845028,0.437254115485357
"gene_261",0.281521904714313,0.476751743800699
"gene_262",0.0550178921324637,0.151983127437745
"gene_263",2.79800553496868e-11,5.9532032658908e-10
"gene_264",0.00152285924207348,0.00834443420314236
"gene_265",0.0125220667480221,0.04725841061608
"gene_266",0.433688902468545,0.618230794680749
"gene_267",0.00159231333785921,0.00863042459544286
"gene_268",0.491327533041415,0.665304716372938
"gene_269",0.280564540637241,0.475533119724138
"gene_270",1.9566275671935e-09,3.76274532152596e-08
"gene_271",0.22653654130027,0.413545871290598
"gene_272",0.0361159234776555,0.111109095438378
"gene_273",0.914585817354613,0.963371410219248
"gene_274",0.428883867165877,0.615984130842831
"gene_275",0.148813520003022,0.315326559852023
"gene_276",0.0578728916359727,0.158122654743095
"gene_277",0.031457554337319,0.100024020150458
"gene_278",0.0372231912117728,0.112797549126584
"gene_279",0.00251467990058336,0.0125344559876408
"gene_280",0.840882956278665,0.92734587240949
"gene_281",3.0397980448604e-08,5.38017353072636e-07
"gene_282",0.0062841929881251,0.0265564217477058
"gene_283",9.61967355975582e-05,0.000829282203427226
"gene_284",0.906815915176432,0.959593561033262
"gene_285",0.000328030394819168,0.00230196768294153
"gene_286",0.291012605955243,0.488276184488663
"gene_287",0.000273187485086515,0.00197377045842804
"gene_288",0.562824083451338,0.724821743015246
"gene_289",0.00258139059793045,0.0127791613758933
"gene_290",0.00546231672436133,0.0239010243005446
"gene_291",0.946785719805641,0.979923950766062
"gene_292",0.22561376764459,0.413212028653095
"gene_293",0.0568975692657218,0.156097583719401
"gene_294",0.0463381160579299,0.132964465015581
"gene_295",0.130028498452938,0.291729241231637
"gene_296",1.94248210711653e-86,1.76589282465139e-84
"gene_297",0.809742427262404,0.905245866140195
"gene_298",0.372632452145046,0.567497203286623
"gene_299",6.2378331999852e-09,1.15515429629356e-07
"gene_300",0.197388493845208,0.379228614496077
"gene_301",0.130551367472322,0.292097985269391
"gene_302",0.848477059637531,0.930678897563593
"gene_303",0.200828925775245,0.383261308731383
"gene_304",4.14791638985761e-05,0.000404674769742206
"gene_305",0.472711003738901,0.650190142406679
"gene_306",0.000476197053164052,0.00320671416272089
"gene_307",0.00116760597347774,0.00676873028103038
"gene_308",0.569669041201059,0.728622611633054
"gene_309",0.136538852383882,0.29951153253712
"gene_310",0.921343189945525,0.966058565932709
"gene_311",0.300273750807389,0.497141971535412
"gene_312",0.905501956463064,0.959593561033262
"gene_313",0.0137470342084987,0.0510094033710526
"gene_314",0.754415751276176,0.866302527529955
"gene_315",0.437594044922202,0.621693641139398
"gene_316",0.399051702621723,0.591625949031465
"gene_317",0.949546308292314,0.979923950766062
"gene_318",0.0137134301755972,0.050979294333075
"gene_319",0.636398428714821,0.781816251492409
"gene_320",0.0260779147611477,0.0853614231134132
"gene_321",0.00421557466640573,0.019337498469751
"gene_322",0.107956494266538,0.253121909182972
"gene_323",7.916916134788e-06,8.945667948913e-05
"gene_324",0.689641630280122,0.823238406745483
"gene_325",0.418694181861622,0.611177965783616
"gene_326",0.426284855127477,0.615984130842831
"gene_327",0.830216650015712,0.920221866439538
"gene_328",0.11301269100937,0.262514961694239
"gene_329",4.7621125759628e-05,0.000455704552723712
"gene_330",0.000504518046528372,0.00333673257582371
"gene_331",0.275463043809371,0.470345142988629
"gene_332",0.18208795876842,0.360213568285697
"gene_333",1.26024597951949e-155,2.52049195903897e-152
"gene_334",0.000307733101177119,0.0021902711827553
"gene_335",0.726824280060616,0.848058978838676
"gene_336",0.554793062426154,0.717250242309185
"gene_337",4.60143650076365e-07,6.76681838347595e-06
"gene_338",0.0310423578920116,0.0988610123949414
"gene_339",0.0478235823774957,0.135094865473152
"gene_340",0.132856732839582,0.29523718408796
"gene_341",0.0964445156196527,0.231837777931857
"gene_342",0.000258097747801682,0.00190346726109675
"gene_343",0.0013995436099418,0.00777524227745442
"gene_344",0.320021191434831,0.516579808611511
"gene_345",0.0217028359075509,0.0740711123124604
"gene_346",0.801682611099701,0.90063372432476
"gene_347",0.599507617655669,0.753623655129691
"gene_348",1.19947416956123e-143,7.99649446374153e-141
"gene_349",0.352438592840554,0.54718125758778
"gene_350",0.279326808309914,0.474942079150451
"gene_351",0.00370303571117903,0.0174260504055484
"gene_352",0.367400523440183,0.561345337570944
"gene_353",0.404053636168574,0.597087640327582
"gene_354",0.323343943948427,0.519040791332048
"gene_355",0.754413563488779,0.866302527529955
"gene_356",4.59726660132829e-08,8.06538000233033e-07
"gene_357",0.180938729841927,0.35900541635303
"gene_358",0.00176855420565603,0.00942604243851618
"gene_359",0.136014668676123,0.298933337749721
"gene_360",7.36875174534335e-09,1.35206454042997e-07
"gene_361",0.130016322466826,0.291729241231637
"gene_362",0.0434457568728212,0.126479641551154
"gene_363",0.0224957220805456,0.0754890002702872
"gene_364",8.9365444276391e-05,0.000773726790271783
"gene_365",0.000230027096563713,0.0017166201236098
"gene_366",3.51914323983411e-38,1.71665523894347e-36
"gene_367",0.312284852995096,0.509834939093535
"gene_368",4.07156940879101e-15,1.07146563389237e-13
"gene_369",0.96112153408254,0.985765675982092
"gene_370",0.948602256634482,0.979923950766062
"gene_371",0.594764594701009,0.749073796852656
"gene_372",0.0812548293778417,0.205188963075358
"gene_373",0.0235633843335623,0.0785446144452078
"gene_374",6.00538835442069e-36,2.79320388577707e-34
"gene_375",0.00867995118036139,0.0347893834884224
"gene_376",0.438943449299414,0.621732931019
"gene_377",0.130567799415418,0.292097985269391
"gene_378",0.431658035684763,0.617095118920319
"gene_379",0.360594329859873,0.556472731265235
"gene_380",0.917694278594689,0.964978210930272
"gene_381",0.1054497441687,0.249290175339716
"gene_382",0.00491991746934577,0.0220624101764384
"gene_383",0.320753106416206,0.517343720026138
"gene_384",0.0505383104161101,0.14116846484947
"gene_385",0.74552440166321,0.86038592228876
"gene_386",0.900570778776019,0.956696301864743
"gene_387",0.145564905991784,0.311136336165123
"gene_388",0.0321099652213789,0.101774850147001
"gene_389",0.641393183782074,0.785666423573224
"gene_390",0.000422194643007259,0.00291168719315351
"gene_391",0.475577270330901,0.65281711781867
"gene_392",0.37825430601733,0.57354709024614
"gene_393",0.172693520856201,0.347317865164117
"gene_394",0.739620987113323,0.854559199437693
"gene_395",0.222144293672278,0.408729151190943
"gene_396",0.989074224135148,0.997212107413786
"gene_397",0.560183419418057,0.723283950184708
"gene_398",2.42048432071887e-09,4.6104463251788e-08
"gene_399",0.297302393322018,0.493109656465385
"gene_400",0.630230617484083,0.77758250152262
"gene_401",0.841806296964988,0.92747783550863
"gene_402",0.480543809974366,0.655585006786311
"gene_403",0.710638824542251,0.837527401352704
"gene_404",0.000635342731879155,0.00405969796727895
"gene_405",0.372405735116691,0.567497203286623
"gene_406",0.0018402357532061,0.00976252388968754
"gene_407",0.834407329929167,0.923527758637706
"gene_408",0.261387622092712,0.4553791325657
"gene_409",0.00631237486384048,0.0265784204793283
"gene_410",0.000278770622545823,0.00200554404709225
"gene_411",0.0195323641996664,0.0681757912728321
"gene_412",0.325488465520011,0.519534661644072
"gene_413",0.30280824750188,0.50009619736066
"gene_414",0.653425816273863,0.795481465684424
"gene_415",0.290881914421032,0.488276184488663
"gene_416",0.010419155199219,0.0402283984525831
"gene_417",0.163296889810269,0.336694618165503
"gene_418",0.533976176109389,0.702138298631675
"gene_419",0.578443046686722,0.735644916937268
"gene_420",0.632061489508744,0.777921833241531
"gene_421",0.000444867849940105,0.00302631190435445
"gene_422",0.345491630674391,0.539830672928735
"gene_423",5.52023858689917e-05,0.000511133202490664
"gene_424",0.404630302526742,0.597087640327582
"gene_425",0.0984563836602854,0.23526017601024
"gene_426",5.90915654946968e-18,1.66455114069569e-16
"gene_427",0.00184806056363662,0.00977809822029957
"gene_428",0.216355231403059,0.401401171434246
"gene_429",0.182474584044401,0.360621707597631
"gene_430",0.021142970743548,0.0729067956674069
"gene_431",0.915684525413396,0.963371410219248
"gene_432",0.0191521392589435,0.0670827995059317
"gene_433",0.764410364778911,0.872614571665424
"gene_434",0.51276537597642,0.682776798903356
"gene_435",0.00156007210312544,0.00852498417008438
"gene_436",0.888968855274172,0.950260668385004
"gene_437",0.387603223888498,0.580678987098873
"gene_438",0.161794415819333,0.334285983097795
"gene_439",7.25421226586961e-05,0.000650601996938978
"gene_440",0.851360408369686,0.930957253548044
"gene_441",0.0499837516075086,0.140403796650305
"gene_442",0.613991474089394,0.763057518845847
"gene_443",0.0947119950346348,0.229049564775417
"gene_444",0.257505384421676,0.451114698868324
"gene_445",0.0168038198126699,0.0608854115782799
"gene_446",0.0257217346204183,0.084472034878221
"gene_447",0.00157167573042976,0.00856499035656543
"gene_448",0.896885461351939,0.954641257426226
"gene_449",0.178878705553609,0.355623669092662
"gene_450",0.601101918078513,0.754087735979805
"gene_451",0.539107524913603,0.704715718841312
"gene_452",0.0213588332231114,0.0735243828678533
"gene_453",0.717140838822201,0.840235312035385
"gene_454",0.811456086443302,0.906654845188047
"gene_455",0.00102080189649853,0.00604024790827532
"gene_456",0.63516043115364,0.780962017933456
"gene_457",0.804077594135072,0.901937850964747
"gene_458",0.698846475496127,0.830970838877678
"gene_459",0.404684606120796,0.597087640327582
"gene_460",0.00905740292324236,0.0362296116929694
"gene_461",0.00202850562730283,0.0104562145737259
"gene_462",0.578584727171161,0.735644916937268
"gene_463",0.000231682170038788,0.00172254401515827
"gene_464",0.00580122018159899,0.0251135072796493
"gene_465",0.00908934589877881,0.0362588565770367
"gene_466",1.15940765101272e-07,1.85505224162036e-06
"gene_467",0.050733797609352,0.141427516929148
"gene_468",0.206419216588361,0.390206458579132
"gene_469",0.0845140433188638,0.212881721206206
"gene_470",0.0899876990721552,0.222286595173772
"gene_471",0.176369354508173,0.352386322693653
"gene_472",0.012847324327614,0.0482075959760377
"gene_473",0.112545463951911,0.26203833283332
"gene_474",0.71652054655095,0.840235312035385
"gene_475",0.142179990761309,0.307476539752869
"gene_476",0.328463524827386,0.523447848330496
"gene_477",4.19631164203285e-05,0.000407408897284743
"gene_478",0.00125684697819273,0.00712336451921444
"gene_479",1.84235754298754e-29,7.19034699049326e-28
"gene_480",0.736452688341716,0.853010469559958
"gene_481",0.99001067110019,0.997212107413786
"gene_482",0.667934603976117,0.804650131914792
"gene_483",0.363608829799587,0.558011430702202
"gene_484",0.410921937451455,0.604296966840375
"gene_485",0.48031411042046,0.655585006786311
"gene_486",0.0887682804911713,0.219995738515914
"gene_487",0.774860416472352,0.880023187362127
"gene_488",0.00197345179836919,0.0102516976538659
"gene_489",0.542896244195294,0.708279509713365
"gene_490",0.0114371210524993,0.0436531337881653
"gene_491",0.00019431665973782,0.00149474353644477
"gene_492",0.200560585833075,0.383114777140544
"gene_493",1.18102114797096e-11,2.59565087466145e-10
"gene_494",0.0139672035944107,0.0515394966583421
"gene_495",0.144116458672838,0.309262786851583
"gene_496",3.94181553436418e-06,4.8700376765201e-05
"gene_497",0.304562253022458,0.502163648841645
"gene_498",0.022242810894029,0.0750179119528803
"gene_499",0.126819771158449,0.28659835290045
"gene_500",0.000205374057438948,0.00154999288633169
"gene_501",0.435752037990046,0.619846426728373
"gene_502",0.000312389615998064,0.00220770046641741
"gene_503",0.325454797892449,0.519534661644072
"gene_504",0.00607532467517147,0.0259727298591606
"gene_505",8.58767573922421e-07,1.20953179425693e-05
"gene_506",0.782011115746227,0.886131575916405
"gene_507",0.261974365765316,0.455496356523936
"gene_508",0.000273367208492284,0.00197377045842804
"gene_509",0.427164642664396,0.615984130842831
"gene_510",0.181655896766605,0.359714647062585
"gene_511",0.000270356284339039,0.00196622752246574
"gene_512",0.476608752586766,0.653784297101188
"gene_513",0.84970983347556,0.930678897563593
"gene_514",1.12121207033761e-06,1.54649940736222e-05
"gene_515",0.0992937986405851,0.236673545884213
"gene_516",0.563723312432364,0.725046061006256
"gene_517",0.0524437298380355,0.145273489856054
"gene_518",0.000112060458191104,0.000941684522614317
"gene_519",0.969072769053597,0.988857699585008
"gene_520",1.78147606959503e-07,2.80547412534651e-06
"gene_521",0.167827856014455,0.341808260721904
"gene_522",0.000743394220362233,0.00458885321211255
"gene_523",0.238744931870233,0.427092901377877
"gene_524",0.639509104747747,0.784673748156745
"gene_525",0.703946887650836,0.834453980930976
"gene_526",0.0132271838810594,0.0493551637352961
"gene_527",0.950053706038587,0.979941935057852
"gene_528",0.526909855596095,0.696970708460444
"gene_529",0.144412225462956,0.309455923812028
"gene_530",0.173445387181293,0.348283910002596
"gene_531",0.00115678358170158,0.00672548594012547
"gene_532",0.486868805225635,0.660608962314294
"gene_533",0.237963187065852,0.426457324490773
"gene_534",0.00491807579284132,0.0220624101764384
"gene_535",0.00171717248634354,0.00920735917610477
"gene_536",0.689744626530178,0.823238406745483
"gene_537",0.295758580618291,0.491662757179355
"gene_538",0.75812107189599,0.86840901706299
"gene_539",0.771705587681598,0.877436711406024
"gene_540",0.275622253791337,0.470345142988629
"gene_541",1.09845320967826e-07,1.77169872528751e-06
"gene_542",0.243001349563393,0.433543888605518
"gene_543",0.906370827335147,0.959593561033262
"gene_544",0.979823143026546,0.993076252415297
"gene_545",4.25404045757098e-139,2.12702022878549e-136
"gene_546",0.0778973174752799,0.198212003753893
"gene_547",0.590985296602117,0.746304891178898
"gene_548",0.379317538679793,0.573854067594241
"gene_549",0.184331765611569,0.362488008101911
"gene_550",0.39164813885109,0.583620072408549
"gene_551",0.146888632566478,0.313529631945524
"gene_552",0.02270863657405,0.0760758344189279
"gene_553",0.86171119095495,0.935602402260948
"gene_554",0.337794046310472,0.531959128047988
"gene_555",0.664301832547384,0.802296899211816
"gene_556",1.8355074496244e-06,2.36839670919278e-05
"gene_557",0.819224470750826,0.91380309063115
"gene_558",8.88138112808889e-25,2.91192823871767e-23
"gene_559",0.708828726890986,0.836751237040694
"gene_560",0.445588378567058,0.62714761233928
"gene_561",0.0223007052785303,0.0750865497593614
"gene_562",0.593677226201719,0.748479930165145
"gene_563",0.527567467755574,0.697379336094612
"gene_564",0.824497036567415,0.917126848239616
"gene_565",0.698333541711784,0.830854897931926
"gene_566",0.172790637919148,0.347317865164117
"gene_567",0.380006893038424,0.573922749549172
"gene_568",0.168534486582025,0.342898243300152
"gene_569",0.000269368591785391,0.00196619410062329
"gene_570",0.828492798618643,0.919141582989423
"gene_571",3.19207729123896e-95,3.19207729123896e-93
"gene_572",3.15158711167533e-06,3.9642605178306e-05
"gene_573",0.453997231289192,0.634074345375966
"gene_574",0.152353749077637,0.320070901423607
"gene_575",0.4565104722035,0.635435083504549
"gene_576",0.425986155577133,0.615984130842831
"gene_577",0.00642567444563358,0.0269986321245108
"gene_578",0.656629913753443,0.797849226917914
"gene_579",0.00132989536668801,0.00745039421113732
"gene_580",0.609178251629182,0.759484371779652
"gene_581",0.66633388897036,0.803414278627267
"gene_582",0.0628421737083143,0.169385912960416
"gene_583",0.21286181620678,0.396760142044324
"gene_584",0.931413507564887,0.97152188686187
"gene_585",0.731443860695194,0.850021918297727
"gene_586",0.583653567927117,0.740207441886008
"gene_587",0.153895769601988,0.322632640675027
"gene_588",0.80825390248136,0.904593063773206
"gene_589",0.00629184393455125,0.0265564217477058
"gene_590",0.904324491669456,0.959091929568918
"gene_591",0.155431466347863,0.324153214489808
"gene_592",0.588015904410703,0.743853136509429
"gene_593",0.229436944960105,0.416023472275803
"gene_594",0.558334934044563,0.721362963881864
"gene_595",0.891765742752041,0.9517243786041
"gene_596",0.198973109718895,0.381539999460968
"gene_597",0.581908026515515,0.738461962583141
"gene_598",0.0256158208112026,0.0842625684579031
"gene_599",0.000153358751933975,0.00123925579920886
"gene_600",0.13524630765582,0.297887818078005
"gene_601",0.000585939066768374,0.00376809689240112
"gene_602",0.0220978906527559,0.0746704910003325
"gene_603",0.494681177795396,0.668036701951919
