"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","dispersion","log2FoldChange_apeglm","lfcSE_apeglm"
"gene_95",44.2351932110775,-0.024615253925328,0.0816017315602001,-0.301651122527572,0.762918032037416,0.851674880443156,0.134348055869511,-0.0223648482184225,0.0755492338588716
"gene_96",185.847624280631,0.0944008626859616,0.0597684534508322,1.57944295419354,0.11423449146172,0.209604571489394,0.0789271762576879,0.0895744164552814,0.0583209990285572
"gene_97",42.1398555713007,0.281949272152697,0.0973255371893126,2.89697113722849,0.00376784418256258,0.0127723531612291,0.198563545685089,0.256695108640539,0.0948917087810768
"gene_98",273.861391867781,-0.0458299955076931,0.0545064164820498,-0.840818356179881,0.400449702064233,0.536077245065907,0.0665035201201186,-0.0438857473242385,0.0520204468187001
"gene_99",6.34980695714298,0.130788890966367,0.18000490659115,0.726585143945168,0.467480131640395,0.592946861982524,0.604764258321305,0.0850798995683512,0.154625994042255
"gene_100",145.003244014826,-0.414516700392705,0.0632800245502576,-6.5505142158011,5.73392978198095e-11,6.3010217384406e-10,0.0868794689468105,-0.403580364743913,0.0626078530315692
"gene_101",203.845764641,-0.0812965568406699,0.0578674249795583,-1.40487600527219,0.160058152847445,0.271285004826178,0.0741366759482049,-0.077347576213113,0.0564872836866308
"gene_102",331.987549099693,-0.104900967404694,0.0543979089187581,-1.928400732487,0.0538053007987874,0.115462018881518,0.0668665793401377,-0.100741123559429,0.0523121790731852
"gene_103",147.766707371453,0.186492521541974,0.0545852656919292,3.41653593104244,0.000634232935669689,0.00267608833615902,0.0633755487213546,0.180057033893152,0.0540677979642446
"gene_104",7.30972668269397,0.378096440439523,0.211260166788746,1.78971950172514,0.0734990156830092,0.149388243258149,0.903810425080803,0.264088560055576,0.193294253178698
"gene_105",6.42380511518963,-0.067830599163073,0.26666468565689,-0.254366636497,0.799212323664099,0.876329302263266,1.52190605291907,-0.030951832188155,0.185277273335816
"gene_106",46.9070760797483,-0.0538504564915855,0.0820391265835253,-0.656399680666512,0.511566995857747,0.633912014693614,0.137281027329068,-0.0481695374405864,0.0823285737170109
"gene_107",369.065046334339,0.207016922029147,0.0547604099703183,3.7804122018326,0.000156568925878305,0.000749133616642607,0.0680589394672235,0.199856804013064,0.0538678968213313
"gene_108",154.977239295443,-0.102167308184594,0.0701248293444318,-1.45693485659379,0.145134363144071,0.251786730318857,0.109632836693339,-0.094689686326612,0.0702330485509429
"gene_109",56.305068625614,0.231709201669525,0.0772800903557648,2.99830396940316,0.00271486746688589,0.00962718959888615,0.122516378189202,0.216559851970023,0.0761965684960737
"gene_110",451.701719581078,-0.735173892570488,0.0565442475594947,-13.0017450810881,1.19582997226204e-38,2.49131244221259e-37,0.0724988025842638,-0.728106495115548,0.0562492765361031
"gene_111",215.794933044111,-0.0392279558441811,0.0519247098457327,-0.75547761288848,0.449962459921441,0.5798485308266,0.0590022215298113,-0.0375476586749113,0.0515315021187949
"gene_112",200.630869497755,0.0201701315286651,0.0557464827900485,0.361818908013077,0.717487361563969,0.818115577609999,0.0683720130171866,0.0193174323104734,0.0540777421712599
"gene_113",4625.56063724183,0.020997475968028,0.0483627190297527,0.434166572708834,0.664167485106175,0.770304064798029,0.0550942288644821,0.0205385055697928,0.04761419389888
"gene_114",141.269065413735,0.11851460172985,0.0702031005001819,1.68816762914257,0.0913790552452136,0.175728952394642,0.109224661675525,0.110129136261667,0.0701173002903711
"gene_115",1705.0161710853,-0.168975928827935,0.0428763627590914,-3.94100427261886,8.11411807288976e-05,0.00042911199355392,0.0428632266416187,-0.16626668530019,0.0420659354615588
"gene_116",3379.83554253226,0.186720719249979,0.0495506178478159,3.76828236175482,0.000164374709623904,0.000779027059828928,0.0577563556304788,0.181963464287204,0.0492415443623336
"gene_117",24.4917439523885,-0.185691253737786,0.104670634901858,-1.77405299883674,0.0760543841967948,0.15302692997343,0.216599081290419,-0.162168148978865,0.0999042851171652
"gene_118",180.341195061805,-0.210892536190548,0.0609352969194252,-3.46092571714899,0.000538321330994141,0.00230660913574139,0.0819661533554626,-0.202045653785935,0.0601574004007992
"gene_119",66.040757429318,0.19038643825954,0.0824854839614794,2.30812052152655,0.0209924340886076,0.0534158628208845,0.145039125615638,0.175989908267006,0.0777510716246629
"gene_120",515.459278877524,-0.165591505668297,0.0520772262011385,-3.1797297542064,0.00147412458364011,0.00573589332155683,0.0621109876054687,-0.160048668718133,0.0529698876715081
"gene_121",879.680275858892,0.0117216605200783,0.0537960267976668,0.217890822386657,0.827514178034482,0.893643820771578,0.0672738974416114,0.0111306196093013,0.0533261073758705
"gene_122",24.8385343764021,0.133388270159822,0.0944053616343477,1.41293108622859,0.15767598775528,0.268713858215924,0.168996060665181,0.120424542342134,0.08293344649847
"gene_123",14.3384705591958,0.308228037024197,0.153878905998461,2.00305581212853,0.04517129818987,0.101280937645448,0.485084091081527,0.232992368969295,0.159885320387993
"gene_124",66.1426291958523,-0.093587908642753,0.0744265705720741,-1.25745292203304,0.208589676079831,0.334660399613908,0.115427246874367,-0.0862651303345351,0.072122335897805
"gene_125",14.682493639402,-0.445529999927703,0.124060771280333,-3.59122384400598,0.000329128799019445,0.00146932499562252,0.287174216448946,-0.401053972645157,0.126564536264196
"gene_126",128.356128045198,0.247594886151265,0.0691539922899225,3.58034117702481,0.000343145866206918,0.00152509273869742,0.104797033469638,0.234994651397699,0.0683256400604746
"gene_127",15.9815447957685,-0.466653807455479,0.146319889240298,-3.18927119121245,0.00142632002165703,0.00557156258459776,0.434135866721852,-0.410980485611638,0.142355816636461
"gene_128",1765.43190598238,-0.143139864120263,0.0445359468118659,-3.2140298874734,0.00130886048762173,0.0051580511884445,0.0463183018048215,-0.13872055735172,0.0438070387754735
"gene_129",361.198174060547,-0.00913879758377167,0.053951036940942,-0.169390582682879,0.865489430401345,0.925657144814273,0.0659920197290732,-0.00875728169520856,0.0520573602045554
"gene_130",637.326538303816,-1.46895718741501,0.0509074070347067,-28.8554706079123,4.32620904270015e-183,3.60517420225013e-181,0.056598207404518,-1.46530796576505,0.0519459880346938
"gene_131",113.694421355132,0.0691581304118707,0.0607561973225774,1.13828931795524,0.254999692964522,0.389312508342781,0.0782452037883245,0.0651834210818001,0.060929077708363
"gene_132",140.243999559547,0.0400264099243559,0.0607792330649657,0.658554047261052,0.510182179716333,0.632980371856493,0.0800439669552441,0.0377163242087996,0.0597986566708291
"gene_133",38.1364656037222,-0.0740508343384344,0.0884557593803228,-0.837151078202232,0.402507652379743,0.536964453317281,0.158172381239491,-0.0655567744306413,0.0868229067563718
"gene_134",35.2955997525188,0.185523356533676,0.10813131878438,1.71572268441135,0.0862128108536661,0.168384396198567,0.246885690983989,0.161879603972192,0.100145410321326
"gene_135",456.689803100028,0.162004329678022,0.0525410017905354,3.08338867088761,0.00204657668701501,0.00752417899637873,0.0629990887897037,0.156153624497236,0.0513082980715304
"gene_136",1938.66324500481,-0.0484871010336405,0.0447663923551108,-1.0831138825978,0.278757877710875,0.415171553782945,0.0468638402510329,-0.0466218820953517,0.0431598334436733
"gene_137",98.3752552228348,0.397064423358231,0.069656043602403,5.70035854497675,1.19555703150588e-08,1.03961481000511e-07,0.103293738537042,0.383518397233318,0.0693192720293467
"gene_138",15.5132830520849,-0.254490891086956,0.146359123205206,-1.73881125763606,0.0820679677480748,0.16251082722391,0.438471418898858,-0.196329259063098,0.144463851899335
"gene_139",504.062655515261,0.158282734620738,0.0506330959622643,3.12607261342862,0.00177157802417789,0.00676174818388508,0.0585607536877833,0.152976647367522,0.0517144407385799
"gene_140",44.6872092579665,-0.157748679839102,0.098407730760302,-1.60301105025316,0.108932214457741,0.201726323069891,0.205761773490496,-0.139747473351899,0.0916911628676842
"gene_141",120.497375227298,0.034409042635635,0.0749026245914078,0.459383670777033,0.645958672338207,0.759856428961866,0.124145270134778,0.0316888672939627,0.0702196767973388
"gene_142",217.790023648203,-0.000972707309192694,0.0608049177225832,-0.0159971815705858,0.987236640188973,0.993195815079449,0.0827222926956532,-0.000942777101187735,0.059381126032403
"gene_143",20.0181568889666,-0.211814767445575,0.135909479245279,-1.55849885248481,0.1191150398072,0.216179745566607,0.38428812359721,-0.171749887962293,0.125221488406075
"gene_144",11.7621687706349,-0.126818474113306,0.154847414890146,-0.818989934079786,0.412792156621874,0.546021371192955,0.479275822138768,-0.0919071120772861,0.13760330954295
"gene_145",71.6772988751668,0.264359600916126,0.0820579381256626,3.22162129532537,0.00127467494987132,0.0050783862544674,0.144332142154816,0.245798526535491,0.0825070736743518
"gene_146",94.141980012893,-0.0690604241690513,0.0747975458707664,-0.923297995476649,0.355851932220188,0.489479961788429,0.121381161875658,-0.0629828204271546,0.0761445958712069
"gene_147",496.89442915904,0.0873699007402499,0.0463246027779139,1.88603669542753,0.0592900098997003,0.125614427753602,0.0486723773460788,0.0847913455759512,0.0438719329616664
"gene_148",27.5794424976443,-0.246591067324757,0.0936311270631924,-2.63364412091644,0.00844739766904332,0.0256217420736138,0.169115974791114,-0.223540800928753,0.0927690702557401
"gene_149",1798.6173632122,0.103578662102911,0.042413248104162,2.44212991772132,0.0146008911545959,0.0410137391983031,0.0419679410210857,0.100878008244687,0.0419629448941662
"gene_150",4865.8595659705,-0.149386273364728,0.0465239246111502,-3.21095596756525,0.00132294204256897,0.00518800801007438,0.0509757888946509,-0.144962929517382,0.0466367337162157
"gene_151",13.0954401739017,0.183898935417594,0.153289273864436,1.19968560605374,0.230261465317417,0.359222254785362,0.476029198797241,0.142156383928406,0.132466515052584
"gene_152",1783.098362297,-0.756436697052089,0.05248995727981,-14.4110747322526,4.40797354212816e-47,1.10199338553204e-45,0.0643531288467823,-0.750492870442195,0.0523390248740595
"gene_153",20.6277607933336,-0.23097294323715,0.121612452950868,-1.8992540453934,0.0575310818667287,0.122406557163253,0.298561174897704,-0.197003328888392,0.113585727818354
"gene_154",205.887116231322,-0.0140598157661169,0.0613548697649279,-0.229155661481883,0.818747932648627,0.887050847940008,0.0840326832460161,-0.0133049869979472,0.0590324450200025
"gene_155",4951.67293098035,0.698867881923412,0.0444316192775564,15.7290662210105,9.56106844490886e-56,2.73173384140253e-54,0.0464082981026205,0.694288481526194,0.0447506904845057
"gene_156",143.025074809198,-0.0575610418318628,0.0555350969436511,-1.03648044209354,0.299978059081949,0.43412164845434,0.0657495116624936,-0.0549245742434859,0.054046024566457
"gene_157",200.130444177912,0.187463710817835,0.0580741324025549,3.22800708443451,0.00124655886896318,0.00499226878540252,0.0745181750491655,0.179587662101962,0.0578515228615262
"gene_158",178.892279401908,0.0744867650142235,0.0654062073253194,1.13883327072825,0.254772702009882,0.389312508342781,0.0954131392238271,0.0696654387060988,0.0645633100437941
"gene_159",308.744535844242,-0.210485691693044,0.0548809044973666,-3.83531746826701,0.000125402209499124,0.000620803017322398,0.0678109290174492,-0.202712194617837,0.0554065427981894
"gene_160",131.553687106237,0.122192381776118,0.0578065119286958,2.11381689880964,0.0345309090618052,0.0812491977924828,0.0711544301790289,0.116396901667763,0.0574502618729695
"gene_161",614.419515808611,0.193269077313688,0.0490548855074996,3.93985380485987,8.15312787752447e-05,0.00042911199355392,0.0551977938765913,0.187796675903802,0.0478248828907088
"gene_162",14.0644190568806,-0.104175608471815,0.143665514311207,-0.725126060845408,0.468374697861097,0.592946861982524,0.415151844365223,-0.0802378598391398,0.124025180574134
"gene_163",149.642456564018,-0.199416925913868,0.0653399690926878,-3.05198990270389,0.0022732974782322,0.00826653628448074,0.0939396292071378,-0.189555025223112,0.063948174154196
"gene_164",52.8907826550203,0.153010708001137,0.0806330309904429,1.89761821082073,0.0577463937219421,0.122603808326841,0.134069057462758,0.140261465949463,0.0783206113698837
"gene_165",416.285902886999,-0.162775946338308,0.0469064385022086,-3.47022608272942,0.000520020450794705,0.002241467460322,0.049526782680534,-0.157720161794828,0.0484140878610534
"gene_166",436.277972447148,0.303449641848698,0.0516197273314145,5.87855956503718,4.13851889304669e-09,3.83196193800619e-08,0.0605230223680909,0.296037420152957,0.0514026467600301
