"gene","stat","pvalue","padj","dispersion"
"gene_108",1.97880271659267,0.159516594923636,0.271748884026638,0.109632836693338
"gene_109",8.96652580273076,0.00274970965408078,0.00975074345418718,0.122516378189202
"gene_110",173.319529336403,1.39376040598054e-39,2.96544767229902e-38,0.0724988025842658
"gene_111",0.555689530190421,0.456002228872749,0.588047911454944,0.059002221529811
"gene_112",0.133068326654211,0.715271667165511,0.815589130177322,0.0683720130171855
"gene_113",0.187513180920178,0.664994485262956,0.773899294336649,0.0550942288644824
"gene_114",2.68584319115689,0.101243621617987,0.189717250987864,0.109224661675525
"gene_115",15.9094618251108,6.64457098396699e-05,0.000359165999133351,0.0428632266416187
"gene_116",14.108421467335,0.000172569439185489,0.000821759234216614,0.0577563556304788
"gene_117",3.15901219563773,0.0755088598643637,0.152851943045271,0.216599081290419
"gene_118",12.0421031183654,0.000520122550492711,0.00226140239344657,0.0819661533554626
"gene_119",5.72107909802162,0.0167624253181068,0.0456741834280838,0.145039125615637
"gene_120",9.52378824812911,0.00202825466219494,0.00748433454684481,0.0621109876054686
"gene_121",0.0461153540560417,0.829966246698329,0.896291843086749,0.0672738974416114
"gene_122",2.38752550322346,0.122307091392381,0.21924344659268,0.168996060665181
"gene_123",3.3027103917189,0.0691656701285698,0.142904277125144,0.485084091081527
"gene_124",1.56594882027036,0.210796319942173,0.336086856510076,0.115427246874367
"gene_125",12.5928760242439,0.000387219838391574,0.00172865999281953,0.287174216448946
"gene_126",12.8639316031772,0.00033497608556571,0.00151572889396249,0.104797033469638
"gene_127",10.9899292125426,0.000916083095821313,0.00373911467682169,0.434135866721852
"gene_128",10.4629870908859,0.00121790182448736,0.00483294374796572,0.0463183018048215
"gene_129",0.0295026883300125,0.863623488326661,0.923661484841349,0.065992019729073
"gene_130",794.642982162749,7.88457154165814e-175,6.57047628471512e-173,0.0565982074045177
"gene_131",1.22003039984054,0.269354686118556,0.405560566636301,0.0782452037883244
"gene_132",0.42334560145548,0.515272357464399,0.636138712919011,0.0800439669552445
"gene_133",0.648931854523539,0.420494828446513,0.554011631681835,0.158172381239491
"gene_134",3.13189209865487,0.0767745866166684,0.154787473017477,0.246885690983989
"gene_135",9.70740734742856,0.0018352674956828,0.00682255574603272,0.0629990887897045
"gene_136",1.22621837970405,0.268143735699856,0.404440023680024,0.0468638402510335
"gene_137",32.8389111557033,1.00120559023518e-08,8.86022646225822e-08,0.103293738537042
"gene_138",2.68481466700473,0.101309012027519,0.189717250987864,0.438471418898858
"gene_139",9.11854198165327,0.00253031551932512,0.00900468156343458,0.0585607536877832
"gene_140",2.70622109179476,0.09995752060616,0.188599095483321,0.205761773490496
"gene_141",0.221997170195209,0.637522370317377,0.753010238839106,0.124145270134779
"gene_142",0.000337273769446256,0.985347661860054,0.989304881385597,0.0827222926956528
"gene_143",2.50275763476037,0.113647143725676,0.208144951878528,0.384288123597209
"gene_144",0.637994477987036,0.42443796009469,0.558471000124591,0.479275822138768
"gene_145",9.99075119605425,0.00157328411085618,0.00602790847071332,0.144332142154816
"gene_146",0.752324013720568,0.385741430329245,0.522684864944776,0.121381161875657
"gene_147",3.8589876798344,0.0494801742386417,0.108987167926524,0.0486723773460788
"gene_148",6.78135480540499,0.00921149469530365,0.0274151627836418,0.169115974791114
"gene_149",5.95557225064385,0.0146708399707876,0.0410947898341389,0.0419679410210862
"gene_150",10.0497836422585,0.00152365835339252,0.00590256680686102,0.0509757888946511
"gene_151",1.58650232289062,0.207826566914211,0.332522507062738,0.476029198797241
"gene_152",206.428129877876,8.26376202202955e-47,2.01555171269013e-45,0.0643531288467822
"gene_153",3.7907681880472,0.0515359912020209,0.112034763482654,0.298561174897705
"gene_154",0.0539436608514734,0.81633782846259,0.886398322799957,0.084032683246016
"gene_155",241.981575787442,1.45425578736164e-54,4.15501653531896e-53,0.0464082981026194
"gene_156",1.08525947084411,0.297523948812416,0.433077072507156,0.0657495116624936
"gene_157",10.2425724219894,0.00137236070279152,0.00540299489288001,0.0745181750491655
"gene_158",1.25236089574105,0.263102037612931,0.399244366635707,0.0954131392238274
"gene_159",14.1678564522755,0.000167202623088907,0.000803858764850515,0.0678109290174491
"gene_160",4.34681179409199,0.0370782962921192,0.0866315333928019,0.0711544301790284
"gene_161",16.0571024372487,6.14606611242642e-05,0.000337200106522496,0.0551977938765908
"gene_162",0.556834292108874,0.455538573898613,0.588047911454944,0.415151844365222
"gene_163",9.45805820337603,0.00210223499586506,0.00767239049585788,0.0939396292071382
"gene_164",3.58575882540936,0.0582767954245119,0.12372992659132,0.134069057462759
"gene_165",11.0603646214771,0.000881927981123388,0.00361445893903028,0.0495267826805332
"gene_166",34.4777171998492,4.31159071153835e-09,4.02952402947509e-08,0.0605230223680913
"gene_167",1.01535294225255,0.313623846129906,0.448675030228763,1.19542029995539
"gene_168",2.96942769993564,0.0848518675429828,0.166050621414839,0.0396857003078593
"gene_169",2.99680505982576,0.0834288906485478,0.163907447246656,0.140268298206107
"gene_170",109.09111093666,1.5499509598391e-25,2.71921221024403e-24,0.397149635713309
"gene_171",0.369350937670788,0.543358275423679,0.665065208596914,0.900260628404447
"gene_172",7.04778612463269,0.00793632804840487,0.0241225776547261,0.0825109125020886
"gene_173",0.783027200729975,0.376216910249118,0.51116428022978,0.763331136592286
"gene_174",0.88357754712581,0.347223686833221,0.482925850950238,0.173625146479374
"gene_175",2.84662933787337,0.0915657275222716,0.17745296031448,0.309184657479082
"gene_176",0.0186252066396264,0.891446420935186,0.935775952319739,0.0704753948797555
"gene_177",2.11778822959457,0.14559667194278,0.25277199990066,0.0771480468673623
"gene_178",5.4876608301505,0.0191511493825521,0.0503977615330318,0.0899029824089576
"gene_179",2.04750527863587,0.152455825342606,0.262278159209135,0.0556912575915844
"gene_180",0.693285943616161,0.405048953278341,0.537913616571502,0.265844037319635
"gene_181",1.10291442392747,0.293627398618412,0.429908343511584,0.0913218094860501
"gene_182",1.14287405828281,0.285045842683583,0.422915618313862,0.0653569532772317
"gene_183",5.88357713239157,0.0152827420505844,0.0424520612516232,0.150187877449151
"gene_184",0.205526156790711,0.650296786408312,0.763259138976892,0.0636801420782559
"gene_185",1.48403232486396,0.223144691839576,0.351408963526891,0.0569901256478089
"gene_186",0.450626092819448,0.502037782745594,0.626763773714849,0.130126897899106
"gene_187",0.872304970790196,0.350317984721535,0.485362749426868,0.175525964588347
"gene_188",3.11488735883745,0.0775798427740274,0.155470626801658,0.115627563811245
"gene_189",38.6068293371031,5.18372250872014e-10,5.28951276400014e-09,0.0483004309677998
"gene_190",0.0614250126541265,0.804257662942549,0.878010549063919,0.0942321369019362
"gene_191",1.66024547767887,0.19757018321793,0.320730816912223,0.627651500142677
"gene_192",0.473889749269233,0.491203123606505,0.617865564284912,0.136373196638641
"gene_193",0.877516662953383,0.348882748640517,0.484559373111829,0.0998621395041443
"gene_194",5.0695770984334,0.0243493233446035,0.0607092594991794,0.244834046159187
"gene_195",2.27541413886934,0.131440010159396,0.232226166359356,0.146855278968294
"gene_196",5.75863819710037,0.0164077839845826,0.0450763296279743,0.149372652067298
"gene_197",5.41933590076997,0.0199149333434046,0.0521333333596978,0.046050015555102
"gene_198",3.2848737425212,0.069921005980006,0.143870382674909,0.0907801279745603
"gene_199",0.236633318193867,0.626648354665197,0.744237950908785,0.0495649751573255
"gene_200",9.4256353725774,0.00213972948708849,0.00775264306916121,0.10241882869891
"gene_201",14.4698181713221,0.000142423375878387,0.000698153803325425,0.0782868101959138
"gene_202",0.516343536566069,0.472405606646948,0.601024944843445,0.0580778016433582
"gene_203",8.85289136841232,0.00292624975396666,0.0103235267124645,0.109733105170145
"gene_204",0.486372780837769,0.485549800890571,0.612534859694728,0.0657655341998714
"gene_205",462.369173674293,1.4666314904097e-102,7.33315745204851e-101,0.0980660731723873
"gene_206",0.913570437375597,0.339168848119342,0.473699508546567,0.206597566558565
"gene_207",1.9936250690813,0.157962362091488,0.270021131780322,0.193529775499229
"gene_208",21.1625430071397,4.21930699258942e-06,2.83174965945599e-05,0.0802474725236468
"gene_209",22.4977774243803,2.1038688013149e-06,1.48159774740486e-05,0.0462297310380811
"gene_210",6.81043450053266,0.00906267102119421,0.0271337455724378,0.043260223465613
"gene_211",3.24084539829425,0.0718235682965558,0.146878462774143,0.0821662553739665
"gene_212",0.232200421684126,0.629897027306887,0.747208810565702,0.176613733902726
"gene_213",1.26249201220816,0.261179913282344,0.397133795194199,0.251267291000219
"gene_214",19.8882714940728,8.21024759144938e-06,5.09953266549651e-05,0.0674901628209074
"gene_215",9.75965271852129,0.00178383604400931,0.00668103387269406,0.878262987923899
"gene_216",0.154755123519863,0.694031988057436,0.798655912609248,0.0480536308973829
"gene_217",0.552344940049807,0.457361132779164,0.588047911454944,1.26840185380131
"gene_218",0.452100400759264,0.501339191581481,0.626673989476851,0.242302496103894
"gene_219",0.0622537088520403,0.802968679880202,0.878010549063919,0.781649972495129
"gene_220",1.82336200807555,0.17691360835995,0.295348261034975,0.251468585270233
"gene_221",48.1513749861954,3.94552180443667e-12,4.64179035816079e-11,0.83110996854463
"gene_222",9.49973907494325,0.00205501118714007,0.00755518818801496,0.11342129889426
"gene_223",6.53236414801063,0.0105929073301523,0.030883111749715,0.134297540287033
"gene_224",0.378508619558943,0.538402480547576,0.660616540549173,0.511199271982324
"gene_225",33.5791395403241,6.84226073112285e-09,6.16419885686743e-08,0.0535184152883241
"gene_226",2.13243324937559,0.144211671731717,0.250802907359508,0.0839097874350945
"gene_227",0.983561784139511,0.321321038221806,0.453843274324585,0.0596718556108892
"gene_228",0.620624845573843,0.430815184210933,0.563894220171378,0.289172666338901
"gene_229",690.25033535284,3.94324661527359e-152,2.62883107684906e-150,0.0867531960339627
"gene_230",2.85360655442901,0.0911692066436927,0.177027585715908,0.0559343277300623
"gene_231",0.030000039762399,0.86249013991496,0.923436980637002,0.220417460623768
"gene_232",4.9952724399368,0.0254166520040705,0.0624487764227777,0.0576463489588222
"gene_233",2.83794408747673,0.0920619363172516,0.178069509317701,0.246454612521786
"gene_234",0.0760858279414833,0.782673573805797,0.86760198111828,0.373895054269258
"gene_235",18.5651679652124,1.64193482890677e-05,9.74015516087146e-05,0.0498071772108927
"gene_236",1.40810576099278,0.235371102348643,0.366051481102089,0.142550790848907
"gene_237",1.45543954465631,0.227657133086603,0.355714270447818,0.355156644888159
"gene_238",0.0943811821794043,0.758679572880952,0.847977345119847,0.401873406797397
"gene_239",0.467824048824809,0.493989914641714,0.619343474643248,1.41561686900415
"gene_240",45.7956641599894,1.31253735076512e-11,1.47476106827542e-10,0.0610371854801691
"gene_241",0.0199789666502284,0.887595843344763,0.935201558942382,0.0620672527479671
"gene_242",0.0703229942610051,0.790867080302165,0.873886276576978,0.28534306463998
"gene_243",1.02604281574611,0.311089912031916,0.445687553054322,0.0827664656501998
"gene_244",0.691378876656643,0.405695769302719,0.538058049473102,0.739148544217485
"gene_245",21.1127986006767,4.33026309370918e-06,2.88684206247279e-05,0.115691248275408
"gene_246",0.538696579817213,0.462973408531538,0.592795657530778,1.13105555246135
"gene_247",11.2316001574994,0.000804162814599507,0.00335067839416461,0.0393621086361151
"gene_248",2.11340779392322,0.146013843560444,0.253008569890975,0.0397478182539051
"gene_249",15.3529471606013,8.91817056169599e-05,0.000466919924696125,0.0648718205752339
"gene_250",1.24692304902442,0.264140972963681,0.399608128538095,0.199611909757524
"gene_251",6.89245768205672,0.00865601781215332,0.0261511112149647,0.107479983908004
"gene_252",0.0354119106634698,0.85073513714977,0.913786398657111,0.0590464054823658
"gene_253",0.137199790142631,0.711080823175786,0.811736099515738,0.12469006883816
"gene_254",71.7490350823215,2.44383423485234e-17,3.6475137833617e-16,0.138127054205433
"gene_255",0.734294011699262,0.39149486325006,0.526910986877605,0.204604609892233
"gene_256",13.1404972126386,0.000288981160301188,0.0013317104161345,0.0570691181455863
"gene_257",1.73728478642181,0.187483230304804,0.308360576159216,0.279656855631762
"gene_258",0.947512600405844,0.330353252640272,0.464137248271142,0.0828631244105665
"gene_259",14.7453983547581,0.000123047469395457,0.000627827890060626,0.046958792529876
"gene_260",13.8659139372406,0.000196327098983946,0.000926071221622387,0.179309449897034
"gene_261",0.169213834031666,0.680811445340314,0.785249648604746,0.0797593753558899
"gene_262",6.27600082457684,0.0122383979881853,0.0350670429460897,0.124391235674672
"gene_263",16.5259593522715,4.79885485638042e-05,0.00026660304757669,0.065149558957631
"gene_264",3.46022926502962,0.0628615983109134,0.132062181325448,0.761740436167381
"gene_265",14.7452942070879,0.000123054266451883,0.000627827890060626,0.0463600950682311
"gene_266",0.132260776486191,0.716099409066161,0.81560297160155,0.082804435744063
"gene_267",3.95619973410078,0.0466990183929176,0.10447207694165,0.0548264883796568
"gene_268",4.09295040683685,0.0430624106540516,0.0975053144931273,0.16652327282578
"gene_269",3.87270369481894,0.0490774020297024,0.108338635827158,0.0552490442293945
"gene_270",1.77321676953454,0.18298447899668,0.302453684292034,0.0587879736904244
"gene_271",1.33612645202186,0.247718233066412,0.382665947251169,0.773553195191694
"gene_272",5.27973122973196,0.0215750781576047,0.0555819741836841,0.258788132059808
"gene_273",66.6923159956319,3.17369795263928e-16,4.53385421805612e-15,0.0440228405490559
"gene_274",0.00182122352629221,0.965959974335718,0.979675430360769,0.201502634652041
"gene_275",2.4539223427642,0.117231601653217,0.213291915894705,0.440697282654473
"gene_276",0.748825729485816,0.386848266603025,0.523296816778887,0.151911405376961
"gene_277",45.8511600492046,1.27587551401929e-11,1.44985853865829e-10,0.191994544403146
"gene_278",1.19731601737095,0.273858780572855,0.408744448616201,0.156831494640747
"gene_279",0.00570965043772276,0.939767387480183,0.964853580575137,0.12059366226216
"gene_280",15.0421878113727,0.000105134520248574,0.000544738446883801,0.0957169021549455
"gene_281",7.82752426701177,0.00514565322530486,0.0168158602134146,0.0943788364742692
"gene_282",145.422371834236,1.73628445775694e-33,3.54343766889172e-32,0.07831468509639
"gene_283",3.82593942812866,0.0504650508737954,0.110598455437525,0.0779662568117498
"gene_284",21.6655632167273,3.24565920815007e-06,2.22305425215759e-05,0.0478763712679468
"gene_285",0.365454671994939,0.54549234639396,0.666046820993846,0.171414763482768
"gene_286",31.597475649113,1.89675990554314e-08,1.63513784960615e-07,0.0612632253646472
"gene_287",46.0781838064839,1.13626722321403e-11,1.30605427955636e-10,0.0538047370120409
"gene_288",1.04411125730462,0.306867226230308,0.441535577309796,0.0504466643079016
"gene_289",1.12979603390613,0.287818849396942,0.424511577281626,0.147896028052643
"gene_290",0.202537633872907,0.652680291091604,0.765127091893648,0.0612132105713327
"gene_291",3.03877116184424,0.0812974372769283,0.160666872088791,0.0476612816015947
"gene_292",0.532040369816798,0.465750306635493,0.594827977823108,0.738494040218858
"gene_293",0.0199545854942471,0.88766399472805,0.935201558942382,0.090015083866458
"gene_294",0.889978237810624,0.345483205318578,0.481174380666543,1.52311569397656
"gene_295",5.57901385049246,0.0181769551281422,0.0484684318363719,0.212979650778496
"gene_296",3.17092139862768,0.0749601464013716,0.152358021140999,1.19633074925825
"gene_297",5.87267763370676,0.015377644782901,0.0425973539692549,0.0596324760120661
"gene_298",29.4423264976342,5.76056731264292e-08,4.64561880051848e-07,0.0445972591357991
"gene_299",0.0090969003781538,0.92401485012145,0.954560795580011,0.138462298596865
"gene_300",1.00856982417304,0.315245708808101,0.450351012583002,0.504643196688939
"gene_301",0.126587616265397,0.721996689040698,0.819519510829396,0.825848148769694
"gene_302",0.374350358018773,0.540642447306172,0.662552018757564,0.313364639627562
"gene_303",1.52014468054415,0.217597600081388,0.344845641967335,0.0958797282657797
"gene_304",38.2478391073249,6.23060354165796e-10,6.16891439768114e-09,0.0534608441031018
"gene_305",1.26395242459859,0.260904274374458,0.397133795194199,0.634787479456549
"gene_306",1.56412305200899,0.211062545888328,0.336086856510076,0.141189305196052
"gene_307",2.19700428668079,0.138279240046298,0.241746923157864,0.0645651892038286
"gene_308",4.20054716020434,0.0404109384249584,0.0933278023671094,0.0787501691509414
"gene_309",0.178082609705825,0.673026219809899,0.779868157369523,0.120442102329253
"gene_310",2.6927219788812,0.100807473580945,0.189512899917896,0.0563237347160277
"gene_311",0.437282215136747,0.508437139661307,0.630180592045912,0.0709417594384982
"gene_312",449.689417682566,8.42765868104555e-100,4.01317080049788e-98,0.107836181523089
"gene_313",0.512843668120581,0.473910438281463,0.602173365033625,0.0593459439362136
"gene_314",1.92629400571491,0.165164470212103,0.27852355853643,0.0770080627769332
"gene_315",0.114495687406134,0.735082786000014,0.831541613122188,0.0844288958926457
"gene_316",0.0765871847336257,0.781976762508158,0.86760198111828,0.042850163976448
"gene_317",3.91305302274247,0.0479124829280974,0.106236104053431,0.142038834020184
"gene_318",24.7062489671439,6.6767340444272e-07,4.90936326796117e-06,0.0396325962187016
"gene_319",6.39790382424121,0.011425518829586,0.0332137175278664,0.752948417432713
"gene_320",0.00168338460593986,0.967272720657134,0.980012888203783,0.051905129490564
"gene_321",0.149043491339853,0.699451113039032,0.803131571811014,0.102094261679481
"gene_322",29.8906395906459,4.57114326207383e-08,3.71637663583239e-07,0.314078234049547
"gene_323",5.37397475588637,0.0204393501897588,0.0530892212721007,0.0407061557680489
"gene_324",6.30458528044903,0.0120426082495643,0.0347049229094073,0.052931197374213
"gene_325",27.6307523846715,1.46825802652945e-07,1.13818451668949e-06,0.0569925572456528
"gene_326",5.06168720730682,0.0244604137703984,0.0607092594991794,0.108603292439026
"gene_327",6.63161472387287,0.0100184406369878,0.0292936860730637,0.0561236435102678
"gene_328",0.561712946215266,0.453570892732118,0.587527063124506,0.134081268924956
"gene_329",2.21571527735875,0.136611732767426,0.23966970660952,0.0480028229854605
"gene_330",4.06662187218342,0.0437386633195229,0.09856716698065,0.412337300409758
"gene_331",1.64166693510163,0.200096911362695,0.323258338227293,0.828969768424893
"gene_332",2.74037755283348,0.0978416475967955,0.184955855570502,0.073357636969941
"gene_333",0.442832279691913,0.505758592941281,0.629836354845929,0.979259774525891
"gene_334",3.35788158164985,0.0668840560961908,0.138763601859317,0.35111806437729
"gene_335",2.3521144007558,0.125113206387437,0.223018193203987,0.554412272253779
"gene_336",6.67675819987193,0.00976781126671628,0.0286446078202823,0.288732659112574
"gene_337",14.6758083395749,0.000127674474887575,0.000648093781155205,0.062445564985824
"gene_338",6.07166246275528,0.0137367608624968,0.0389143367209542,0.0866898780004564
"gene_339",0.3122057936381,0.576329766065754,0.696892099233076,0.531487847756507
"gene_340",7.74362931724886,0.0053902358288872,0.0175007656782052,0.0785011862037154
"gene_341",15.4727158822147,8.37048340696245e-05,0.000440551758261182,0.0569593089708678
"gene_342",31.3161135524543,2.19252314175761e-08,1.84245642164505e-07,0.0539507457385082
"gene_343",0.00281312125525801,0.957700941074802,0.976970323667766,0.103985082940618
"gene_344",300.604030272334,2.43317840137735e-67,8.39027034957706e-66,0.0527759230307629
"gene_345",5.06130337397934,0.0244658315781693,0.0607092594991794,0.578452654590327
"gene_346",0.927981979024253,0.335387856153971,0.469730890971948,0.167400188143982
"gene_347",117.401012592506,2.34517135955356e-27,4.34290992509919e-26,0.114241208572591
