"gene","Intercept","x"
"gene_125",3.77552259987946,-0.445529999927703
"gene_126",7.01160487996235,0.247594886151265
"gene_127",3.88645713083374,-0.466653807455479
"gene_128",10.7654437508672,-0.143139864120263
"gene_129",8.49592564111831,-0.00913879758377167
"gene_130",8.60145634448626,-1.46895718741501
"gene_131",6.83387329027209,0.0691581304118707
"gene_132",7.13653275273046,0.0400264099243559
"gene_133",5.2467391483236,-0.0740508343384344
"gene_134",5.15156838080485,0.185523356533676
"gene_135",8.84442020200136,0.162004329678022
"gene_136",10.9150686769791,-0.0484871010336405
"gene_137",6.61409275538807,0.397064423358231
"gene_138",3.91681804541228,-0.254490891086956
"gene_139",8.98717601305199,0.158282734620738
"gene_140",5.45939233133097,-0.157748679839102
"gene_141",6.91460434167446,0.034409042635635
"gene_142",7.76719886609331,-0.000972707309192694
"gene_143",4.28694413980974,-0.211814767445575
"gene_144",3.53787766007796,-0.126818474113306
"gene_145",6.17144170608087,0.264359600916126
"gene_146",6.54857832168359,-0.0690604241690513
"gene_147",8.96298367844147,0.0873699007402499
"gene_148",4.74416297409479,-0.246591067324757
"gene_149",10.8203276116293,0.103578662102911
"gene_150",12.2269939501316,-0.149386273364728
"gene_151",3.72157531967356,0.183898935417594
"gene_152",10.561241628179,-0.756436697052089
"gene_153",4.32404772343871,-0.23097294323715
"gene_154",7.6831117231932,-0.0140598157661169
"gene_155",12.2096876796779,0.698867881923412
"gene_156",7.15244476497069,-0.0575610418318628
"gene_157",7.65390467056035,0.187463710817835
"gene_158",7.48976078011153,0.0744867650142235
"gene_159",8.23569574368275,-0.210485691693044
"gene_160",7.04684717392705,0.122192381776118
"gene_161",9.27212153273967,0.193269077313688
"gene_162",3.80474550633815,-0.104175608471815
"gene_163",7.19299992594839,-0.199416925913868
"gene_164",5.73029254125433,0.153010708001137
"gene_165",8.67784144531867,-0.162775946338308
"gene_166",8.7736101218455,0.303449641848698
"gene_167",2.20894482764082,-0.235407649302168
"gene_168",12.1955097614188,0.0690999754986852
"gene_169",5.50200244551465,-0.147464598591274
"gene_170",3.51279419892472,1.57643868034599
"gene_171",2.09638706332319,-0.148722590572157
"gene_172",6.97790161413992,-0.163023369370434
"gene_173",2.70768024297824,-0.156874194232957
"gene_174",5.66097272501131,0.0859079717086486
"gene_175",4.62854210842272,0.209907340616747
"gene_176",8.81225970649184,0.00746700254502534
"gene_177",7.23266156819081,-0.0863314951584004
"gene_178",6.26816526502437,0.156468985701166
"gene_179",10.7274912320718,-0.0677175807571442
"gene_180",4.25636902932529,-0.100205346381272
"gene_181",7.12503185347912,0.0678925353547532
"gene_182",8.56171234096182,0.0578341603430853
"gene_183",5.08355396984605,-0.217699389147773
"gene_184",12.2701757374139,-0.0234085034045846
"gene_185",9.65223153696183,-0.0584893731591808
"gene_186",5.66217131431857,0.0528725991997821
"gene_187",5.600870895205,0.08476652413033
"gene_188",6.51053215919297,-0.12240893543383
"gene_189",7.72190435639141,0.30006493326098
"gene_190",6.1573704953787,-0.0164167671382317
"gene_191",2.75547103612568,0.245285211721634
"gene_192",5.55970600193599,-0.0558814690923141
"gene_193",5.56037641508734,-0.0686523748171738
"gene_194",4.7953866032363,-0.234689035876272
"gene_195",5.55441158285423,-0.127416940233567
"gene_196",6.26310207925997,0.197571627913265
"gene_197",10.1465935657674,0.103151864653974
"gene_198",6.31547578191146,0.11893743914114
"gene_199",9.65429449254493,-0.0223518990308671
"gene_200",6.84384898631316,-0.210796665453667
"gene_201",8.22746934672065,0.230666720993596
"gene_202",9.93097172305787,-0.0363040759753767
"gene_203",5.64986337260073,-0.222480705032122
"gene_204",7.48683762431792,-0.0382156955554384
"gene_205",6.4028196581322,-1.48220684206163
"gene_206",5.50023058626763,-0.0922073340224903
"gene_207",4.65313325003132,0.145066827928113
"gene_208",6.68380887980697,0.279079622561963
"gene_209",12.2339047506218,0.20861839833957
"gene_210",9.12170356535748,0.114365703443286
"gene_211",7.20445792227531,-0.109893366425128
"gene_212",4.93988015001734,0.0455948921319371
"gene_213",4.35539230113621,0.125862347049397
"gene_214",8.53347831446592,-0.247002342003768
"gene_215",2.60034605797838,0.612891890017652
"gene_216",10.6832320478605,-0.0182613310567833
"gene_217",2.78248625281757,-0.194307395015287
"gene_218",4.84345887895426,-0.0704651943062667
"gene_219",2.54014859335881,-0.0515253036091789
"gene_220",5.01051822209611,0.149715459583279
"gene_221",2.66030994757078,-1.41180737043469
"gene_222",7.04542018751916,-0.222247075133673
"gene_223",5.57375511473088,-0.203421374151181
"gene_224",3.59226318061601,0.094247703572338
"gene_225",8.76787182626442,0.281437465679594
"gene_226",7.77702199419735,-0.08805490898637
"gene_227",10.2622597860734,-0.0492312164720521
"gene_228",4.32833465110544,0.0985205977051089
"gene_229",7.71248253103061,-1.61687749646392
"gene_230",10.1137330756622,0.083288721862496
"gene_231",4.57579050606431,-0.0181738858270158
"gene_232",9.28281729044066,-0.110333770136245
"gene_233",4.74208222182635,-0.187509170838035
"gene_234",4.0693240657792,0.0370274897380274
"gene_235",9.37256941050502,0.198822944545041
"gene_236",5.18676472943022,-0.0990870943624338
"gene_237",4.17550672653942,0.164889467149139
"gene_238",4.12108782699981,-0.0432111743366178
"gene_239",1.9889484699944,0.206476201857079
"gene_240",11.1701956199825,-0.337556843244018
"gene_241",7.88896109683379,0.00743289359936881
"gene_242",4.65944494123294,0.0315227074066427
"gene_243",7.63431582179721,0.0601678875611943
"gene_244",2.38533475299921,0.166509838872028
"gene_245",6.01234345109626,-0.360331968894649
"gene_246",2.04122385536025,0.172104850592261
"gene_247",10.916698277079,-0.139531539218855
"gene_248",12.1512103905033,-0.0602247672373927
"gene_249",8.02567084169367,0.208642596965622
"gene_250",4.63852848738102,-0.117434952247471
"gene_251",6.97754921327904,0.181351793629502
"gene_252",11.0447843017231,0.00948141346897802
"gene_253",6.7151217801254,-0.0276090583916243
"gene_254",5.99781784722964,-0.687764808488857
"gene_255",5.41808299688506,-0.0837368037606907
"gene_256",8.54075254602399,-0.178278391480853
"gene_257",4.20061944870777,-0.161276797264476
"gene_258",7.56196624584952,0.0590671644343627
"gene_259",9.2434464241559,-0.175297560958035
"gene_260",5.04709970207543,0.369174763436204
"gene_261",8.07385747024594,-0.025921652908849
"gene_262",6.46829304572712,-0.196648470564854
"gene_263",12.2479495359922,-0.211455170163092
"gene_264",2.83359289511439,-0.374316532342116
"gene_265",11.5249321642652,-0.171076653299602
"gene_266",7.42844725520279,0.0217343470538038
"gene_267",9.35760201854758,0.0963175565098508
"gene_268",5.86258670825063,0.182883151650078
"gene_269",12.2636233088338,0.0954111914149906
"gene_270",7.85778292926078,-0.0681981462057989
"gene_271",2.81686128768801,-0.244224952231496
"gene_272",4.99371457330044,0.268142584444198
"gene_273",10.5907420247851,0.36008620852483
"gene_274",4.99561913228469,0.0016503057866137
"gene_275",4.23304533106738,0.222195996568659
"gene_276",5.87823792240838,-0.0737483899556596
"gene_277",4.99711599487442,0.668841179797601
"gene_278",5.31443998975967,-0.0978227611179722
"gene_279",5.40326775950606,-0.00488238259657314
"gene_280",7.07684432839878,-0.265233740109196
"gene_281",8.28949077557684,0.176322670299468
"gene_282",7.69417667868532,-0.715411171455561
"gene_283",8.22305492605307,0.115553667427682
"gene_284",8.28296329456335,0.221222117830958
"gene_285",5.39703416508992,-0.0531023226809642
"gene_286",7.41030592244606,0.298631716567674
"gene_287",9.79106833503934,-0.329548476570351
"gene_288",10.4745776002927,-0.0467965686417213
"gene_289",5.1263222757318,0.0903873723572195
"gene_290",12.231298287711,0.0234988282788106
"gene_291",12.0455461196061,0.0779168515795536
"gene_292",2.80101192590108,0.140741282251595
"gene_293",8.56351848989107,-0.00902976277262103
"gene_294",2.53773484207353,0.267167938379843
"gene_295",4.73238924937667,0.25002745818666
"gene_296",2.461949232017,0.449814268295408
"gene_297",10.3751861486332,0.121825924942309
"gene_298",11.204284157246,0.235220237130613
"gene_299",6.45521937157002,0.00737198559263036
"gene_300",3.53805075662435,-0.165316354370144
"gene_301",2.88068071395267,-0.0767592286317266
"gene_302",4.41977872029844,0.0692416889958105
"gene_303",6.98749887315862,0.0812271959284714
"gene_304",11.1828637450935,0.30023088219785
"gene_305",3.14578037412861,0.202935401075874
"gene_306",4.70678484928699,-0.107289144372107
"gene_307",11.2051712076919,-0.0772318666326998
"gene_308",7.59519198340855,-0.121586450526044
"gene_309",6.51055955880118,0.031965362846702
"gene_310",9.63423270555429,0.0822396101464252
"gene_311",11.2693050532308,0.0353295408474642
"gene_312",6.47748364711501,1.5821850983421
"gene_313",9.0957358740299,-0.0369163368653429
"gene_314",7.52185382597945,0.0822496478786558
"gene_315",6.30420165156822,-0.0214966862043736
"gene_316",9.87305580529303,-0.0123265041926149
"gene_317",5.68003359391603,-0.163634212814172
"gene_318",8.80293008151729,-0.208624472015369
"gene_319",2.40398069369649,0.497623236204632
"gene_320",8.58177916439594,-0.00193460578234777
"gene_321",6.92116402501573,0.0261205626171034
"gene_322",3.96606911566398,0.691541517676878
"gene_323",11.903801647009,-0.0953760223657618
"gene_324",9.21667429679544,0.120555793824343
"gene_325",11.4340283987137,0.262103904074912
"gene_326",7.01480683310256,-0.15979548251108
"gene_327",10.9036833321901,0.123858483795285
"gene_328",6.66642728568689,-0.056607739305796
"gene_329",8.33140459441297,0.0700930054968597
"gene_330",3.82412413403005,-0.287590404715829
"gene_331",3.11607962337843,-0.244392738099201
"gene_332",11.0366529009162,0.0891079204756973
"gene_333",2.5442852485153,0.155929173896105
"gene_334",4.31404012355579,0.24191947642
"gene_335",2.78505745823903,-0.249954192272944
"gene_336",4.18150044558938,0.317451423264463
"gene_337",8.51175856141625,-0.203269693799905
"gene_338",10.2602598185012,-0.151533186858125
"gene_339",3.28473720230739,-0.0902700992097172
"gene_340",7.13892683129762,0.173560443225645
"gene_341",9.21663647961973,-0.198838616772018
"gene_342",8.27395127667855,-0.27943446952785
"gene_343",6.81607294594293,-0.00360789004009851
"gene_344",12.1905325388993,-0.816970387157939
"gene_345",3.48365796616567,-0.392389113629012
"gene_346",5.17807999755834,-0.0905547410129022
"gene_347",5.58432688158884,0.790024292046116
"gene_348",9.34787215453101,0.224988495023448
"gene_349",11.5991965546114,-0.149127882900387
"gene_350",3.40550656545692,1.32855271484136
"gene_351",6.62073539628241,-0.105650153187846
"gene_352",11.0210271907306,-0.00715914510616661
"gene_353",5.30488620054069,0.232335500707901
"gene_354",7.03604556974093,-0.13718793963813
"gene_355",10.1088320209623,-0.107711222595132
"gene_356",8.62447800624382,0.00817190243951857
"gene_357",7.69680028939812,-0.154133138931015
"gene_358",9.83424449664057,-0.0766099607772081
"gene_359",5.21286262949105,0.267871643287723
"gene_360",3.45766789269497,0.0197560240655049
"gene_361",11.3572426446799,0.151872801088425
"gene_362",5.49114091186843,0.142354070662445
"gene_363",6.21126142201485,-0.448658949185331
"gene_364",6.83965659876708,1.59253468722568
"gene_365",6.43429444861174,-0.111919486507985
"gene_366",3.97606657869511,-0.218678760624117
"gene_367",2.27658630958133,-0.272570740642085
"gene_368",12.1906831013929,0.0553794530888087
"gene_369",3.87566144942496,0.248638145532938
"gene_370",11.1256960878168,-0.187205421867387
"gene_371",3.23083142033602,0.254501705622277
"gene_372",6.28608182788251,-0.0166373643049532
"gene_373",10.1140495955288,0.102554506055785
"gene_374",12.2082212711334,-0.0338361083361735
"gene_375",12.2643842236738,-0.0354393474420853
"gene_376",4.90246510267086,-0.419157608079386
"gene_377",6.22552687126292,-0.0105895317680465
"gene_378",4.27344571289507,0.040570825221675
"gene_379",7.65449062366523,-0.099670799319857
"gene_380",8.41650573815739,0.147545964858948
"gene_381",5.79754030135809,0.0412602179107441
"gene_382",11.8276815112463,0.143772893163635
"gene_383",6.54927529360021,-0.0664801406346275
"gene_384",10.2092077532328,0.216139601066941
"gene_385",11.2777025977012,1.4991983743901
"gene_386",7.98495608947094,0.131836982994029
"gene_387",9.74192950553748,0.148957594653416
"gene_388",9.21376714944998,0.0213676485196216
"gene_389",8.14638948784408,-0.731193742278781
"gene_390",2.23895799994106,0.0957106731319086
"gene_391",8.6066823088634,-1.42244770404176
"gene_392",4.25805477141844,-0.105942598567446
"gene_393",7.73457679608966,0.0720742402223996
"gene_394",6.4971204580207,0.0663324809183929
"gene_395",12.1139667961573,0.000298249820356816
"gene_396",9.39945773704972,0.315929004964876
"gene_397",2.30871451695963,-0.274963967779791
"gene_398",5.52484927249347,0.0395003635078317
"gene_399",6.77079394948767,1.49404927350417
"gene_400",8.38386185295889,0.0859635955311871
"gene_401",5.3670824481057,-0.0929889244757941
"gene_402",4.60670400466388,0.171144730863072
"gene_403",8.35850618137507,0.0780638689770293
"gene_404",9.26351577186121,-0.194658103188039
"gene_405",8.46720017112359,0.00279456251627098
"gene_406",6.74785388422899,-0.00292042884393676
"gene_407",4.99415005968147,-0.466766012770938
"gene_408",7.93841639548685,0.0490605447445851
"gene_409",11.1763689262112,0.340948146155769
"gene_410",6.7746427456748,-0.759290968009665
"gene_411",2.04781592847733,0.0317395504873558
"gene_412",7.61466367502651,-0.0493291604910035
"gene_413",10.0702828757571,0.0924920201923995
"gene_414",6.71064384518434,-0.0931783556398491
"gene_415",3.78055860789293,0.0520528352347371
"gene_416",12.2551752969464,0.146645520522092
"gene_417",7.51420051603609,-0.124924252271845
"gene_418",8.30665184992371,0.303346493241195
"gene_419",7.09087913255432,-0.0464135124984393
"gene_420",9.61661266176463,0.130121353416507
"gene_421",3.7909295145271,-0.232832527959611
"gene_422",4.59171741023376,0.470885156051633
"gene_423",5.29192686315308,-0.243526644948751
"gene_424",9.39608698667831,1.52803160961011
"gene_425",6.82346098356173,0.0603969667831752
"gene_426",2.79385977775876,-0.293314198756331
"gene_427",8.22006126982233,-0.0610346353462767
"gene_428",2.8833514330669,0.0678321034065932
"gene_429",10.0060890556791,0.382274747131953
"gene_430",6.07900687027291,0.0285312526151967
"gene_431",2.99285929295353,-0.132386993428316
"gene_432",6.19236018908423,-0.0114544622338345
"gene_433",6.0219889453346,0.150632387826224
"gene_434",7.49629545580292,0.259680974394453
"gene_435",4.19553657200438,-0.0342391334576418
"gene_436",11.6506410946746,-0.092457613183726
"gene_437",7.85619146785297,0.0531702875410256
"gene_438",10.9516920430454,-0.190123171654023
"gene_439",10.3625354576767,-0.135582142588022
"gene_440",10.8969194697494,0.284064408094196
"gene_441",2.5146244194472,0.420890868700162
"gene_442",8.34367276352005,1.47749327031925
"gene_443",7.2171720653685,0.0704286845269432
"gene_444",9.30117290796552,0.0119306181616801
"gene_445",7.80576596972301,-0.279174658121756
"gene_446",4.56493948434076,-0.110599444493201
"gene_447",8.71793772150885,0.0478003908268634
"gene_448",5.99534840146406,-0.133610353732017
"gene_449",11.0847658558943,0.213812665471893
"gene_450",9.55679829728307,0.055560400458309
"gene_451",9.37104331099313,0.307752711157951
"gene_452",4.48100216024246,0.185471695059648
"gene_453",8.8581464874712,-0.0810828839896596
"gene_454",7.17435262730181,-1.53364645852863
"gene_455",10.3155565001641,-0.0682030104754697
"gene_456",5.21321229506934,0.010992948182636
"gene_457",9.4546484929831,0.253530951785107
"gene_458",2.23805570847397,-0.198696672628157
"gene_459",6.61759711679603,0.282290482050891
"gene_460",4.71307205209029,-0.257422938874401
"gene_461",3.69705462051028,0.542259821138421
"gene_462",10.8196538559868,-0.146410079887188
"gene_463",8.0389947187524,-0.273792542284448
"gene_464",6.55445193254464,-0.0609481365184576
"gene_465",8.3828133940302,0.0841033108657099
"gene_466",11.4157253467638,-0.0014493451386345
"gene_467",9.13368072514502,-0.181353975110756
"gene_468",5.33667007324038,-0.212357361422882
"gene_469",7.81215810929501,-0.10266153341793
"gene_470",3.24305842978305,-0.0477525005012855
"gene_471",9.80156917698444,0.220288392356144
"gene_472",3.2956707639875,0.108698503274171
"gene_473",12.2347404370844,0.105662859742902
"gene_474",3.6110998374801,-0.160224737237686
"gene_475",7.3953594344788,0.233425741152817
"gene_476",5.17559695865003,-0.0867896175212578
"gene_477",12.2726364633273,-0.31787401885004
"gene_478",5.06071362366527,-0.239052747391488
"gene_479",5.20322143066848,0.292509279040049
"gene_480",4.52915594501571,-0.0439050601121149
"gene_481",6.49685297496895,0.0513874016517805
"gene_482",2.04323785109643,-0.546510993415558
"gene_483",7.08453708979463,-0.0472556194155368
"gene_484",3.6408959161204,0.0875369596878301
"gene_485",5.97722553547644,-0.19220017529111
"gene_486",7.93412288443983,1.44171530943525
"gene_487",6.33864867951082,0.341388015949217
"gene_488",10.1659712112645,-0.125823135427312
"gene_489",6.37873923716405,-0.314547535769473
"gene_490",6.80778591148845,-0.199274829586104
"gene_491",3.00370566684504,-0.163476322966771
"gene_492",7.25446973355257,0.0840351908909737
"gene_493",7.68754230853936,0.175399175178292
"gene_494",4.42410747533182,0.113831103420333
"gene_495",2.32565070224334,0.159110776390716
"gene_496",11.2303479393333,-0.145812583737152
"gene_497",11.7138720578709,-0.117932629331406
"gene_498",4.54241244625025,-0.714194892062876
"gene_499",10.3465363164935,-0.142102361008224
"gene_500",8.77241601843737,0.0186706185633256
"gene_501",12.0091186459479,-0.0836332317054165
"gene_502",10.0125453033753,-0.0966552958368233
"gene_503",9.30472989790582,-0.294147108240117
"gene_504",8.31962697308343,1.53501088005023
"gene_505",5.26808436885453,-0.719440418386896
"gene_506",3.57647076825872,0.267783546693077
"gene_507",8.50446125153821,0.1810840539253
"gene_508",8.48695173553691,-0.172612931164839
"gene_509",7.37555943882655,0.0185385974016703
"gene_510",8.36971985258182,1.62101175194571
"gene_511",2.7450082445193,0.0815164608232093
"gene_512",2.82849487040776,0.0112101852517233
"gene_513",4.41448854961384,0.0858044925392234
"gene_514",7.77623939878068,0.0964076500271758
"gene_515",11.4293806055273,0.0602628074933124
"gene_516",6.65302080372689,-1.39874169508883
"gene_517",6.11354286612305,-0.395505897500314
"gene_518",5.52815961056071,-0.00910073834171899
"gene_519",10.5300822741106,-0.755187560926611
"gene_520",3.49491154007671,-0.122551974100859
"gene_521",6.52129641049741,0.00891945266282146
"gene_522",9.17486612387751,0.19631487528975
"gene_523",7.69668545795268,0.109156597027123
"gene_524",2.41874077160749,0.201054184933477
"gene_525",7.60091008349522,0.0342994625330722
"gene_526",3.40225620050442,-0.0234144569513563
"gene_527",6.62098488950557,0.160504531705025
"gene_528",7.21776432824688,-0.396641555307674
"gene_529",9.56917753425246,-0.101648095990798
"gene_530",7.57035682370188,-0.0213624126698655
"gene_531",3.6467637439841,-0.0806478052276
"gene_532",10.3709741122128,0.123337182118321
"gene_533",3.13035057740178,-0.157823286297011
"gene_534",8.81716247705692,0.034376438400372
"gene_535",10.1378945082163,0.0504382287780474
"gene_536",8.76549967920519,-0.705474894617905
"gene_537",3.30063981209049,-0.345609930988745
"gene_538",9.06805191640052,0.548171085368502
"gene_539",5.68527384120648,0.0164217766990196
"gene_540",10.2002671604242,-0.189516499515479
"gene_541",6.74338852863822,-0.0875011780285237
"gene_542",12.3074897986798,0.0669029296556567
"gene_543",7.3907761441095,0.0885357500033773
"gene_544",6.2490406235334,0.127838036935898
"gene_545",10.7747707076419,0.13751060639193
"gene_546",3.78044883822396,-0.0151727581503778
"gene_547",9.00076637130443,-0.15619183519432
"gene_548",11.9106272776191,-0.0440139390247776
"gene_549",3.90748689490325,-0.121020542556935
"gene_550",9.96262663229825,0.068388255315831
"gene_551",11.2807776277462,-0.206823401697917
"gene_552",5.94608222668895,-0.00819985811124744
"gene_553",2.85156184672119,0.196003976960452
"gene_554",9.80818001669163,-0.0255708790060117
"gene_555",5.12734457793099,-0.27771750566281
"gene_556",5.60740483218905,-0.103405169680998
"gene_557",8.87279499589805,0.355940654011726
"gene_558",1.84451239070309,-0.0365256786031878
"gene_559",5.58974239894645,0.0270667020562479
"gene_560",9.98173649302571,-0.00752372449318895
"gene_561",2.3035587881436,0.458806499397954
"gene_562",4.10331905694579,0.0241993220119611
"gene_563",6.79869498111088,0.296724285421789
"gene_564",9.50176824572307,0.393386531903461
"gene_565",6.51479198634428,0.00174085588940698
"gene_566",7.03582119503973,0.0692758022827898
"gene_567",9.75205507300953,0.255379398982783
"gene_568",8.86598421312031,0.0243831526875762
"gene_569",4.22454438850662,0.372220157795832
"gene_570",5.21078860958985,0.136139322985401
"gene_571",2.41418486906972,-0.126383283167023
"gene_572",6.56699746619211,0.00517517213720506
"gene_573",2.17186529019157,0.0777979328841686
"gene_574",6.40004530923548,-0.351558228643386
"gene_575",8.4567591876858,-0.487324789885884
"gene_576",7.76925373508826,0.204410732814948
"gene_577",2.37223481478225,-0.346317633669974
"gene_578",6.12008659803769,-0.160810334501158
"gene_579",11.2985916698017,-0.118653282507932
"gene_580",10.7447917280856,-0.703660840228135
"gene_581",8.22417133018467,-0.0723010779863091
"gene_582",11.8160650619339,-0.243375849369317
"gene_583",12.0360478460731,0.0246731929639001
"gene_584",9.40548880471787,0.748208876964474
"gene_585",5.68807809833118,-0.232326057912926
"gene_586",7.15300562128088,0.167564457770466
"gene_587",9.62433862646235,-1.46497624068609
"gene_588",12.0771655596146,0.277377670970725
"gene_589",4.33133311541579,-0.0440586513741844
"gene_590",2.18712942742118,-0.217954768561655
"gene_591",7.09345668144325,-0.097120859000327
"gene_592",11.3686466520729,0.0178269741329761
"gene_593",2.82014842225328,-0.247995469099708
"gene_594",4.72578326292882,-0.350922180956791
"gene_595",2.16140927976778,-0.444974944165337
"gene_596",7.0061006163988,0.102620064362462
"gene_597",1.81512552768504,0.0213379797397216
"gene_598",7.08450051565147,0.129413503242866
"gene_599",6.87761956777162,-0.24340801788098
"gene_600",12.1926131669316,-0.0433653554285606
"gene_601",12.1770498747587,-0.00158312586405809
"gene_602",7.64866433019098,-0.0083855236034812
"gene_603",8.64179737406096,-0.115120748360556
"gene_604",9.18307713793235,-0.71146979548895
"gene_605",11.2351641655627,0.126149610542912
"gene_606",5.82405381380806,0.219762395816671
"gene_607",9.15475922054513,-0.0360628027129047
"gene_608",12.2057950102698,-0.00665690972190872
"gene_609",6.20335751783438,-0.0380388292972074
"gene_610",8.33567015972156,0.0463247212635534
"gene_611",11.2515401513261,0.125860764074413
