"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","dispersion","log2FoldChange_apeglm","lfcSE_apeglm"
"gene_31",70.2924123340033,-0.259368160826536,0.137622042349434,-1.88464112578695,0.0594783059398824,0.16104234460257,0.122104483281606,-0.225069322532917,0.132079126408551
"gene_32",61.1074121706707,0.143343734524918,0.162648813636397,0.881308208280971,0.378151024548984,0.561054932565258,0.173987339471514,0.114809500957082,0.147921282657526
"gene_33",39.4198549829022,-0.116731944133463,0.170158773571626,-0.686017780237034,0.492701896320567,0.66882610360258,0.182912409772596,-0.0911451843567502,0.151816163090405
"gene_34",74.1060908388537,-0.0571273488077031,0.142956242964068,-0.399614228964187,0.68944067460268,0.824032678807984,0.13376486973356,-0.0465227930554103,0.130908352766571
"gene_35",452.746494368756,-0.19996166832968,0.0881247313046963,-2.26907549525798,0.0232637352617832,0.0795913404369438,0.053732771073849,-0.186942472507997,0.0862135310609566
"gene_36",45.7324940763464,-0.0361575856440537,0.168221484927313,-0.214940354733386,0.82981382158401,0.91590929534659,0.181964935241768,-0.0277308502183365,0.149067624219484
"gene_37",538.285379358834,-0.290336518604076,0.104845600840996,-2.76918169456045,0.00561972860242706,0.0256218629289988,0.0773329515816338,-0.268998477036895,0.102929832676966
"gene_38",1118.91802507469,0.176064785073043,0.0916064600744589,1.92196909399114,0.0546096467322405,0.15141306857368,0.0595182864582448,0.16268504001262,0.0892404155281948
"gene_39",24.6458995946778,0.177498062144639,0.169449675542077,1.04749720869524,0.29487031889128,0.477136438335405,0.165918239484071,0.14038785018418,0.154329012857113
"gene_40",94.0342210850443,-0.112799207305162,0.110923658934922,-1.01690846108259,0.309196977896382,0.489752340912959,0.0776089294876309,-0.100753696578251,0.105827738412483
"gene_41",793.540841021874,0.0506267813940089,0.0843171196588212,0.600433003390817,0.548217698226161,0.710325399690134,0.0499670285794,0.0474588029687481,0.081614543776135
"gene_42",4929.8164629547,-0.0325736521075632,0.0939491259294769,-0.346715861220621,0.728804793020169,0.850744894576073,0.0633941394114946,-0.0300079411187935,0.0901300540232621
"gene_43",276.090747175223,-0.0604834325405988,0.102295270449827,-0.591263235090268,0.554344059104292,0.714975140719207,0.0716422295216776,-0.0544602388577323,0.0978197311875103
"gene_44",374.188703262032,0.105526458806554,0.0940539481005125,1.12197798112399,0.261871802091615,0.440367380198903,0.0610458846796804,0.0973976618290875,0.0906384404689551
"gene_45",51.581999959295,-0.270042968292542,0.153443772630443,-1.75988222697652,0.0784277773814098,0.198383922549941,0.14977900365575,-0.227147021410654,0.145595479958658
"gene_46",181.227552736612,0.240598043826047,0.107372628019246,2.24077633438311,0.0250405666335082,0.0844064043826117,0.0775369521634299,0.220322388398917,0.104572391289944
"gene_47",68.9773239623704,0.2409474777449,0.157381949431321,1.53097276158754,0.125776124683787,0.272636108418614,0.163819677402404,0.199326639432358,0.148389329340604
"gene_48",4.75785240369459,-0.0271726272313257,0.4179374252552,-0.0650160181628474,0.948161246588679,0.975140190383151,1.04311115977133,-0.00959846338282761,0.253106179484514
"gene_49",361.033252424095,0.225358180706446,0.096685475192356,2.33083801117071,0.0197619029561987,0.0709159196992775,0.0645429348865498,0.209650053748878,0.0944984389372456
"gene_50",8.46919453227056,-0.244918861136974,0.351273295107281,-0.697231655660515,0.485657831256062,0.662260678985539,0.765604263919191,-0.112432140913712,0.247735479549589
"gene_51",28.2983092866579,-0.288362002847349,0.193621250589199,-1.48930968047076,0.13640583974893,0.289601334451552,0.234183798402876,-0.221372953039375,0.178327905938089
"gene_52",6.75867816702975,-0.0849903938276967,0.373798646957074,-0.227369452831264,0.820136471384657,0.909242207743522,0.850343991772411,-0.0343047516187811,0.245543947081555
"gene_53",4228.60522354514,0.0227032328698991,0.0823890416808611,0.275561317460657,0.782885023851382,0.881627279111917,0.0486823307423316,0.0142189525828597,0.0798379944481081
"gene_54",405.126097976057,0.0567411921553872,0.0745040665022792,0.761585170034328,0.446307628635912,0.625664899956885,0.0375354168725792,0.0547605429332379,0.07262951778777
"gene_55",111.021157868782,0.129301152247359,0.116969101171632,1.1054299892211,0.268973315130647,0.450266663083662,0.0893086872472419,0.113850050839202,0.110960183684525
"gene_56",96.1774721581734,0.166030209887242,0.10688527186361,1.55334974587615,0.120339601808671,0.265455003989716,0.0718278385641406,0.150630863331383,0.102784893980259
"gene_57",336.81838740865,0.429092167622003,0.102920295746209,4.16916959391666,3.05711450117935e-05,0.000288407028413147,0.0732202783108084,0.405972901912549,0.102784852813848
"gene_58",466.189210150844,0.964509265745258,0.101073908022341,9.54261376271377,1.39276947221147e-21,3.11814060942866e-20,0.0712474282219646,0.947089726115886,0.101715668421495
"gene_59",29.3565178954074,-0.65293432520481,0.178835658994836,-3.6510298274667,0.000261190900853728,0.00189268768734585,0.194064461535214,-0.583249165115184,0.182199827815221
"gene_60",2050.11755264914,1.98937490351291,0.0911209461643499,21.8322459023283,1.14647004769475e-105,1.43308755961844e-103,0.0590763086373802,1.98140605888831,0.0914737620511754
"gene_61",440.170661750458,0.617848028549735,0.103784727887136,5.95316903679348,2.62999407664556e-09,4.15262222628246e-08,0.0751985621677518,0.594614304096521,0.104573352415444
"gene_62",1260.00626079522,0.0789241297251977,0.0830509316174464,0.950309986752975,0.341954765925591,0.522334163837461,0.048901937232579,0.0740513763725781,0.08054953111414
"gene_63",2678.21859451656,0.404922995845903,0.0742028675377808,5.45697234193455,4.8432175953609e-08,7.05322950780714e-07,0.0392991190057238,0.393475848259248,0.0741064508372039
"gene_64",19.4115385483636,-0.189487290272562,0.232659148672528,-0.814441604182386,0.41539201285002,0.596256477775148,0.334374693280591,-0.125347259097278,0.195408768415418
"gene_65",1359.51205945266,0.0403102838284407,0.0726925585779086,0.554531091174043,0.579215433725937,0.732565894257087,0.0373435448017774,0.0383897803957726,0.0709315677041901
"gene_66",1127.35110551757,0.0142216926455617,0.0896710496526861,0.15859848524853,0.873985222287194,0.935765835403508,0.0569678888522721,0.0143218499034927,0.0863710935577716
"gene_67",77.8969441219627,0.0861422008679681,0.127033607428306,0.678105602224859,0.497704738916818,0.67136430609283,0.103348821730675,0.0745005084987421,0.118880429973426
"gene_68",3741.24531264236,0.0654847882442376,0.0870954143905898,0.751874122219147,0.452126761608464,0.631461957553721,0.0543972415895936,0.062815212642657,0.0842535237057974
"gene_69",983.967985728828,0.3763943369176,0.111097200528658,3.38797319038212,0.000704111463514931,0.00466083471757943,0.0879165323925133,0.349727928165663,0.110231144813697
"gene_70",183.887679640864,0.246345773426697,0.101410822614887,2.42918622563795,0.0151327572773323,0.0569509777497379,0.0684726440392628,0.227912759308415,0.0993542635136104
"gene_71",953.444013856952,-0.121324087713929,0.0867436300856708,-1.39865126227834,0.16191758606233,0.326008562541603,0.053163716329444,-0.113200067397628,0.0843088241101457
"gene_72",11.8229008739868,0.466269586583863,0.264030912078651,1.76596589737556,0.0774015703910561,0.197117751420347,0.414392310511123,0.318092881139816,0.246751912953857
"gene_73",4349.22590885512,-0.197708230376093,0.0846337868065738,-2.33604376970565,0.0194889604496626,0.0702726939290719,0.0513837583111995,-0.184475708689309,0.082994638494535
"gene_74",153.231074628204,-0.330156328706727,0.112224917566075,-2.94191642878543,0.00326187943027335,0.0158857764461364,0.0839662342944673,-0.303751655696486,0.110562192093478
"gene_75",1922.27682759346,-0.200670949025392,0.0665412324889841,-3.01573838534795,0.00256354338473158,0.0130349663630419,0.0313261472489503,-0.193234293024993,0.0657502644259579
"gene_76",31.1366423159207,0.0618181825689794,0.206434896000916,0.299456069523755,0.764592086366931,0.869513365845638,0.275062090131665,0.0433583394201966,0.174233159994769
"gene_77",153.058805298784,-0.259185245038548,0.114908230642199,-2.25558468344707,0.0240966533350494,0.0815913769809797,0.0884352799036169,-0.233673694767732,0.111703809337812
"gene_78",5391.34330548595,0.0923173714659358,0.0917390414744426,1.00630407711044,0.314269319840123,0.494134150692017,0.0604508771731782,0.0835836884360342,0.0885831751124297
"gene_79",135.135337253021,0.378015427628911,0.125726598534626,3.00664642195662,0.00264146806682513,0.0133407478122481,0.106362858567235,0.344761217658834,0.124174148886115
"gene_80",48.4816318174518,0.247692706223628,0.160523780707945,1.54302811166825,0.122823955320534,0.269745143456517,0.164362988647582,0.204398497162456,0.150644012178291
"gene_81",82.5175849719059,-0.0729406478476002,0.126576446950227,-0.576257665664151,0.564441032933719,0.721176788245808,0.103317901390987,-0.0633071590696816,0.1179439444964
"gene_82",233.065095170262,-0.252725672753904,0.102009217370925,-2.47747879326379,0.0132314271548011,0.0515510148888353,0.0706242073425673,-0.233449885277188,0.0996921510939343
"gene_83",127.84923047194,0.385740775830006,0.118652131046246,3.25102273704347,0.00114990661033479,0.00681762812451455,0.0935278849136651,0.35493888481619,0.117588860490656
"gene_84",1024.89021251018,0.182855303419931,0.0905600633721059,2.01916050642091,0.0434705396787051,0.128179585274266,0.0580685202382273,0.172671094703297,0.0883349605170505
"gene_85",53.5239528365354,-0.0132182714592838,0.152110269982147,-0.0868992702520034,0.930751579581882,0.965509937325604,0.147467000252245,-0.0106494006506553,0.137806501159302
"gene_86",23.689554535318,-0.0670378974355033,0.20857082270032,-0.3214155104131,0.74789553058622,0.859650035156574,0.269817933041779,-0.0464825430672082,0.176086408711765
"gene_87",141.612619930242,-0.108784945253736,0.108856402349087,-0.999343565524766,0.317628287980741,0.496811712170084,0.0781210397491882,-0.0975803272043686,0.103621623502506
"gene_88",14.5772572401535,0.0316204436267382,0.284428932475527,0.111171684791451,0.911480204686107,0.953431176449903,0.513834875741338,0.0174846756234111,0.212868515171599
"gene_89",28.059422513323,0.181098451658754,0.173375028101233,1.04454749707675,0.29623215614408,0.478308110028116,0.180921721710698,0.142235824313697,0.157050226441456
"gene_90",42.8496739961934,-0.172862242480516,0.177353106903261,-0.974678400050842,0.329719810589357,0.507782049162255,0.201888862856979,-0.133449953614615,0.159304527558624
"gene_91",2393.38922463838,-0.00542797599766914,0.0837054435472791,-0.0648461529817147,0.948296493988624,0.975140190383151,0.0500762735903481,-0.0114905260313406,0.0809282771179786
"gene_92",15.9161470917458,-0.424684563209042,0.249521935890007,-1.70199289971944,0.0887566992891673,0.214584694114461,0.38430101027697,-0.295571411676331,0.231337003303919
"gene_93",884.184867046911,0.296542976531728,0.0973626850138039,3.04575594325161,0.00232096145868452,0.0121304605854592,0.0670825189031268,0.277315951149599,0.0960206295593057
"gene_94",400.028961578144,0.121693349056249,0.0862889242613129,1.41030091750499,0.158450847734992,0.321184150814174,0.0511565747656786,0.113765136265942,0.0837595357225063
"gene_95",1470.1273011137,-0.28071577683555,0.0760580449245861,-3.69080979025807,0.000223541255868163,0.00165178267882879,0.0409929766898427,-0.271487144082295,0.0755049220915705
"gene_96",1146.08679565305,-0.0243511750944345,0.0903047214397838,-0.269655613861476,0.787425210894039,0.883423946403185,0.0578807243609863,-0.0224989173104119,0.0868856228131486
"gene_97",9.24089849000588,0.362732383540192,0.316113019252091,1.14747688784979,0.25118457989341,0.428642627804454,0.604147492005952,0.196702899880397,0.253369958159948
"gene_98",51.3356295403841,-0.0571099656907053,0.157188141547357,-0.363322354526976,0.716364096159976,0.842781289599971,0.158271091744686,-0.0455715125847737,0.141274606052362
"gene_99",29.8452238542865,-0.638292934812312,0.196740537496869,-3.24433867536054,0.00117723681677331,0.00695218592582664,0.243442194633813,-0.553571584934393,0.199985580493087
"gene_100",6.40885181567185,0.232866916502593,0.39840345510935,0.584500243449641,0.558883801516771,0.717744608112291,0.985311091343091,0.0906310111384465,0.258822971615554
"gene_101",19.9789742142284,0.1087561322236,0.238852665779563,0.45532726992451,0.648873810405078,0.796489947305742,0.361040889770074,0.0698598487447537,0.193376012683532
"gene_102",719.803507139243,-0.403615178451604,0.08093447436378,-4.98693766314532,6.13438470506622e-07,7.79794665898249e-06,0.0456798050244396,-0.389591110257058,0.080852262814944
"gene_103",4695.77714478792,-0.0599358371664511,0.0734685466975561,-0.815802678296954,0.414613001180398,0.595708335029308,0.0386717229942384,-0.056824509630518,0.0716576876325735
"gene_104",203.356954331138,0.196125402561643,0.107165824634267,1.83011144859823,0.0672332753483371,0.176311036752632,0.0777959667438536,0.178835112016916,0.103549582107749
"gene_105",22.5425737608599,-0.240111543666661,0.199359191629254,-1.20441671991323,0.228428552827724,0.401371104611552,0.241646729233241,-0.17764518029726,0.17976867074825
"gene_106",321.164680623252,-0.0344125075157703,0.118854090690742,-0.289535743496717,0.772171431253651,0.876051863413282,0.0985454106996741,-0.0300347014534287,0.111345223554274
"gene_107",1226.67576254338,0.0893751645958557,0.0988909917780387,0.903774580362776,0.366114943207061,0.5483283447171,0.0696497720888823,0.0820987968266996,0.0948994880738883
"gene_108",380.193302108172,0.13870524262736,0.093876492272766,1.47752903063677,0.139533882338578,0.290921458414412,0.0608613228175084,0.128336354414331,0.0909048177989224
"gene_109",76.6580899141702,0.504080018777191,0.148806122848573,3.38749514554687,0.00070533965392702,0.00466083471757943,0.145887415879202,0.453932081038628,0.150052121940115
"gene_110",95.2926200940685,-0.0508466773166417,0.0994334401228618,-0.511363956168212,0.60909622883129,0.761090289353624,0.0606160788464746,-0.0461815510586213,0.095110350635638
"gene_111",98.7776981477395,-0.0941083339417729,0.118101169838376,-0.796845061488912,0.425541020930548,0.604461677458165,0.0899494463372557,-0.0824689514005404,0.111588428630333
"gene_112",329.260276155618,-0.92677364001345,0.0874787545470641,-10.594271086871,3.1679934105208e-26,8.48569663532356e-25,0.0517102953957462,-0.913185557116091,0.0879492436846892
"gene_113",379.010228848845,2.01819431321577,0.126664935470611,15.9333307652774,3.72002418178196e-57,2.06668010098998e-55,0.111506576725576,2.00282817314869,0.127705143921959
"gene_114",1642.97459190792,-0.34886524166228,0.0876866489868609,-3.97854457540684,6.93384129379422e-05,0.00060120011217869,0.0547896976968191,-0.331108340084128,0.0872377064621298
"gene_115",496.860436972595,-0.0896976047936739,0.0871251776462028,-1.02952564593805,0.303232734829558,0.483087333193914,0.0526797189448993,-0.0835113433669626,0.084280917101293
"gene_116",826.328254476613,-0.0620878993398332,0.0816002992966513,-0.760878328572272,0.446729743788779,0.625671910068317,0.0467621355985515,-0.0581917691917413,0.079194873031578
"gene_117",53.0013601162772,-0.450755519258887,0.163192576354703,-2.76210799123092,0.00574294796980335,0.0259481765031488,0.172298939624603,-0.390874118337407,0.16220995822444
"gene_118",495.393221729951,-0.882859654746177,0.0787196745248557,-11.2152350740146,3.43273111291899e-29,1.09555248284649e-27,0.0424015668816182,-0.870973854723657,0.0790499703749927
"gene_119",58.399047571922,0.0879235448616109,0.119430356462046,0.73619092721667,0.461614512914014,0.64113126793613,0.0856535406496908,0.0776296136200284,0.112341878989987
"gene_120",38.3519774263339,-0.10309493146003,0.159353578697195,-0.646957114505297,0.517659699465677,0.688377259927762,0.15664428714309,-0.0829436565127073,0.144105875994459
"gene_121",31.730259886544,0.240893136322527,0.18225627952694,1.32172749793743,0.18625890858306,0.353656155537456,0.20616693185953,0.187314111418331,0.167198892468015
"gene_122",108.586677382855,-0.0780525462181843,0.12497521180366,-0.624544220343528,0.532270238884708,0.69974176891066,0.103029136452494,-0.0677052562914218,0.117109438307788
"gene_123",1686.5203605072,0.172633129563737,0.0969596622062947,1.78046339720571,0.0750001544428391,0.191326924599079,0.0671159702972352,0.158186646969845,0.0940331178697358
"gene_124",62.8811931938667,-0.0312195893896456,0.151116908525239,-0.20659229793886,0.836328275861106,0.918567770464557,0.148106767938365,-0.0253568247030833,0.136741973770172
"gene_125",1478.28328534902,-0.270079034304452,0.0899057851537334,-3.00402286507629,0.0026643530068895,0.0134111728534707,0.057556975769728,-0.254299707527611,0.088538995131041
"gene_126",754.737391446145,-0.0224482828319675,0.0973610691360823,-0.230567341044616,0.817650942074806,0.907157110290096,0.0669603204846495,-0.0205133649490058,0.093126642436056
"gene_127",5290.34711685492,-0.0708529502186692,0.0872939349915668,-0.811659483852046,0.416987048824031,0.59680893202204,0.0547240177792957,-0.0649793863296849,0.0844680748995355
"gene_128",3776.88746168575,0.0206831552176026,0.0766173422513098,0.26995396355254,0.787195670828817,0.883423946403185,0.0420377962618851,0.0179815311010127,0.0744639375558516
"gene_129",65.0950143397912,0.224426321331017,0.130078200296792,1.72531846857472,0.0844700954159896,0.208396616980237,0.106504867389427,0.196756746164059,0.124615446188059
"gene_130",35.1434770154403,0.0242631653990387,0.18230130527884,0.133093755757409,0.894119233397737,0.94582429484951,0.210766223224995,0.0183066304662531,0.158919344206676
"gene_131",286.766066955255,-1.94115952396621,0.0966998763402758,-20.0740641811733,1.24403549944735e-89,1.09767838186531e-87,0.061779451720825,-1.93287637082043,0.0970347996035435
"gene_132",4607.99391099815,0.239215750315918,0.0768467104401476,3.11289512518864,0.00185261837826145,0.00999614232874882,0.0423362674722292,0.225769499371945,0.0757947938556504
"gene_133",264.996932690394,-0.093920288767231,0.0882724493377511,-1.06398190456764,0.287336897048569,0.470529853245473,0.0523520938505716,-0.0878637264785554,0.0854091170572049
"gene_134",4280.48754556373,-0.341636808178874,0.0821507125325919,-4.15865909919327,3.20121229994405e-05,0.00029824959316249,0.0483967981615361,-0.330084527649028,0.0816806624689751
"gene_135",13.3240723604224,-0.167325024415558,0.239611993479358,-0.698316565819032,0.484979241520238,0.661937090336995,0.337901737137379,-0.108281038180949,0.196738070040317
"gene_136",196.254256127324,-0.0124684512201171,0.097415230314323,-0.127992832125798,0.898154645520355,0.948054616400967,0.0631825915076914,-0.0112517001993826,0.0931884373648179
"gene_137",410.600569777403,0.244643436365943,0.103724867394472,2.35858037239566,0.0183449867796615,0.0669525064951151,0.0750633398923655,0.226291702582315,0.101414120749995
"gene_138",336.943330652027,1.86654723367525,0.107561581749946,17.3532891884625,1.86267077322281e-67,1.16416923326426e-65,0.0789392464103864,1.8558322607652,0.107951827045368
"gene_139",638.348992165961,0.184607049141363,0.0884326682678626,2.08754358267454,0.0368390257225445,0.113003146388173,0.0547873718838955,0.172858649416485,0.0867877918411065
"gene_140",1421.34250613824,-0.170675323071883,0.0845723674215645,-2.01809797071335,0.0435810589932505,0.128179585274266,0.0507829239918766,-0.158935799180406,0.0826464011216068
"gene_141",49.4221669485175,-0.0242409639582251,0.173028912841485,-0.140097764935001,0.888582746501404,0.943293786094909,0.195033815699048,-0.0183860619012481,0.152600087412589
"gene_142",91.3900801024197,0.803009737739126,0.141140352346713,5.68944121498663,1.274557564097e-08,1.97096530530465e-07,0.131464782857872,0.764374486885444,0.143077421192449
"gene_143",143.897544889513,0.0388469546223783,0.112365806265094,0.345718647990923,0.729554168402215,0.850957428151884,0.0840186265916082,0.0340952668558416,0.105956320726887
"gene_144",4702.63171953186,0.0464508544444293,0.0890956862729086,0.521359185697789,0.6021165780044,0.754532052637093,0.0569946917661166,0.0409499049322134,0.0858673891366828
"gene_145",887.736361810498,1.90164226438625,0.10259689716476,18.5350855331658,1.07618512576358e-76,8.07138844322684e-75,0.0741713926996929,1.89088808072262,0.103040572738483
"gene_146",10.6525739380295,1.50946757316708,0.466009126434236,3.23913736350417,0.00119891817504573,0.00702491118190857,1.44313653461175,1.17297698891423,0.538690495142483
"gene_147",108.305352165977,0.0515069417654214,0.12564179265949,0.409950707285861,0.6818421072373,0.818865621181705,0.104100441543767,0.0452001576107744,0.11709364984196
"gene_148",5.62959898260817,0.00625650745563326,0.360848315924836,0.0173383307598323,0.986166706668944,0.995457644686013,0.758091901467146,0.00270635379910653,0.242322097187318
"gene_149",88.3783812344334,-0.0349989972241995,0.119168860091924,-0.293692472993381,0.768992906481685,0.873855575547369,0.0909975645861542,-0.0308002933573852,0.111718100085418
"gene_150",6.24212857508386,-0.874913939768983,0.401044249314648,-2.18158954096497,0.0291398394829658,0.0941134670550536,0.975652972073113,-0.508324455952806,0.427568025482346
"gene_151",3739.10437039885,0.00823585170685404,0.0841112725207945,0.0979161467901692,0.921998878315236,0.961082916937355,0.0506999202865641,0.00711045373656526,0.0813406718419438
"gene_152",66.205186208066,-0.149270067405406,0.134673411903937,-1.10838557733935,0.267695330966392,0.448651392681104,0.115492228656402,-0.127637685410679,0.126396500461985
"gene_153",101.81036118599,-0.174385581361034,0.105846126380482,-1.64753862351253,0.0994473841770168,0.23235370134817,0.070686162574597,-0.15841516390093,0.102026910238894
"gene_154",18.5557199203886,2.02325562383281,0.361072015386627,5.60346838750813,2.10104450627137e-08,3.21588444837455e-07,0.846901281052266,1.89042163701703,0.37651571726828
"gene_155",169.451706957864,0.00679997482502604,0.114849253182254,0.0592078279711158,0.952786574763447,0.975549393955748,0.0889913807461496,0.00645186742786051,0.108097192846932
"gene_156",122.479198510366,-0.0542724644998145,0.127298194469786,-0.42634119616438,0.669859243436785,0.810318001619169,0.108297515464057,-0.0465584541571434,0.118461819456019
"gene_157",582.422025491892,-0.235893577210414,0.116983789584271,-2.01646380279452,0.0437514996081773,0.128429059515198,0.0966926362273845,-0.212050720123213,0.113271538590365
"gene_158",21.393215519088,0.12588114911045,0.185590428651548,0.678273928375886,0.497598026081951,0.67136430609283,0.200880544208257,0.0950283842786101,0.162531745622438
"gene_159",877.935764458676,-0.165043926209489,0.0857280374896296,-1.92520359782474,0.0542038921782226,0.150566367161729,0.0518144689878779,-0.154680234777761,0.0836105862744742
"gene_160",1496.28093994955,0.121681022677928,0.0950899307983072,1.2796415104773,0.20067124376002,0.36933357747243,0.0644821415546401,0.113521751907218,0.0919228454405233
"gene_161",535.327344447777,-0.152268766207755,0.0892808895878535,-1.70550234110202,0.0881007760292274,0.213836835022397,0.0555533947825523,-0.141949744616396,0.0868663181879161
"gene_162",57.4359916875598,0.0707245163407499,0.127800803811112,0.553396490723797,0.579991941388843,0.732930001755066,0.100245617258427,0.060964986973447,0.118965522986812
"gene_163",1759.87394054876,-0.210436060492524,0.0829150354648945,-2.5379722665815,0.0111496819654082,0.0456083626325709,0.048965868864872,-0.199231569901371,0.0814712841850199
"gene_164",567.574429010092,-0.30053220770822,0.0946034575055271,-3.17675712529494,0.00148931702936932,0.00830474179945717,0.0626311275635758,-0.281505511811074,0.0933874753951231
"gene_165",185.224616347995,-0.0861880565599288,0.0994942757607371,-0.866261459776772,0.386346796207108,0.56871461659535,0.0658921496179508,-0.0786003826722044,0.095302945698112
"gene_166",284.585598573847,-0.227992665886923,0.0897023937746713,-2.54165642958906,0.0110328564018646,0.0453405057610872,0.0544112059246512,-0.216654469614932,0.0879645675450875
"gene_167",23.1339021576055,0.0126698556492333,0.204663986439078,0.061905642852338,0.950637973773043,0.975140190383151,0.25786077682013,0.00907377949305818,0.172035869128927
"gene_168",5.48334603709095,-0.704694234861221,0.43679614642498,-1.61332521046463,0.106673872178381,0.24429131033217,1.14270444553823,-0.298799117841852,0.359588458382177
