"gene","pvalue_cf","padj_cf"
"gene_133",0.287336897048574,0.470529853245481
"gene_134",3.20121229994363e-05,0.00029824959316245
"gene_135",0.484979241520237,0.661937090336994
"gene_136",0.898154645520354,0.948054616400952
"gene_137",0.0183449867796604,0.0669525064951108
"gene_138",1.86267077322189e-67,1.16416923326368e-65
"gene_139",0.0368390257225439,0.113003146388172
"gene_140",0.0435810589932491,0.128179585274262
"gene_141",0.888582746501404,0.943293786094909
"gene_142",1.27455756409712e-08,1.97096530530483e-07
"gene_143",0.729554168402214,0.850957428151883
"gene_144",0.602116578004417,0.754532052637114
"gene_145",1.07618512576194e-76,8.07138844321458e-75
"gene_146",0.00119891817504572,0.00702491118190854
"gene_147",0.681842107237303,0.818865621181709
"gene_148",0.986166706668945,0.995457644686014
"gene_149",0.768992906481693,0.873855575547379
"gene_150",0.0291398394829658,0.0941134670550512
"gene_151",0.921998878315253,0.961082916937373
"gene_152",0.267695330966392,0.448651392681104
"gene_153",0.0994473841770158,0.232353701348168
"gene_154",2.10104450627129e-08,3.21588444837443e-07
"gene_155",0.952786574763441,0.975549393955741
"gene_156",0.669859243436789,0.810318001619172
"gene_157",0.0437514996081778,0.128429059515199
"gene_158",0.49759802608195,0.671364306092834
"gene_159",0.0542038921782218,0.150566367161727
"gene_160",0.200671243760019,0.369333577472427
"gene_161",0.0881007760292273,0.213836835022396
"gene_162",0.579991941388841,0.732930001755064
"gene_163",0.011149681965409,0.0456083626325718
"gene_164",0.00148931702936929,0.00830474179945698
"gene_165",0.386346796207108,0.56871461659535
"gene_166",0.0110328564018643,0.045340505761086
"gene_167",0.950637973773044,0.975140190383153
"gene_168",0.106673872178382,0.244291310332171
"gene_169",0.853595230515685,0.923957214785195
"gene_170",0.214187361581068,0.385229067591848
"gene_171",0.781826673490638,0.881096927299742
"gene_172",5.31835192159262e-12,9.16957227860796e-11
"gene_173",0.362606348180116,0.54445397624642
"gene_174",0.301024985325516,0.482817449415962
"gene_175",0.00242427783831178,0.0124534820461222
"gene_176",0.255746750494479,0.434450878529693
"gene_177",2.03763916940113e-07,2.72898103044795e-06
"gene_178",0.696284155498124,0.828960518352286
"gene_179",0.0356233217502736,0.109948523920598
"gene_180",0.925737513498838,0.962555841617234
"gene_181",0.989572996243833,0.996918644294347
"gene_182",1.89643901977957e-15,3.46909576788946e-14
"gene_183",0.293205945418183,0.475983677626921
"gene_184",0.0577520853273934,0.158389781866262
"gene_185",0.448711861080237,0.627276599832577
"gene_186",0.214034659155236,0.385229067591848
"gene_187",0.00523425534598143,0.024010345623768
"gene_188",0.0613261319869967,0.164855193513432
"gene_189",0.00184945927358254,0.00999614232874835
"gene_190",0.313673799519974,0.493787138207527
"gene_191",3.99242887628836e-39,1.53554956780321e-37
"gene_192",0.709372691809386,0.839163278954321
"gene_193",0.455891677620519,0.635720399284071
"gene_194",2.46792212818474e-129,7.40376638455423e-127
"gene_195",0.460421779308996,0.640661102934596
"gene_196",0.027734466750719,0.0908334063888177
"gene_197",0.471124044475024,0.647741582687934
"gene_198",0.237216384109307,0.41183400018977
"gene_199",0.660610366863781,0.803662246792921
"gene_200",0.291132368984739,0.474672340735987
"gene_201",0.00137855513517769,0.00783269963169141
"gene_202",0.187155114407618,0.354908560823549
"gene_203",0.289913135411376,0.47319880643859
"gene_204",0.961111133403027,0.980058939568008
"gene_205",0.301921845034782,0.482817449415962
"gene_206",0.0435670450874754,0.128179585274262
"gene_207",0.951188821729136,0.975140190383153
"gene_208",0.00727813644650731,0.0313712777866695
"gene_209",0.438987578115891,0.617133427529369
"gene_210",0.096417848834944,0.227043600082286
"gene_211",0.402341438001173,0.585365816684538
"gene_212",0.739555805706675,0.857101427694025
"gene_213",0.201295164779432,0.370027876432779
"gene_214",0.00178844569961391,0.00971981358485819
"gene_215",0.351967873678709,0.532209486409338
"gene_216",0.00623336443305517,0.0276059502430479
"gene_217",0.57445930237682,0.730049924144305
"gene_218",0.0211781389207712,0.0739966117967549
"gene_219",1.0685289108878e-17,2.13705782177559e-16
"gene_220",0.959820711708639,0.980012181843147
"gene_221",0.324802961198337,0.504144076074861
"gene_222",0.139315253995274,0.290921458414411
"gene_223",0.357361484029197,0.537655191618652
"gene_224",0.325538122657262,0.504144076074861
"gene_225",0.0322857746919953,0.102170173075935
"gene_226",0.731940284200179,0.852051180330243
"gene_227",0.182282526954231,0.348706729124622
"gene_228",0.0236605687050017,0.0804781248469446
"gene_229",0.35464500451016,0.534596594613059
"gene_230",0.84695190826501,0.921936039475701
"gene_231",0.00201791983221326,0.0107718140509605
"gene_232",1.20559333239082e-13,2.12751764539556e-12
"gene_233",1.38136571976436e-05,0.00014000328240855
"gene_234",2.57788220224885e-56,1.33338734599078e-54
"gene_235",6.40669216205531e-08,9.15241737436473e-07
"gene_236",0.000172321159154371,0.00134625905589352
"gene_237",0.444337177627316,0.624069069701286
"gene_238",0.000207625292347331,0.00159711763344101
"gene_239",0.000119604969428996,0.000949245789119019
"gene_240",0.827858734505468,0.915098085304496
"gene_241",0.010174907703137,0.0422780098468298
"gene_242",0.135853406460543,0.289153954463197
"gene_243",0.00823194635195496,0.0350793168407171
"gene_244",0.667920865468957,0.809274069631208
"gene_245",0.218915904091565,0.391829636295334
"gene_246",0.393069504814336,0.575785407442875
"gene_247",0.0516952414512309,0.144400115785561
"gene_248",0.000182399461845926,0.00141761239776627
"gene_249",0.380191400148763,0.561859212042506
"gene_250",0.901676587569797,0.948827712788011
"gene_251",0.933898789529483,0.967436591363415
"gene_252",0.050117371211776,0.141841616637102
"gene_253",3.27191735897785e-114,7.01125148352396e-112
"gene_254",0.960411938206284,0.980012181843147
"gene_255",0.0208866714269228,0.0738915262744911
"gene_256",0.966001421450612,0.983708168483311
"gene_257",0.278130097454337,0.459104564207222
"gene_258",0.395293182713896,0.578477828361799
"gene_259",0.412176211379681,0.593913849250261
"gene_260",0.000993669687540611,0.00615976678938281
"gene_261",0.780616790422146,0.880394876415954
"gene_262",0.170581558672157,0.338903758951305
"gene_263",0.558619249873797,0.717744608112291
"gene_264",0.224482254930505,0.398489209935808
"gene_265",0.656535058544183,0.803235139641348
"gene_266",0.123402081989313,0.270141201471777
"gene_267",0.749609747494273,0.860301929029388
"gene_268",0.129182538452491,0.278811234070125
"gene_269",0.735934616735983,0.855075077539872
"gene_270",0.000530184045068073,0.00368183364630606
"gene_271",0.469437876241381,0.647056341211246
"gene_272",0.604653345691756,0.757078479580663
"gene_273",0.0148167594311952,0.0561240887545273
"gene_274",0.15767681070452,0.32004765366276
"gene_275",6.47731045733837e-11,1.06768853692391e-09
"gene_276",0.000665965697885321,0.00445959172691063
"gene_277",0.00848566954818135,0.0359562268990735
"gene_278",0.00487840227290683,0.022655118914428
"gene_279",0.202280796077394,0.370930555154145
"gene_280",0.106279318687208,0.243759905245889
"gene_281",0.261827581404136,0.440367380198898
"gene_282",0.0193110405504509,0.0697989417486176
"gene_283",0.812176692601777,0.902418547335308
"gene_284",0.0808341285614117,0.202085321403529
"gene_285",0.83229262352356,0.916950363270912
"gene_286",0.0641190925507314,0.170227679338225
"gene_287",0.14019952740571,0.29167724148206
"gene_288",5.37764594993021e-08,7.75622012009164e-07
"gene_289",0.29267744135409,0.475640478906972
"gene_290",0.861436563986988,0.928272159468738
"gene_291",0.047038375498954,0.135167745686649
"gene_292",0.549672197124508,0.71078301352307
"gene_293",0.544569307508499,0.707232866894155
"gene_294",0.783762605404658,0.881823210328578
"gene_295",0.0128573394108408,0.0505509247797323
"gene_296",0.704285406091839,0.835121034891509
"gene_297",0.0211841606857273,0.0739966117967549
"gene_298",1.71085707043065e-58,9.87032925248452e-57
"gene_299",0.11629162802581,0.260743560595986
"gene_300",0.386934918196266,0.569021938523921
"gene_301",0.11537411083859,0.259462018377638
"gene_302",0.424140763178968,0.603043739117016
"gene_303",0.0853352192065258,0.209907251510256
"gene_304",0.87916904529412,0.938614639104043
"gene_305",0.0167559031065185,0.0625220265168601
"gene_306",0.225959785040086,0.398752561835446
"gene_307",0.142645938532479,0.295833553620083
"gene_308",0.245496496387645,0.421286607816494
"gene_309",0.703569030602234,0.835121034891509
"gene_310",0.00137220791558082,0.0078262808873431
"gene_311",0.852552159959913,0.923957214785195
"gene_312",0.856342860092213,0.924776306795046
"gene_313",0.00264132964750686,0.0133407478122475
"gene_314",0.0139822384622964,0.0540550456016613
"gene_315",0.000860832386757531,0.00551815632536879
"gene_316",0.0362100326824162,0.111529874791836
"gene_317",0.72830656044409,0.850744894576071
"gene_318",0.908514489896834,0.951335788776157
"gene_319",0.334407913059729,0.512371674759543
"gene_320",0.725677044817956,0.849738928358263
"gene_321",0.902433851689488,0.948827712788011
"gene_322",0.54696196287626,0.709725730375769
"gene_323",0.746020090520924,0.859214019557658
"gene_324",0.138190903860737,0.290921458414411
"gene_325",0.750685849973895,0.860324432081133
"gene_326",0.469824188866824,0.647056341211246
"gene_327",0.160283521753433,0.323152261599663
"gene_328",1.70925650318249e-07,2.35218784841627e-06
"gene_329",0.643436944575037,0.793061147791746
"gene_330",0.00474851518583256,0.022189323298283
"gene_331",1.4058997229643e-86,1.17158310247025e-84
"gene_332",0.0273895568733877,0.0902952424397397
"gene_333",0.48087996668824,0.658739680394849
"gene_334",0.706083534651998,0.83659186570142
"gene_335",0.000621186293418426,0.00421619656166352
"gene_336",0.196981586282684,0.365370941736563
"gene_337",0.325434999017999,0.504144076074861
"gene_338",0.476963909723826,0.653972453917495
"gene_339",0.124284480233474,0.27057579150974
"gene_340",0.0019375588022005,0.0103797792975027
"gene_341",0.245750521226288,0.421286607816494
"gene_342",0.93160840606753,0.965730897789423
"gene_343",0.846812344080889,0.921936039475701
"gene_344",2.84099293458791e-05,0.000271432445979737
"gene_345",0.742208689534097,0.857208613264601
"gene_346",0.0816474102218108,0.203103010502017
"gene_347",0.601400063169924,0.754264293273316
"gene_348",0.000813998365301822,0.00530868499109884
"gene_349",0.413978668980645,0.595367213299106
"gene_350",0.00400036983194702,0.018869669018618
"gene_351",0.686005274749827,0.823206329699792
"gene_352",0.00123898992248617,0.00723145869155351
"gene_353",0.506865851498416,0.680661394133952
"gene_354",0.404900538272206,0.586812374307546
"gene_355",0.000551291041741717,0.0038107675696432
"gene_356",0.0175481926399343,0.064833224039166
"gene_357",0.760591978812414,0.866277880196372
"gene_358",0.657416559024308,0.803235139641348
"gene_359",0.0898248884508239,0.215925212622173
"gene_360",5.87280983411419e-26,1.54547627213531e-24
"gene_361",0.535342013319466,0.701421444596711
"gene_362",0.53743554066698,0.702836365301195
"gene_363",0.713463151958734,0.842010014113376
"gene_364",0.19009242729775,0.357442047811647
"gene_365",0.383064343637797,0.564718143379262
"gene_366",0.0748780712454284,0.191326924599089
"gene_367",1.43485010369041e-21,3.1651105228465e-20
"gene_368",7.96583321394306e-24,1.95881144605157e-22
"gene_369",6.26416942623045e-29,1.95755294569702e-27
"gene_370",0.489028336208154,0.665043068279448
"gene_371",0.0840649383469081,0.208081530561654
"gene_372",0.0114971804378108,0.0467365058447594
"gene_373",0.237997927143585,0.412236594359558
"gene_374",0.62334982337572,0.774481226637414
"gene_375",0.28323142498758,0.465841159519046
"gene_376",0.00173021963741333,0.00947200531430657
"gene_377",0.327674636280455,0.505151032292582
"gene_378",0.000618652348769339,0.00421619656166352
"gene_379",0.143795673338788,0.297098498633859
"gene_380",0.87403338205205,0.93576583540351
"gene_381",0.87099587713787,0.933876923307222
"gene_382",0.657683440543973,0.803235139641348
"gene_383",7.15116818014467e-07,9.01407753799748e-06
"gene_384",0.497671461000566,0.671364306092834
"gene_385",0.0370110902914046,0.113299255994096
"gene_386",0.331556557807494,0.509564381876272
"gene_387",0.176266356005504,0.344837826544397
"gene_388",0.55525488795319,0.715534649424214
"gene_389",0.0141765390316462,0.0546653176027487
"gene_390",0.552225423217421,0.712900022476703
"gene_391",0.95007320038129,0.975140190383153
"gene_392",0.660040933044808,0.803621265882477
"gene_393",5.01082649417403e-74,3.57916178155288e-72
"gene_394",0.467790781684066,0.646715366383501
"gene_395",0.292162699893042,0.475640478906972
"gene_396",2.50236576630546e-169,3.75354864945819e-166
"gene_397",0.97806482430346,0.990612583696955
"gene_398",0.180043271142453,0.347573882514388
"gene_399",0.544189537563992,0.707232866894155
"gene_400",0.48643119470572,0.662712799326594
"gene_401",0.759128824690337,0.865766735310911
"gene_402",0.724764936126038,0.8493339095227
"gene_403",0.234576048600498,0.409144270814822
"gene_404",2.61207654550519e-06,2.96826880171044e-05
"gene_405",8.6877970820525e-06,8.98737629177844e-05
"gene_406",0.0792648628738508,0.199492104548282
"gene_407",0.235772808683006,0.410754022095829
"gene_408",0.112793255331086,0.25442087668666
"gene_409",3.62358866902441e-05,0.000333459079971572
"gene_410",4.0435508012849e-18,8.19638675936129e-17
"gene_411",0.900702581209135,0.948827712788011
"gene_412",0.941764751658283,0.972994183744387
"gene_413",0.534696024228122,0.701421444596711
"gene_414",0.331382423802538,0.509564381876272
"gene_415",0.0286835140714227,0.0931731982883334
"gene_416",0.349153390291806,0.529020288320919
"gene_417",0.346536971502127,0.525990007370558
"gene_418",0.548371208560789,0.710325399690141
"gene_419",0.303992289157682,0.483550831109781
"gene_420",0.0120868765811015,0.0483475063244062
"gene_421",0.949776283790234,0.975140190383153
"gene_422",0.0176893518619694,0.0650343818454758
"gene_423",0.205305992837542,0.37459541951591
"gene_424",0.108683715428565,0.247383267288084
"gene_425",0.575900112253019,0.730837705904846
"gene_426",0.203197769880851,0.372157087693866
"gene_427",0.000487279511150679,0.00341551059217766
"gene_428",0.0219641382739581,0.0760882388243353
"gene_429",0.0948868941584648,0.224495806368607
"gene_430",9.7986579170482e-05,0.000812043473788525
"gene_431",0.000212109438640303,0.0016164230098121
"gene_432",3.22267555290752e-25,8.19324293112081e-24
"gene_433",0.696326835415921,0.828960518352286
"gene_434",0.588834296192665,0.742202271192805
"gene_435",0.10624579938259,0.243759905245889
"gene_436",0.569905925066948,0.725686661800019
"gene_437",0.839176282691881,0.920149432776186
"gene_438",0.614596152245103,0.764520561713371
"gene_439",0.209935627167589,0.378620066553663
"gene_440",0.853887919255008,0.923957214785195
"gene_441",0.0550604318338643,0.152381268912909
"gene_442",0.0149626314415213,0.0565338719452945
"gene_443",1.39340423628193e-06,1.69927345888041e-05
"gene_444",0.138722247871761,0.290921458414411
"gene_445",0.997535304502358,0.998449375431754
"gene_446",0.0622314364520985,0.166397728796291
"gene_447",7.9345143167991e-07,9.91814289599888e-06
"gene_448",0.532771652975896,0.699787635257306
"gene_449",0.00855773086899824,0.0361378983587492
"gene_450",3.00164622300937e-19,6.43209904930579e-18
"gene_451",0.38096308225965,0.562445495462081
"gene_452",0.118046851518488,0.262071466542187
"gene_453",0.955450034278005,0.976942775335383
"gene_454",0.181674957859823,0.348036317739125
"gene_455",0.000286205140876313,0.00206397938131956
"gene_456",0.521941489232347,0.6928426848217
"gene_457",0.00189019711542924,0.0101623500829529
"gene_458",0.703830601634856,0.835121034891509
"gene_459",0.205860491309592,0.374746040005326
"gene_460",0.00139177354109074,0.00786710002409071
"gene_461",0.0283288112227242,0.092577814453347
"gene_462",0.488599069655428,0.665043068279448
"gene_463",0.376660631369256,0.55995138459255
"gene_464",0.984630910446068,0.995246877135514
"gene_465",0.000101334728302568,0.000826098328553547
"gene_466",0.83068683303372,0.916198712904838
"gene_467",0.00719655692074916,0.0311090356804719
"gene_468",0.0781435090638193,0.197998756073867
"gene_469",1.2246827711556e-11,2.06407208621731e-10
"gene_470",0.00143971866939383,0.00808830713142599
"gene_471",0.435736257918897,0.614075413133099
"gene_472",0.0264413663348231,0.0879424600936466
"gene_473",0.6257435659748,0.776356781606452
"gene_474",0.134766571403579,0.287553139552445
"gene_475",0.0598572951272314,0.161776473316842
"gene_476",0.00697687465232647,0.0303342376188107
"gene_477",0.299269962008809,0.481141418020593
"gene_478",3.19626473010554e-05,0.00029824959316245
"gene_479",0.00836717437508283,0.0355545653332131
"gene_480",0.189033422212314,0.357442047811647
"gene_481",2.31071621718461e-07,3.0404160752429e-06
"gene_482",0.000185087432449821,0.00143108839523057
"gene_483",0.124239288499326,0.27057579150974
"gene_484",0.795654156459026,0.888668082418867
"gene_485",0.00934718314815191,0.0390550827917211
"gene_486",0.00335626282017833,0.0162402040205644
"gene_487",0.614499914622194,0.764520561713371
"gene_488",0.205218879410851,0.37459541951591
"gene_489",6.55355879066369e-06,6.97187105389754e-05
"gene_490",0.00112216065737733,0.00672831382432469
"gene_491",0.260191562610306,0.439792655613183
"gene_492",0.0579862534357131,0.158389781866262
"gene_493",0.915535782385742,0.957001361706468
"gene_494",0.0601438851646057,0.161967374770033
"gene_495",0.088398252428906,0.214212243365685
"gene_496",0.153304026442805,0.312865360087358
"gene_497",0.310071988942262,0.490620235668136
"gene_498",0.136498762304831,0.289601334451552
"gene_499",0.482759306599668,0.660108441111671
"gene_500",0.0012995400506603,0.00752629372969284
"gene_501",0.302305010157452,0.48291535168922
"gene_502",3.29249623102601e-19,6.95597795287185e-18
"gene_503",0.357853061962346,0.53785530355062
"gene_504",0.77600035407853,0.876506424034484
"gene_505",0.657552357719439,0.803235139641348
"gene_506",0.75327604803238,0.861871908503867
"gene_507",0.239667058691517,0.414171184374742
"gene_508",0.0274503618658271,0.0902972429796944
"gene_509",0.100218668564175,0.233791606292787
"gene_510",6.52043237562012e-38,2.44516214085755e-36
"gene_511",0.000235552329338412,0.00171518686411465
"gene_512",0.691968462619765,0.826395456950356
"gene_513",0.0189290172073727,0.068916324784124
"gene_514",0.000225825101611437,0.00166047868831939
"gene_515",0.89665794237029,0.947173882785518
"gene_516",0.238297793572935,0.412279919676358
"gene_517",0.285532587185746,0.468086208501223
"gene_518",0.08142710980188,0.202891469606013
"gene_519",0.301296505277536,0.482817449415962
"gene_520",0.139020982515045,0.290921458414411
"gene_521",0.00748736485679153,0.032180651246955
"gene_522",0.73162533293791,0.852051180330243
"gene_523",0.422244017849398,0.600987302691567
"gene_524",0.54354992185721,0.707232866894155
"gene_525",1.62055358611383e-107,2.20984579924614e-105
"gene_526",0.0416020560336185,0.124806168100855
"gene_527",0.504673514134152,0.678932978655809
"gene_528",0.0651447948091641,0.17173495995386
"gene_529",0.0980856094523853,0.230247909512642
"gene_530",0.0584387383715924,0.159089124423573
"gene_531",1.08955704267724e-06,1.3396193147671e-05
"gene_532",0.000462368592070195,0.00325611684556475
"gene_533",0.857709994634198,0.924920914415023
"gene_534",0.00943677303537999,0.0393198876474166
"gene_535",0.00623894475492882,0.0276059502430479
"gene_536",0.138100227213368,0.290921458414411
"gene_537",0.0108551390354267,0.0448559464273829
"gene_538",0.168436464213313,0.335976989787194
"gene_539",0.0109395070181802,0.0450803860639292
"gene_540",0.0616748536888667,0.165496029576565
"gene_541",0.000410251837754469,0.00291648225891802
"gene_542",3.43826871942368e-40,1.35721133661461e-38
"gene_543",2.45709276425727e-08,3.64914766968902e-07
"gene_544",0.399141771316192,0.582972402117126
"gene_545",0.209693920845762,0.378620066553663
"gene_546",2.75651904627043e-45,1.2529632028502e-43
"gene_547",2.10178700300958e-07,2.78998274735785e-06
"gene_548",0.252643846604674,0.430154108861533
"gene_549",0.0371275322802631,0.113424233035427
"gene_550",0.434201121486542,0.613448286018438
"gene_551",0.216286522326377,0.388111016356424
"gene_552",0.646904874230763,0.795374845365692
"gene_553",0.418193488637837,0.597419269482624
"gene_554",0.969569975217893,0.985335340668591
"gene_555",0.00570962609215414,0.0259481765031474
"gene_556",0.51481312473259,0.686822324096854
"gene_557",0.00227918685750671,0.0119957203026669
"gene_558",0.457972661943836,0.637844933069409
"gene_559",0.544542397746733,0.707232866894155
"gene_560",1.25219587000889e-51,6.26097935004447e-50
"gene_561",0.190159169435796,0.357442047811647
"gene_562",0.167809683690811,0.335172470753951
"gene_563",0.173244917693201,0.341969880012878
"gene_564",0.0580762533509627,0.158389781866262
"gene_565",4.87443800284758e-11,8.1240633380793e-10
"gene_566",0.0813981378293676,0.202891469606013
"gene_567",0.315031735892071,0.494814244856656
"gene_568",0.0889811198261272,0.214584694114455
"gene_569",0.807770694181764,0.898854630024218
"gene_570",0.877508776499615,0.937509376602153
"gene_571",1.0751829086999e-06,1.33287137442136e-05
"gene_572",5.07876525798946e-05,0.000450777981478354
"gene_573",0.00892062407583741,0.0374816137640227
"gene_574",7.89474329748901e-06,8.22369093488438e-05
"gene_575",0.199115285614235,0.367371375672021
"gene_576",0.0456359636598306,0.132406084119431
"gene_577",0.124237746455158,0.27057579150974
"gene_578",0.112743818819151,0.25442087668666
"gene_579",0.0353824305123699,0.109430197460938
"gene_580",0.73704430510123,0.855560609380905
"gene_581",0.00450567885151585,0.0211203696164805
"gene_582",0.191846758845155,0.360162876430204
"gene_583",0.306578485801818,0.486852187794575
"gene_584",0.0308853483908103,0.0983609821363386
"gene_585",0.549290741312513,0.71078301352307
"gene_586",0.00364603052840205,0.0173620501352478
"gene_587",0.28897099184555,0.47268973584332
"gene_588",0.000114617346465706,0.000919390479671441
"gene_589",0.0119934057325207,0.0481508540270067
"gene_590",0.000801160903809633,0.00524777884591463
"gene_591",0.14278899521396,0.295833553620083
"gene_592",0.0190772335477583,0.0692877731758777
"gene_593",0.0789091755788031,0.198930694736478
"gene_594",0.320282735716419,0.499921023490768
"gene_595",0.0350782279406743,0.108938596089051
"gene_596",0.987162424029502,0.99579262679506
"gene_597",0.00219996390185791,0.011619527650658
"gene_598",0.18057113933568,0.347697957642515
"gene_599",0.0950789208626412,0.224587793611519
"gene_600",0.399997855586822,0.583087253042014
"gene_601",0.51511674307264,0.686822324096854
"gene_602",0.272363510831612,0.452580381584958
"gene_603",0.0515292890441575,0.144205099937008
