"gene","pvalue_cf","padj_cf"
"gene_58",4.44021317423191e-06,1.61462297244797e-05
"gene_59",3.94099448575327e-06,1.48716773047293e-05
"gene_60",0.00558652115585505,0.0131447556608354
"gene_61",0.323012320778639,0.492386950947267
"gene_62",0.158364206747677,0.268413909741825
"gene_63",0.575604560039809,0.733254216611222
"gene_64",0.475184587680492,0.6469366548684
"gene_65",0.769921083716337,0.85546787079593
"gene_66",3.47608270361772e-15,2.4829162168698e-14
"gene_67",7.01879242929042e-09,3.69410127857391e-08
"gene_68",0.446203541434695,0.628455692161542
"gene_69",0.0199528199926374,0.0420059368266052
"gene_70",1.08324025411152e-06,4.42138879229192e-06
"gene_71",5.70713550099216e-21,6.71427705999077e-20
"gene_72",0.0403176673372192,0.0802564548200455
"gene_73",0.374838319322559,0.551232822533175
"gene_74",0.0182215691367872,0.0387692960357175
"gene_75",0.389639047676007,0.568816127994171
"gene_76",0.311433816861272,0.479128949017342
"gene_77",6.63775110812174e-05,0.000201143972973386
"gene_78",0.040529509684123,0.0802564548200455
"gene_79",0.669331129880618,0.782843426760957
"gene_80",1.83075760411917e-20,1.83075760411917e-19
"gene_81",0.0629185561237773,0.120997223314956
"gene_82",0.457234701386037,0.639489092847604
"gene_83",1.62437077178625e-07,7.21942565238335e-07
"gene_84",0.239668868948657,0.389705477965296
"gene_85",6.0763805217652e-07,2.58569383904902e-06
"gene_86",0.259922509283251,0.412575411560716
"gene_87",8.38785649119742e-24,1.52506481658135e-22
"gene_88",0.00138404098255825,0.00350390122166645
"gene_89",0.0133806843829907,0.028775665339765
"gene_90",0.78304987786205,0.860494371276978
"gene_91",0.00390170070485731,0.00940168844543931
"gene_92",0.277741175320402,0.433970586438128
"gene_93",0.612824027012115,0.738342201219416
"gene_94",0.69961712185336,0.801913953454559
"gene_95",1.00866508884086e-08,5.17264148123518e-08
"gene_96",0.703423469728661,0.801913953454559
"gene_97",0.169928310064976,0.285156666436281
"gene_98",9.67805719982737e-06,3.22601906660912e-05
"gene_99",2.00748489500564e-22,3.02381365308269e-21
"gene_100",0.158060438534956,0.268413909741825
"gene_101",0.598385680680967,0.736886195796712
"gene_102",1.26483009541224e-24,3.1620752385306e-23
"gene_103",0.406571426650547,0.580816323786496
"gene_104",4.40726622632775e-26,1.25921892180793e-24
"gene_105",1.53215592574023e-31,7.66077962870117e-30
"gene_106",0.225398601742075,0.369505904495205
"gene_107",2.00008404924305e-38,4.00016809848609e-36
"gene_108",0.689864140566305,0.797530798342549
"gene_109",0.5043842466076,0.668058604778279
"gene_110",3.502279856014e-05,0.000111183487492508
"gene_111",0.0260422092916162,0.0542546026908671
"gene_112",0.0718370046450326,0.136832389800062
"gene_113",0.66793406314337,0.782843426760957
"gene_114",1.20037259813435e-18,1.14321199822319e-17
"gene_115",9.03023728515428e-11,5.47287108191169e-10
"gene_116",0.546460194036617,0.706916887410368
"gene_117",0.000320543689202086,0.00090293996958334
"gene_118",0.0281996758432463,0.0581436615324666
"gene_119",5.12748721707921e-21,6.71427705999077e-20
"gene_120",0.84037953118551,0.906717120939176
"gene_121",0.789379962758537,0.862710341812609
"gene_122",2.03049763810251e-08,9.66903637191673e-08
"gene_123",0.0915802781889459,0.168037207686139
"gene_124",1.90106313013789e-29,7.60425252055157e-28
"gene_125",0.000114851270018535,0.000332902231937782
"gene_126",0.911843454733187,0.949523317134513
"gene_127",0.0100272558527878,0.0225331592197478
"gene_128",0.00268278296759127,0.00654337309168603
"gene_129",2.11666955715788e-22,3.02381365308269e-21
"gene_130",0.39587350704245,0.573729720351376
"gene_131",0.908209484727159,0.949523317134513
"gene_132",0.948046987270859,0.967161469003574
"gene_133",0.294151843649887,0.456049369999824
"gene_134",0.00594661866486311,0.0138293457322398
"gene_135",0.0968133017898013,0.176024185072366
"gene_136",2.96063577014684e-06,1.13870606544109e-05
"gene_137",2.4118304213333e-06,9.57018097956353e-06
"gene_138",0.000146704259800376,0.000419155028001074
"gene_139",0.90282029632265,0.949523317134513
"gene_140",0.0470005825341212,0.091263267056546
"gene_141",0.000765483209389425,0.00198826807633617
"gene_142",0.707285045956424,0.801913953454559
"gene_143",0.041859304867736,0.0820770683681097
"gene_144",0.0121061435660324,0.0263177034044182
"gene_145",0.0357949925208667,0.0723131162037711
"gene_146",1.62812559978839e-18,1.41576139112034e-17
"gene_147",0.324975387625196,0.492386950947267
"gene_148",0.0101873707401678,0.0226386016448174
"gene_149",0.669131671431947,0.782843426760957
"gene_150",0.142861402181205,0.250483276336763
"gene_151",0.464403541970252,0.640556609614141
"gene_152",0.957489854313539,0.967161469003574
"gene_153",3.62470126063981e-05,0.000113271914394994
"gene_154",9.15064483409007e-06,3.10191350308138e-05
"gene_155",0.348021498550888,0.519435072464012
"gene_156",0.604246680553304,0.736886195796712
"gene_157",0.435377259634632,0.617556396644868
"gene_158",5.14586806803217e-28,1.71528935601072e-26
"gene_159",0.354566859996429,0.525284237031746
"gene_160",1.89423750874345e-05,6.2106147827654e-05
"gene_161",0.00175292257541956,0.0043823064385489
"gene_162",0.632368425280132,0.757327455425307
"gene_163",1.72410240583603e-17,1.32623261987387e-16
"gene_164",0.243538769378013,0.39280446673873
"gene_165",7.61813125625503e-07,3.17422135677293e-06
"gene_166",4.84264141348975e-24,9.6852828269795e-23
"gene_167",1.37962861571723e-09,7.66460342065126e-09
"gene_168",3.57954443527319e-13,2.30938350662786e-12
"gene_169",0.916290001034805,0.949523317134513
"gene_170",2.86735869919513e-35,2.86735869919513e-33
"gene_171",0.271074080970222,0.426888316488538
"gene_172",5.51607503721828e-21,6.71427705999077e-20
"gene_173",1.49164778006496e-11,9.32279862540599e-11
"gene_174",0.000112734077327959,0.000331570815670467
"gene_175",0.475498441328274,0.6469366548684
"gene_176",8.61442047398336e-18,6.89153637918669e-17
"gene_177",0.171093999861769,0.285156666436281
"gene_178",0.460685873629876,0.639841491152605
"gene_179",0.149898225895794,0.258445217061714
"gene_180",1.66166116534361e-08,8.10566422118836e-08
"gene_181",0.684201674486816,0.79558334242653
"gene_182",8.24388208370171e-16,6.10657932126052e-15
"gene_183",0.0745070254309475,0.140579293265939
"gene_184",0.114094441372047,0.201937064375305
"gene_185",4.77226447955131e-34,3.18150965303421e-32
"gene_186",3.74138164919531e-05,0.000115119435359856
"gene_187",0.593753864445882,0.736886195796712
"gene_188",0.992255974904582,0.992255974904582
"gene_189",0.105391616355364,0.189615483303502
"gene_190",0.50172871727017,0.668058604778279
"gene_191",4.21454500924901e-10,2.40831143385658e-09
"gene_192",2.26450722268786e-08,1.05325917334319e-07
"gene_193",3.56874689558045e-07,1.55162908503498e-06
"gene_194",0.907771100639773,0.949523317134513
"gene_195",6.15748022375046e-06,2.16051937675455e-05
"gene_196",0.962469933246856,0.967306465574729
"gene_197",3.18057664380415e-24,7.06794809734255e-23
"gene_198",0.604005374831877,0.736886195796712
"gene_199",0.851450366243951,0.910642102934707
