"gene","baseMean","pvalue","padj_filt"
"gene_86",476.149395858125,0.259922509283251,0.412575411560716
"gene_87",400.262870927962,8.38785649119742e-24,1.52506481658135e-22
"gene_88",11.383098054765,0.00138404098255825,0.00350390122166645
"gene_89",85.0928855956112,0.0133806843829907,0.028775665339765
"gene_90",8.92537995728315,0.78304987786205,0.860494371276978
"gene_91",7.17553999188007,0.00390170070485731,0.00940168844543931
"gene_92",76.1124651742464,0.277741175320402,0.433970586438128
"gene_93",351.789925469596,0.612824027012115,0.738342201219416
"gene_94",185.36551129796,0.69961712185336,0.801913953454559
"gene_95",50.3341687517109,1.00866508884086e-08,5.17264148123518e-08
"gene_96",4.82250524716577,0.703423469728661,0.801913953454559
"gene_97",710.710768247328,0.169928310064976,0.285156666436281
"gene_98",306.911361187722,9.67805719982737e-06,3.22601906660912e-05
"gene_99",2387.3424593289,2.00748489500564e-22,3.02381365308269e-21
"gene_100",4.72528164908612,0.158060438534956,0.268413909741825
"gene_101",94.8449913135096,0.598385680680967,0.736886195796712
"gene_102",3030.25779362698,1.26483009541224e-24,3.1620752385306e-23
"gene_103",173.706775617091,0.406571426650547,0.580816323786496
"gene_104",6831.60590066846,4.40726622632775e-26,1.25921892180793e-24
"gene_105",332.22895135169,1.53215592574023e-31,7.66077962870117e-30
"gene_106",211.436157273641,0.225398601742075,0.369505904495205
"gene_107",638.878618430014,2.00008404924305e-38,4.00016809848609e-36
"gene_108",10.0420735468977,0.689864140566305,0.797530798342549
"gene_109",91.629428581118,0.5043842466076,0.668058604778279
"gene_110",705.140643016659,3.502279856014e-05,0.000111183487492508
"gene_111",2145.01086155731,0.0260422092916162,0.0542546026908671
"gene_112",634.962043111893,0.0718370046450326,0.136832389800062
"gene_113",225.752291712316,0.66793406314337,0.782843426760957
"gene_114",4016.79429570907,1.20037259813435e-18,1.14321199822319e-17
"gene_115",383.122778505589,9.03023728515428e-11,5.47287108191169e-10
"gene_116",14.3783161968808,0.546460194036617,0.706916887410368
"gene_117",110.382750331286,0.000320543689202086,0.00090293996958334
"gene_118",124.754325333185,0.0281996758432463,0.0581436615324666
"gene_119",785.565577401815,5.12748721707921e-21,6.71427705999077e-20
"gene_120",88.9408430717565,0.84037953118551,0.906717120939176
"gene_121",577.402677984306,0.789379962758537,0.862710341812609
"gene_122",3668.95687725893,2.03049763810251e-08,9.66903637191673e-08
"gene_123",6.23555161944163,0.0915802781889459,0.168037207686139
"gene_124",360.293667256294,1.90106313013789e-29,7.60425252055157e-28
"gene_125",22.1658470284403,0.000114851270018535,0.000332902231937782
"gene_126",43.942252822379,0.911843454733187,0.949523317134513
"gene_127",2.74035610170688,0.0100272558527878,0.0225331592197478
"gene_128",65.6133919209955,0.00268278296759127,0.00654337309168603
"gene_129",194.673016982108,2.11666955715788e-22,3.02381365308269e-21
"gene_130",8.45024026855701,0.39587350704245,0.573729720351376
"gene_131",5591.63907107946,0.908209484727159,0.949523317134513
"gene_132",29.8727638498496,0.948046987270859,0.967161469003574
"gene_133",3.90137976977968,0.294151843649887,0.456049369999824
"gene_134",91.1953063407732,0.00594661866486311,0.0138293457322398
"gene_135",5206.73861824275,0.0968133017898013,0.176024185072366
"gene_136",3344.5759628428,2.96063577014684e-06,1.13870606544109e-05
"gene_137",1407.44145047353,2.4118304213333e-06,9.57018097956353e-06
"gene_138",580.175714008708,0.000146704259800376,0.000419155028001074
"gene_139",398.524624528183,0.90282029632265,0.949523317134513
"gene_140",70.7332146554651,0.0470005825341212,0.091263267056546
"gene_141",14.2314981597854,0.000765483209389425,0.00198826807633617
"gene_142",9.66429683684678,0.707285045956424,0.801913953454559
"gene_143",7.07120952084906,0.041859304867736,0.0820770683681097
"gene_144",11.7579798643932,0.0121061435660324,0.0263177034044182
"gene_145",13.2130746469266,0.0357949925208667,0.0723131162037711
"gene_146",1638.17359452071,1.62812559978839e-18,1.41576139112034e-17
"gene_147",25.4044212789788,0.324975387625196,0.492386950947267
"gene_148",4.13483220124097,0.0101873707401678,0.0226386016448174
"gene_149",17.9245299807612,0.669131671431947,0.782843426760957
"gene_150",8.79289769212571,0.142861402181205,0.250483276336763
"gene_151",734.259879926369,0.464403541970252,0.640556609614141
"gene_152",5.14673715995729,0.957489854313539,0.967161469003574
"gene_153",95.6489777085499,3.62470126063981e-05,0.000113271914394994
"gene_154",631.325012072056,9.15064483409007e-06,3.10191350308138e-05
"gene_155",1634.73979213354,0.348021498550888,0.519435072464012
"gene_156",5761.50681650648,0.604246680553304,0.736886195796712
"gene_157",4.93326887796795,0.435377259634632,0.617556396644868
"gene_158",2475.36091729516,5.14586806803217e-28,1.71528935601072e-26
"gene_159",52.7918720572197,0.354566859996429,0.525284237031746
"gene_160",78.4324726592168,1.89423750874345e-05,6.2106147827654e-05
"gene_161",2663.91889581797,0.00175292257541956,0.0043823064385489
"gene_162",44.3356834322145,0.632368425280132,0.757327455425307
"gene_163",1599.75919147851,1.72410240583603e-17,1.32623261987387e-16
"gene_164",119.585166965117,0.243538769378013,0.39280446673873
"gene_165",39.1765579469101,7.61813125625503e-07,3.17422135677293e-06
"gene_166",5857.52586676702,4.84264141348975e-24,9.6852828269795e-23
"gene_167",67.5709421468673,1.37962861571723e-09,7.66460342065126e-09
"gene_168",253.445819370636,3.57954443527319e-13,2.30938350662786e-12
"gene_169",756.856538763514,0.916290001034805,0.949523317134513
"gene_170",2554.17842858838,2.86735869919513e-35,2.86735869919513e-33
"gene_171",23.0744814307571,0.271074080970222,0.426888316488538
"gene_172",974.747537307132,5.51607503721828e-21,6.71427705999077e-20
"gene_173",105.428885687775,1.49164778006496e-11,9.32279862540599e-11
"gene_174",30.4675582094963,0.000112734077327959,0.000331570815670467
"gene_175",7.85193240212301,0.475498441328274,0.6469366548684
"gene_176",89.7659885110212,8.61442047398336e-18,6.89153637918669e-17
"gene_177",324.128339865962,0.171093999861769,0.285156666436281
"gene_178",43.6431433557787,0.460685873629876,0.639841491152605
"gene_179",2126.69728887555,0.149898225895794,0.258445217061714
"gene_180",381.366774834166,1.66166116534361e-08,8.10566422118836e-08
"gene_181",187.871469794151,0.684201674486816,0.79558334242653
"gene_182",12515.6114985348,8.24388208370171e-16,6.10657932126052e-15
"gene_183",5.55288327621926,0.0745070254309475,0.140579293265939
"gene_184",301.059015961877,0.114094441372047,0.201937064375305
"gene_185",2176.68588302404,4.77226447955131e-34,3.18150965303421e-32
"gene_186",12.7438514355139,3.74138164919531e-05,0.000115119435359856
"gene_187",114.382037112272,0.593753864445882,0.736886195796712
"gene_188",154.359042386215,0.992255974904582,0.992255974904582
"gene_189",69.0581287126109,0.105391616355364,0.189615483303502
"gene_190",167.19168731569,0.50172871727017,0.668058604778279
"gene_191",246.499596749947,4.21454500924901e-10,2.40831143385658e-09
"gene_192",91.7168063677394,2.26450722268786e-08,1.05325917334319e-07
"gene_193",551.47778876959,3.56874689558045e-07,1.55162908503498e-06
"gene_194",50.223423542844,0.907771100639773,0.949523317134513
"gene_195",29.8870515878683,6.15748022375046e-06,2.16051937675455e-05
"gene_196",339.391711267549,0.962469933246856,0.967306465574729
"gene_197",11408.7750063893,3.18057664380415e-24,7.06794809734255e-23
"gene_198",8.45531928492777,0.604005374831877,0.736886195796712
"gene_199",240.563465591389,0.851450366243951,0.910642102934707
