"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11"
"gene_57",0.0372965863705842,0.0105752370100272,0.00214590820678248,0.0095576192720628,0.23862469428541,0.0644431816515794,0.00354214218431034,0.00794500072769079,0.0400255272479937,0.148779551830186,0.04256272653582,0.0287000052244777
"gene_58",0.0263883798034663,0.0296216096342448,0.258214665871183,0.109206448714826,0.0396001737006246,0.000139153392910526,0.00845239653002894,0.0766104401200936,0.177864958107814,0.0266883199872874,0.0541188719744476,0.0149449098390031
"gene_59",0.0433983605838163,0.00571848569372315,0.0016102640638892,0.0197289361167024,0.00378852091704776,0.0601037447756858,0.0344922857424409,0.0883958263304307,0.0533453833167783,0.022360562351638,0.00805460260023773,0.33854097165976
"gene_60",0.00193441918991746,9.93185632499605e-05,0.00175115586306482,0.101398298134346,0.0996007617011583,1.16896333804924e-05,0.174380679896436,0.0885771025336308,0.0315748089542328,0.0589612465080258,0.0861228070946516,0.0587478245323459
"gene_61",0.0186556473404337,0.00619495249586012,0.084084012779721,0.012725469277729,0.0535024533160541,0.0529250122503372,0.00146696842212895,0.0645818760436889,0.00265761092864398,0.0655656035158164,0.0899922438661454,0.0971445021979341
"gene_62",0.0647233976115672,0.0382948181058783,0.0463438254645408,0.0125913927109876,0.0266716987922967,0.00159981721614825,1.98671695621389e-06,0.0718423554563586,0.0403934388306536,0.283413634105368,0.0495064940186579,0.0247293380520982
"gene_63",0.0811092125523317,0.016554041050404,0.0664611284897423,0.106192664157452,0.000929665108591729,0.202183771857715,0.0239731420182215,0.0145940013534569,0.0428287917871554,0.180555478880258,0.0394789763590734,0.0639743040428808
"gene_64",0.0305281819746651,0.0246550564566088,0.057076683575862,0.379103543303745,0.180123237072685,0.000946764289194258,0.0343508367586563,0.00140977026866489,0.20086065599569,0.0162434526843875,0.0435217685525503,0.0935889413554584
"gene_65",0.262569492286657,0.00144610971400783,0.0582677722558298,0.0115424184203977,0.0889505730625306,0.0887621887338054,0.0457620435664861,0.0137224615868175,0.0462387453037837,0.0268985981147756,0.00821975135668906,0.378042772137696
"gene_66",0.0690613120050185,0.00822540277625984,0.0109520654536807,0.088676232286651,0.0158446561212001,0.0109505163216276,0.0207670313132526,0.031524075987565,0.00881724966319661,0.0411048514299352,0.0183013083858122,0.0870644645383668
"gene_67",0.0259135053072463,0.0211390002307475,0.00309314626206474,0.03937722258003,0.00500794368844541,0.143484883411445,0.110113929525631,0.0269356819492127,0.00698227356789983,0.0795042829646471,0.0161137569022646,1.3763785781953e-05
"gene_68",0.151729197151837,0.00074791187049876,0.035541170295428,0.0471857612936659,0.186553993375371,0.00209026193502598,0.00280142919734761,0.0910093277928055,0.124484951718737,0.168214966723032,7.95303978988922e-05,0.0911505263301001
"gene_69",1.13618464269282e-05,0.0205605341040743,0.0639025389867732,0.0125217955347939,0.0899541616442935,0.00563622928712562,0.00175520775918259,0.000118051143382,0.0856391505292582,0.0727749100116118,0.0552845542994678,0.0702143003525803
"gene_70",0.000102580567391862,0.0587576069763132,0.0241793715975363,0.0121174197187609,0.077239226763341,0.0473622706732633,0.00584402050291287,0.237416972128004,0.0900182943485365,0.0536243795152869,0.0262892949711575,0.0804027790824322
"gene_71",0.000749797171765883,0.0880195175208775,0.0222505910076394,0.00136309512948956,0.146917533693566,0.00522425549792859,0.00287924575881993,0.00123064854735026,0.00551617622527663,0.0320042098008192,0.00872924934479529,0.0664645628464444
"gene_72",0.290240125825724,0.0248182430521345,0.15719557701013,0.589284836004933,0.0573795995948986,0.0505511505814586,0.146062196421509,0.0145766244998655,0.0092236258645994,0.0366944649167885,0.352460097729179,0.00147093696288838
"gene_73",0.186165966323322,0.000269468324975292,0.00503072763637399,0.00346809868140015,0.010931580736142,0.281069569475924,0.0028758323623782,0.108317267933562,0.00740030552697361,0.44562201386367,0.00881911705055027,0.148868180080018
"gene_74",0.117496260995173,0.0523879650597317,0.131352339081599,0.0021040999347195,0.00025148146664252,0.0579490169477351,0.014189769580862,0.110226940806234,0.0116585758329893,0.0114558256711885,0.136624537132007,0.669946161195172
"gene_75",0.615802261271707,0.00593284599254157,0.244377167283434,0.131687940329927,0.0144770236037507,0.0127381760579293,0.0474683619557305,5.58289530869561e-05,0.0129287100941985,0.00454116863061006,0.0688603138439957,0.00960017474128323
"gene_76",0.616743445604665,0.00491227734153613,0.0406059643292257,0.00650104958359472,0.000897644417019487,0.214767262972083,4.16252137741467e-05,0.270128201468791,0.0145036859042982,0.0619062235706464,0.017110978045993,0.259305002555553
"gene_77",0.000355683887603432,0.000345182548795821,0.068946381004313,0.231831231281348,1.38737165955307e-06,0.0301500599201687,0.720430864354175,0.106447353003603,0.958690844348542,0.0736357790333767,0.0404852421057409,0.00159405157879687
"gene_78",0.0176655392242901,0.209544377578846,0.217722066436574,0.135871968887478,0.129340421006456,2.99759309759888,0.427908374891918,0.221316220620238,0.130558700525248,0.102144871884586,0.346120687957626,2.6820356492191
"gene_79",0.433226996364415,0.0380839574025516,0.0557999892861525,0.0181185125201995,0.071206315883154,0.129360867268063,0.214253692829859,0.00876028835900026,0.00362067082974703,0.244671574455424,0.0137736917412512,0.0135943385342965
"gene_80",0.00282856767823609,0.126818849018416,0.00903295485609906,0.00949512660804556,2.26943545718846e-05,0.0449443458461402,0.0571903575097897,0.0247653936889332,0.0652536853730808,0.0150459075482656,0.000233426866473412,0.00440249872625294
"gene_81",0.127362110174564,0.0111062461575663,0.0970510998639169,0.00140224562564286,0.0576344715835081,0.0472350945285772,0.0553905702516813,0.00504913758185964,0.00552580488281328,0.0238267325569258,0.000475152489047722,0.00742079226503009
"gene_82",0.0126811144085265,0.00376649049300036,0.0115053298328774,0.0066155111196275,0.0203160606920634,0.0281734867758717,0.000146557843894117,0.151186334778049,0.087752947004324,0.0902535408072386,0.565658398663168,0.0602658447459294
"gene_83",0.0192942413720196,0.00311303531486532,0.19650054758913,0.0644322963066891,0.0368442081457912,0.0357121534247295,1.86258877743055e-06,0.110940225887679,0.151615716628827,0.244145853460267,0.203409554439895,0.0108392703609024
"gene_84",0.00014186231240538,0.00935440671016838,1.78150395187755e-05,0.038701383211598,0.192633184131369,0.273118151659432,0.00170837800589195,0.0548474455095664,0.00253917286128381,0.00483326400926055,0.0403014853054327,0.00881905139263481
"gene_85",0.032216792725926,0.014860803436265,0.0792270515672616,0.0309541698377278,0.0321305264387405,0.0518595915006978,0.0489957391492482,0.0321347172399585,0.01150288302755,0.00594013318603982,0.036690980785294,0.0572591930585414
"gene_86",0.026693252721654,0.0563728689805633,0.00146508192422902,0.00224638297737156,0.148406418776377,0.102609046860665,0.0035510750610308,0.00412328629924456,0.138433232344974,0.0828869747249775,0.135951284565598,0.0821921991623904
"gene_87",0.00876059941950604,0.0175890567745338,0.494783011260484,0.128524517931326,0.151203620777042,0.185241549822283,0.0231077947255203,0.000535689281706685,0.0212874809040022,0.0437909499413563,0.0085977960141818,0.00077282136427893
"gene_88",0.0698140708112484,0.253996003426288,0.0732645326779588,0.0187226101830537,0.00305236376362282,0.00282497170886667,0.297390238611358,0.0638056340280781,0.0595654767244038,0.0152595372512582,0.117204158419768,0.00426929239940184
"gene_89",0.294403537044568,0.00618734900545093,0.0895393217168052,0.209646963761698,0.223410930537329,0.0281684443108444,0.0145764104680257,0.132997413735281,0.0429260257026357,0.0401281353951128,0.00983812240380066,0.00416940445573698
"gene_90",0.038287973257218,0.00122831721925982,0.0670011773491789,0.0992364186442303,0.149800542276265,0.0450348275928154,0.038246496196185,0.0174515763004177,0.00651364091895411,0.00218022695558224,0.00717063822924986,0.0221087699079283
"gene_91",0.00383528365060909,0.0304893482945583,0.0356943010471877,0.0285298065888223,0.0538765023014852,0.000235936667603137,0.000644614506736418,0.0346724731733352,0.000705820821304966,0.000728636803987866,0.0877995393511824,0.00726285955695414
"gene_92",0.0822419312348884,0.128623565619015,0.0215101567493252,0.022949718495677,0.027428765133894,0.00789248654946289,0.0027609646615474,0.000792513206806025,0.0386939868089182,0.234163634695164,0.0178441490629685,0.624143609330958
"gene_93",0.102888326766212,0.0286842684487902,0.246777328466507,0.00389253330815443,0.0697297811926903,0.0196408738151451,0.000434817559837194,2.20031482128705e-05,0.00642983795451126,0.0973770642512527,0.0049342161456905,0.0214354381808163
"gene_94",0.0538638823795596,0.014527194978522,0.0360367456381908,0.00452082163868803,0.0708650496180768,0.00131085376683959,0.0256997037023018,0.170453538299415,0.0779782359591939,0.0341684869804983,0.117208611681482,2.36394171187654e-05
"gene_95",0.0120221074105025,0.00544450525946102,0.0869484870972997,0.00610176666625877,0.00805495637235457,0.0792545964944115,0.0027004102295958,0.00229901778036323,0.0146902825078766,0.0180506943481862,0.00511417872727498,0.00409773759299618
"gene_96",0.147102481345344,0.0166236107739119,0.0151362711915793,0.0486034039391069,0.0500363723987803,0.095453637286316,0.090167286958304,0.0116048369558436,0.0904041114340813,0.00115637916403046,0.779893934111147,0.0194381057974429
"gene_97",0.00261596579852467,0.0421114435745604,0.00835675671846419,0.0138786284510134,0.126088303258037,0.161750998196142,0.112979699905591,0.0576873657384466,0.0973155219403093,0.023444035927252,0.00178711520547161,0.0451845095728126
"gene_98",0.0230496044852668,0.00482852192461033,0.00193135064244145,0.0330847131015787,0.225336112328291,0.109507786874234,0.0019752018933731,1.35254009925411e-05,0.0360941473584028,0.00801053163918256,0.00682909714077736,0.0600543501229242
"gene_99",0.00263582497257923,0.027451548980432,0.0327888609971358,0.0228358582582981,0.050427164320392,0.0196513938199884,0.0524532270924103,0.10735048556803,0.015278179487536,4.59437207341341e-05,0.00273564025739488,0.00707114956380311
"gene_100",0.0217530666893139,0.000189340767593876,0.0125103487781509,0.0285098691732629,0.0201731966947178,0.0609092399488367,0.0760796925129883,0.0181076702073016,0.00579122279414353,0.0226256722131451,0.0235765994654712,0.0570109626321676
"gene_101",0.012996372098754,0.000681485047662701,0.0226176659336217,0.0197999222178043,0.351577222063814,0.0456327567143753,0.000751610141928143,0.109940171005956,0.0920572425556548,0.0531738030798183,0.0279448595401489,0.0701562376151042
"gene_102",0.0834227291409699,0.00668230464065643,0.000272432082931428,0.0169564525371407,0.0322685210818796,0.057588553020025,0.00465275810110104,0.0032710411392767,0.016676720877296,0.0226182922885748,0.000162921433206998,0.000523378906762598
"gene_103",0.0170390884837903,0.0330959902275916,0.0895445727522209,0.145357146723275,0.0046686389768067,0.0406327071912536,0.0318633081860054,0.0064056683701472,1.10484941506853,0.220510669639023,0.16938540207445,0.0698682478508796
"gene_104",0.0421050426946703,0.123609531628726,0.0256950512417832,0.0287002801205634,0.0175060282070768,0.187959779979441,8.50493130659921e-05,0.000507739137368343,0.00402164744248569,0.441013412706946,0.111846848707666,0.0549878811390428
"gene_105",0.0071213600608943,0.00143598235079568,0.0411736616339752,0.0701521934518534,0.00141843466466375,0.0492920095039053,0.0150568262809083,0.0261146668559258,0.000627594327341607,0.0434019697404654,0.0270386096955005,0.0126926530992189
"gene_106",0.0997721279202474,0.00499859912357308,0.134999274060891,0.000338574885778779,0.0224479941622365,0.0235415565273119,0.212083737159496,0.00123841672005236,0.135847504259799,0.0137947320531177,0.0592019333468281,0.0329440708377071
"gene_107",0.00214244962894767,0.00620995074813285,0.0795703828854489,0.074433173053994,0.0107927623016008,0.0038555372699853,0.275232264091144,0.00299678947928765,0.00224525161775752,0.0393938536042385,0.0147239435514521,0.010560640098084
"gene_108",0.00679163357640983,0.182565514980268,0.0148492948889409,0.0284857629469173,0.00207925016458041,0.256043875614619,0.0879273608200777,0.0414285416543159,0.0302392076887909,0.0787168049474619,0.195577494286539,0.00594817691433465
"gene_109",0.0612952436951158,0.878453797396409,0.00569074680666509,0.000496377925306134,0.330712589288027,0.000179182392992638,0.017663441412093,0.119679683954392,3.10488752630587e-06,0.182600511822227,0.0111042270273494,0.0222641257395125
"gene_110",0.218485823227044,0.00199568086216366,0.107002118682784,0.120046225538836,0.0489743051025053,0.219435344791415,0.0748831921593459,0.0883486586897913,0.144438740387678,1.07676160217875,0.0432853899010256,0.0140355864714242
"gene_111",0.000280650852098269,0.0270570080507519,0.164302992722839,0.000906497440511572,0.0340448516018128,0.137898738817583,0.0357243861960604,0.221373405467953,0.0309444810279491,0.0165829219148728,0.384797492310233,0.070492645438548
"gene_112",0.0275151508212138,0.00324570996838368,0.0470537974459156,0.0145433318228583,0.0279637741228004,0.00278627134981723,0.075182793299035,0.0576433349302288,0.162399853764534,5.12352570816047e-05,0.0703471202234868,0.147105936926204
"gene_113",0.0480230233432532,0.11274099957831,0.0083396151046202,0.0634035757075433,0.162690668914174,0.0365716510341304,0.0270451468643768,0.0538683972148452,0.0215949859319932,0.0221777841888339,0.00469388010842693,0.213649117310052
"gene_114",0.000603465340616612,0.0277129514523079,0.0725811821117745,0.0426508984880099,0.0708703409121701,0.0190683645919789,0.00258739611012605,0.00317663713533586,0.0814197478191686,0.112770154577682,0.0262227304207484,1.81800026958361e-05
"gene_115",0.000213057401802569,0.150617176380577,0.287730014770056,0.0920486522195074,0.067230816464256,0.0140141009487894,0.0899781761970753,0.164197811582091,0.00816686757709872,0.00695723419096639,0.0122267329194624,0.02837195755234
"gene_116",2.31073807485367,0.141486599359378,0.0745915517817385,0.0163752594357195,0.169520418277032,0.108995212528223,0.050500711777316,0.0962301071763168,0.0027336082821164,0.131735242016369,0.295525307068161,0.093127387622536
"gene_117",0.0223707993591016,0.18175871941574,0.0318910388270084,0.000920341007007858,0.0410260258043023,0.0733375936909795,0.0194661472134814,0.516185246186034,0.0875782138124683,0.000326897572883462,4.11933807113063e-05,0.0663977882915079
"gene_118",0.000167064417722204,0.17152320013081,0.207104804230679,0.00374284876155571,0.0326943050188735,0.398300538164322,0.115929807733177,0.136141189734959,0.00387776158276522,0.00375384171823206,0.615829339042058,0.0394872076382621
"gene_119",0.00176135832278993,0.0287386170281039,0.0105742061423459,0.080434244652475,0.00589093820900426,0.00213954941090105,0.0187282326296806,0.0351856264080266,0.0358353333370466,0.00350096572692992,0.0277332888590165,0.0176054597693634
"gene_120",1.56994186644264,0.106921794923717,0.194178844885662,0.0701692924697673,0.0144996375243487,0.0132889720946743,0.0885983941344971,0.262689167093784,0.104276583038265,2.23639920780525,0.00125082009311549,0.187444904480304
"gene_121",0.0248566427513486,0.198906443830291,0.0336207294111584,0.126461423153693,0.0804100108753097,0.0011418947965664,0.0151574089391173,0.243944994513635,0.0360250229594919,0.0118720212367957,0.128221437667237,0.0969309578165035
"gene_122",0.0879283440280375,0.540634493183623,0.0180121219191287,0.00473010496865253,0.0762320601721474,0.00943989063103028,0.0117170006571904,0.00648673152454648,0.0403736060945419,0.171355889845421,0.0468776363610783,0.058073654960236
"gene_123",0.0211497336743541,0.016958095164738,0.0215357038791066,0.0751332047647571,0.0819936464264216,0.466300125178136,0.0710322775801552,0.139489560684451,0.138542000731381,0.0300771021574937,0.221855142502082,0.126694937642426
