"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11"
"gene_32",200.62993366117,200.585404798145,310.491237111786,260.463248187763,166.618735996534,165.99962281317,143.448573885338,146.013892019588,144.46279358329,106.659680770029,142.70797496401,120.45715985539
"gene_33",117.917908594246,117.891737273226,182.48761114029,153.084242871926,97.928222986451,97.5643464181185,135.106157585143,137.522286701763,136.061394173601,100.45676473309,134.408629043296,113.451835601305
"gene_34",18.8008377559411,18.7966649990951,29.0958346397036,24.4077600047141,15.6136811960531,15.5556646962189,16.3653735522591,16.658038640592,16.4810811105253,12.1683016532564,16.2808821023154,13.7423911906812
"gene_35",35.2507230929829,35.2428993620395,54.5533780652571,45.7634495023646,29.2749482469343,29.1661699256155,44.5967811368671,45.3943138573458,44.9120922805694,33.1594683069574,44.3665360594147,37.4489717739084
"gene_36",750.038682481303,749.87221495003,1160.74622642606,973.72066042486,622.890587376626,620.576083115555,783.918864826752,797.937835007159,789.461380397096,582.874640070375,779.871634171371,658.275209411081
"gene_37",130.50506256115,130.476097580956,201.967261736701,169.425229223426,108.381576808026,107.97885821438,757.349545162135,770.89337114484,762.704208552181,563.119301436127,753.439487076346,635.964323360392
"gene_38",160.289061694663,160.253486297003,248.060437208307,208.091628682231,133.116531348403,132.621903904565,49.197048858332,50.0768490415582,49.5448851224492,36.579949064196,48.9430534345356,41.3119253697038
"gene_39",92.5431749537557,92.5226354346209,143.218134768317,120.142072053771,76.855066213308,76.569492178573,116.020197792122,118.095009059143,116.840491551578,86.2655997491809,115.421206592629,97.4249038060881
"gene_40",2380.31565998866,2379.78736020783,3683.73323212375,3090.19066696147,1976.79966943449,1969.4543806295,2911.04325855947,2963.10199890454,2931.62511123638,2164.47564626109,2896.01407117312,2444.47186643027
"gene_41",152.235103536686,152.201315676872,235.596278014892,197.635760685295,126.427896688744,125.958122523691,754.495247205974,767.988029235371,759.829729947774,560.997018163586,750.599925341886,633.567501866335
"gene_42",265.173187393668,265.114333461336,410.37720294412,344.255059354708,220.220485036506,219.402201277975,598.300577309143,609.000100344694,602.530722052776,444.860111549982,595.211660144032,502.407143762241
"gene_43",206.059811149233,206.01407715063,318.894416776299,267.512463137866,171.128129521056,170.492260569121,396.628948384486,403.721939317058,399.433220893677,294.909289601279,394.581225194322,333.05870769419
"gene_44",15.2162325660093,15.2128553952984,23.5483648296459,19.7541278462291,12.6367456266993,12.5897906683297,27.344897827669,27.8339118371955,27.5382335525502,20.3320116330996,27.2037210889502,22.9621573755743
"gene_45",138.86614094493,138.83532026301,214.906714606942,180.279809068273,115.325268043184,114.896748444871,150.796607686575,153.493332107069,151.862779944392,112.123234141802,150.018072201922,126.627477609304
"gene_46",1957.44410883004,1957.00966338608,3029.30490897852,2541.20729358816,1625.61417055507,1619.57379845625,1911.00951266015,1945.18445929621,1924.52085988527,1420.91105577491,1901.14331779052,1604.71988055925
"gene_47",382.966903709791,382.881906020327,592.67261637308,497.178072426228,318.045569074427,316.863791985874,493.174995167822,501.99453742046,496.661873991979,366.695088864435,490.628822281229,414.130706360988
"gene_48",17.4396144656201,17.4357438258327,26.9892302278668,22.6405828281288,14.4832152685442,14.4293992948686,23.7383698625702,24.1628876464462,23.9062064723027,17.6504156365225,23.615812972403,19.9336705537946
"gene_49",137.584572631634,137.554036387728,212.923382789116,178.616042153914,114.260953817694,113.836388942507,261.234452580484,265.90615798922,263.081449873065,194.238134013375,259.885746569998,219.364747671702
"gene_50",441.31359589639,441.215648435089,682.968896234253,572.925338502677,366.5012103853,365.139384359486,292.734849860689,297.969882866139,294.804563368214,217.659923627828,291.223513022895,245.816376209487
"gene_51",117.782993658315,117.756852281026,182.278819238716,152.909092624901,97.8161791070482,97.4527188655017,34.6644098334843,35.2843200685625,34.9094964615263,25.7743579233923,34.4854437842877,29.1085247033714
"gene_52",729.454166226994,729.292267331557,1128.8900033764,946.997280378162,605.795600517959,603.544616914816,205.864698334378,209.546215895237,207.320216688506,153.068534677203,204.801856303981,172.869455611789
"gene_53",97.4709519532092,97.4493187373212,150.844272846772,126.539446464462,80.9474763534038,80.6466959551448,40.1092358556709,40.8265169502442,40.3928188566921,29.822801136491,39.902159159086,33.6806738769392
"gene_54",15.093352835594,15.0900029374569,23.3581983932802,19.5946020310311,12.5346967200991,12.4881209497185,19.3384817165973,19.6843154637915,19.4752099429868,14.3789250084705,19.2386406494363,16.2389804262445
"gene_55",725.177771276665,725.016821506823,1122.27193231255,941.445547897518,602.244148806625,600.006361501975,674.976896076777,687.047636306578,679.749162855884,501.871983197545,671.49211301051,566.794061922184
"gene_56",257.296009169043,257.238903539089,398.186625161025,334.028691885511,213.678662213482,212.884686217993,577.179323087359,587.501130715878,581.260134927241,429.155624766037,574.199451119911,484.671127103243
"gene_57",446.182044565172,446.08301657476,690.503218866977,579.245691257455,370.544349654969,369.167500343753,2185.53559310816,2224.61994186251,2200.98791298188,1625.03204011483,2174.25206996855,1835.24592248026
"gene_58",1289.81872041225,1289.53245125949,1996.09999785515,1674.47781774839,1071.16600667724,1067.18582406249,2699.79542785926,2748.07638306337,2718.88370199968,2007.40454004113,2685.85687463756,2267.08206726713
"gene_59",213.693392031208,213.645963795503,330.708007741444,277.422585897419,177.467650122354,176.808225111389,476.248074749522,484.764909664402,479.615275729217,354.109254935695,473.789292477306,399.916770987072
"gene_60",7.18600438132257,7.18440948170337,11.1209297113942,9.32906674739642,5.96781818661014,5.94564327996983,1.24047713717584,1.26266082578932,1.24924764156851,0.922343749192328,1.23407277912026,1.04165798768544
"gene_61",197.116491705401,197.072742634168,305.053898228897,255.902002079471,163.700899923995,163.092628683277,262.525817262063,267.220616391048,264.381944847555,195.198314661842,261.170444170376,220.449137133843
"gene_62",4.33433096078243,4.33336897656533,6.70773178013422,5.62694658850237,3.59956629052098,3.58619121039253,11.9371406549913,12.1506148120632,12.0215394249588,8.87573558302516,11.8755113668542,10.0238993051539
"gene_63",53.7841290142174,53.7721918816564,83.2353400605059,69.8240222102213,44.6665332011609,44.5005636336053,53.8063884758129,54.7686183562286,54.1868140010707,40.007175134454,53.5285958691218,45.1824968511219
"gene_64",949.030546251403,948.819913418954,1468.70241636082,1232.0573216333,788.148942448223,785.220379836067,1178.67701600083,1199.75552129143,1187.01057704485,876.392918050955,1172.59172074135,989.762964445882
"gene_65",3.41515543064616,3.41439745308216,5.2852324438344,4.43364786250904,2.83621128065044,2.82567263513645,3.12071947561001,3.17652789563019,3.14278379509551,2.32037819565523,3.10460776801471,2.62054194444526
"gene_66",209.381776862012,209.335305568861,324.035430507308,271.825129568689,173.886948795859,173.240828767577,59.2698462455304,60.3297801805264,59.6888998751944,44.0694717877786,58.9638467991239,49.7702915437068
"gene_67",55.4391178028275,55.4268133533476,85.7965706157108,71.9725737634692,46.0409648974419,45.869888288486,168.619248950036,171.634699054551,169.811432037723,125.375071899067,167.748698407043,141.593570959483
"gene_68",87.28566742973,87.2662947894757,135.081711725801,113.316632489045,72.4888221431443,72.2194719697263,85.7256226816441,87.2586702991885,86.3317257106808,63.7403865467825,85.2830368687036,71.9858326602792
"gene_69",983.922525404366,983.704148462491,1522.70060882785,1277.35503997491,817.125961763308,814.089727858574,1489.82671853641,1516.4695731458,1500.36019101054,1107.74501201225,1482.13501390089,1251.04272793272
"gene_70",399.410470366118,399.321823104958,618.120381123257,518.525558840354,331.701588600302,330.469069188743,248.444813533008,252.887799393753,250.201384664489,184.728532202638,247.162138104955,208.62498530595
"gene_71",1982.73554119324,1982.29548243572,3068.44546980849,2574.0413204177,1646.61814745423,1640.49972987677,592.398135529551,602.992104075968,596.586548434682,440.471412945853,589.339691598833,497.45072381519
"gene_72",10.7395081467707,10.7371245638302,16.6202675224645,13.9423221889258,8.91892470871973,8.8857842348374,25.0576770634496,25.5057882689637,25.2348415271617,18.6313726517932,24.9283088299319,21.0415240101958
"gene_73",36.0916098520788,36.0835994903041,55.8547191230852,46.8551116119783,29.9732861587307,29.8619129899293,52.7243864360679,53.6672666681833,53.0971619181624,39.2026638798216,52.4521800093003,44.2739141504698
"gene_74",40.0777851498538,40.0688900753615,62.0236515299553,52.0300730295389,33.2837168479894,33.160042954002,81.2497938242876,82.7027993429628,81.8242515488863,60.4124310002288,80.8303159024472,68.2273733214857
"gene_75",116.888458212172,116.862515372786,180.894452448352,151.74778232753,97.0732871436177,96.7125873011682,156.023536929855,158.813735520298,157.126664972277,116.009662493063,155.21801575929,131.016653704662
"gene_76",23.1346463471087,23.129511721983,35.8027580101206,30.0340284387449,19.2128136701273,19.1414237021171,18.838643891303,19.1755389435861,18.9718381308814,14.0072758422314,18.7413833960099,15.8192547838595
"gene_77",32.479680720231,32.4724720090107,50.2649632773722,42.1660067673647,26.973658658111,26.8734313482655,10.2376315102889,10.4207130220375,10.3100142970735,7.61208340489616,10.1847764790528,8.5967812852651
"gene_78",27.0901108940089,27.0840983722714,41.9241630173763,35.169120322477,22.4977397579595,22.4141438334271,12.2330292611869,12.4517948504887,12.3195200425608,9.09574044905843,12.1698723539411,10.2723639651398
"gene_79",476.142124993696,476.036447505409,736.868894548908,618.140684252662,395.425535828243,393.956234306983,503.546820413452,512.551843989935,507.107030809914,374.406950612087,500.947099677752,422.840173299319
"gene_80",422.242048086311,422.14833346467,653.454115637313,548.16613532729,350.662710458468,349.359736302167,2004.51938197594,2040.36658339286,2018.6918689311,1490.43933716474,1994.17041264245,1683.24232920508
"gene_81",1098.2551514249,1098.01139889848,1699.63970185125,1425.78477129026,912.076686628109,908.68763978681,970.748565975254,988.108647240919,977.612017389957,721.789902475058,965.736767521151,815.160527734069
"gene_82",5455.45211034839,5454.24129860494,8442.75848491697,7082.4166218081,4530.63268440781,4513.79799647719,5556.40980151625,5655.776134963,5595.69510159245,4131.4101604865,5527.72306735082,4665.84871187561
"gene_83",94.6661724832848,94.6451617749088,146.503647140773,122.898205310385,78.6181688492849,78.3260435700034,35.0512510940845,35.6780792850128,35.2990727930711,26.0619896805214,34.8702878537513,29.4333644581677
"gene_84",589.179272989457,589.048507441836,911.803129337944,764.8885906871,489.300394758886,487.482277947421,574.481225448286,584.754782483481,578.542961017848,427.14948259902,571.515283268685,482.405470709371
"gene_85",6119.04592632387,6117.68783307762,9469.72420783808,7943.91220041995,5081.73271626886,5062.85027966797,3173.82065223051,3230.57869069335,3196.26041120526,2359.86101792004,3157.43479290918,2665.13225822418
"gene_86",499.293895469173,499.183079555142,772.69815354871,648.196943701586,414.652570709392,413.11182637769,479.915102109388,488.497515172104,483.308229951097,356.835834621952,477.437387641238,402.996060581367
"gene_87",163.512582232245,163.476291389477,253.049098976292,212.276490903421,135.793594075931,135.289019342448,694.973399845427,707.401741355951,699.887047242431,516.740173592981,691.385378463712,583.585599026864
"gene_88",17.2251062306341,17.221283199933,26.6572611839856,22.3621023908984,14.3050709093153,14.2519168751309,5.48243793664672,5.58048141716274,5.52120023589822,4.07640915713562,5.45413310577839,4.60373278761057
"gene_89",56.7204265853868,56.7078377554944,87.7795007884879,73.6360037479525,47.1050635883771,46.9300330571686,122.807020392357,125.003201698959,123.675298798724,91.3118704256852,122.172990060994,103.123959242639
"gene_90",9.31135630968659,9.30928969827857,14.4100857086749,12.0882565487484,7.73287609890483,7.70414268240447,9.0206554452441,9.18197354252264,9.08443388648755,6.70721363110396,8.97408344029856,7.57485770361656
"gene_91",11.8469427944489,11.8443134216362,18.3341132457987,15.3800240324456,9.83862476457738,9.80206691733715,2.31769224051188,2.3591399717312,2.33407894314997,1.72329572752509,2.30572641661554,1.94622098463031
"gene_92",65.453919029297,65.4393918421432,101.29529488627,84.9740616760671,54.3580364887077,54.1560557402003,93.0375698168404,94.7013783759163,93.6953702633838,69.1771080569646,92.5572337494745,78.1258475873187
"gene_93",351.463920920882,351.38591516916,543.919173054104,456.280041533888,291.883036511997,290.798472793373,375.350685588578,382.063153299921,378.004515101501,279.088060740779,373.412818202815,315.190847222462
"gene_94",173.238599062304,173.20014957619,268.100905766176,224.903071041579,143.870836593701,143.336248864992,211.030670535963,214.804572160398,212.522713692144,156.909639060216,209.941157529783,177.207444637683
"gene_95",76.3340280700564,76.3170860942601,118.133153795608,99.0989157777446,63.3937271396221,63.1581720444524,24.3583680106468,24.7939733393438,24.5305881727384,18.111408748972,24.2326101826992,20.4542976608483
"gene_96",5.26486632442433,5.26369781229291,8.14781138820198,6.83499295997291,4.37235539163254,4.3561088221869,4.58776839714508,4.66981233209798,4.62020514400145,3.41118701589503,4.56408258254128,3.85245761757201
"gene_97",616.494419401106,616.357591386181,954.075553230411,800.349858252078,511.985021552192,510.082614391124,862.884483433939,878.315610793108,868.985307000544,641.588696573877,858.429567638313,724.584506785127
"gene_98",396.023870668199,395.935975046793,612.879341012139,514.128982808378,328.889092226025,327.667023341371,224.985079171426,229.008530139962,226.575783720523,167.285293066945,223.823522089078,188.925291571686
"gene_99",3805.71341914564,3804.86875908688,5889.65288499294,4940.68088810955,3160.56107825856,3148.81723073341,930.36139319117,946.9992229633,936.939296516598,691.760444254039,925.558106371509,781.24646364551
"gene_100",2.20629010364964,2.20580042801636,3.41441444558603,2.86426594653418,1.83227528217496,1.82546700952805,7.86897668130852,8.00969908817388,7.92461244635478,5.85089497986955,7.82835058455283,6.60776580990185
"gene_101",86.8487004324592,86.8294247749592,134.405469546562,112.749350023348,72.1259306870746,71.8579289267462,109.835897023422,111.80011326339,110.612466126106,81.6673278534798,109.268834245066,92.2318002003004
"gene_102",4547.87659331598,4546.8672136577,7038.21111796393,5904.17734899265,3776.91122963864,3762.87718046236,1501.03082846606,1527.87404830462,1511.64351698731,1116.07571029695,1493.28127904684,1260.45108400262
"gene_103",181.236343249891,181.196118702354,280.478069241199,235.285960530002,150.512786790474,149.953519250665,176.477037859995,179.633010298332,177.724777612199,131.217648329032,175.565918980676,148.191942133207
"gene_104",2357.40004005559,2356.87682628802,3648.26943540926,3060.44098458315,1957.76875237167,1950.49417765279,12336.2517869823,12556.8633243484,12423.4723791595,9172.49047418186,12272.5619605922,10359.0423611228
"gene_105",537.589564790907,537.470249334546,831.963835028772,697.913425390248,446.45627965795,444.797360768194,120.700454794464,122.858963987758,121.553839219896,89.7455556962542,120.077300278504,101.355026292674
"gene_106",187.991227020232,187.949503258253,290.931804534466,244.055334749729,156.122568815915,155.542456741504,251.555934875571,256.054557511096,253.334502465175,187.041773807254,250.257197293339,211.237467471092
"gene_107",1031.22656415067,1030.99768830156,1595.90747902264,1338.76643237994,856.41092288357,853.228715975308,234.56242480105,238.757149263328,236.220843739552,174.406427838884,233.351421623489,196.967615188093
"gene_108",8.67268213101133,8.67075727031069,13.421685163305,11.2591123224818,7.20247127634125,7.17570871033501,12.1221334195821,12.3389158374534,12.2078401377623,9.01328501054191,12.059549047416,10.1792421044084
"gene_109",83.1408110221639,83.1223583131475,128.66720731885,107.935666929789,69.0466102911376,68.7900505084566,107.395501767227,109.316075954604,108.154816624206,79.8527975871379,106.841038306141,90.1825425916407
"gene_110",481.918756781146,481.811797196808,745.808704861828,625.64006508526,400.222901152441,398.735773832061,1001.84139781916,1019.75751811132,1008.92468385241,744.908651089166,996.669072724041,841.269913936626
"gene_111",2362.02923292126,2361.50499172626,3655.43349011167,3066.45072893323,1961.61319497246,1954.32433527487,2035.31822137089,2071.71620429141,2049.70846433952,1513.33949078061,2024.81024322597,1709.10484299572
"gene_112",686.423769031089,686.271420528396,1062.2969431338,891.134045914938,570.0598044711,567.941606069563,616.616308872466,627.643375619668,620.975950725975,458.478581421806,613.432830913395,517.78729669813
"gene_113",225.543736045573,225.493677682171,349.047384653338,292.807025486263,187.309099525074,186.613106171227,239.863578616906,244.153104621283,241.559478127548,178.348045091656,238.625206545452,201.419119412353
"gene_114",1693.27827408798,1692.9024589992,2620.48666668048,2198.26000690186,1406.2302696835,1401.00507280753,6905.75235071606,7029.2492336484,6954.57786269969,5134.69964360196,6870.0992061544,5798.92356055666
"gene_115",197.318748637323,197.274954676122,305.366907378932,256.164577541146,163.868869846172,163.259974471603,618.277881682103,629.334662651932,622.649271298782,459.714026436364,615.085825324535,519.182558680321
"gene_116",15.9111266813334,15.9075952821666,24.6237703266793,20.6562583265668,13.2138398669948,13.164740572035,13.5945948382803,13.8377095638006,13.6907122516306,10.1081182362111,13.5244084153663,11.4157027794012
"gene_117",142.66951843442,142.637853610889,220.792752449676,185.217457388837,118.483889183371,118.043632945854,80.9659718488901,82.4139017251894,81.5384228763823,60.2013981508147,80.5479592483363,67.9890412967404
"gene_118",95.0948319918504,95.0737261445278,147.167032801554,123.454702767819,78.9741611191659,78.6807130624299,165.836952444323,168.802646211165,167.009463953233,123.306324548925,164.980766392625,139.257210786103
"gene_119",276.701290250452,276.639877710321,428.217885300123,359.221156689872,229.794320263303,228.940462548646,1412.39060895447,1437.64865888595,1422.37658746932,1050.16820588322,1405.09869288202,1186.01779545799
"gene_120",87.8460601685454,87.8265631517783,135.948965338301,114.04414961647,72.9542159560174,72.6831364966144,95.3243570515235,97.0290606617206,95.9983256940666,70.8774246919369,94.8322147171908,80.0461169076932
"gene_121",570.377233011852,570.250640487904,882.705434161854,740.479269925454,473.68571514425,471.925618542491,622.439548993033,633.570753851036,626.84036270818,462.808390464059,619.226006703344,522.677209139087
"gene_122",4776.97431249501,4775.91408568361,7392.75858228955,6201.59825224906,3967.17183379038,3952.43082421376,2644.99759422606,2692.29858934741,2663.69843305938,1966.66018627099,2631.34195226224,2221.06703047102
"gene_123",8.83526046271724,8.83329951852631,13.673288433155,11.4701759438883,7.33748899595537,7.31022473816939,3.54184544655773,3.60518494242491,3.5668872390392,2.63350198914206,3.52355954209605,2.9741713813071
"gene_124",574.31163395467,574.184168209077,888.79424151845,745.587016464264,476.953148373347,475.180910814114,140.704609523933,143.220856821538,141.699428661597,104.619434883265,139.978177192005,118.152988090089
"gene_125",33.6172711168777,33.6098099228597,52.0254774894629,43.6428576261114,27.9184023985499,27.8146646593333,10.8705183827174,11.0649179307963,10.9473758485818,8.08265979299413,10.8143958715591,9.12823135895797
"gene_126",43.1563045194209,43.1467261821431,66.7879121269993,56.0266907823043,35.8403593027707,35.7071855704882,47.616922034971,48.4684645096359,47.9535863807755,35.4050623574759,47.3710845188432,39.9850555082751
"gene_127",4.80130960388119,4.80024397596718,7.43041943672979,6.23319099080194,3.98738175669112,3.97256565214016,0.532742614092976,0.54226975160159,0.53650924654192,0.396115176419718,0.529992160779595,0.447356571692868
"gene_128",81.9701918839133,81.9519989882673,126.855578426842,106.415937258471,68.0744369090835,67.8214894774011,51.5921179072224,52.5147495658511,51.9568879486616,38.3607775050631,51.3257571771279,43.323121490186
"gene_129",300.951170027944,300.884375341912,465.74655828788,390.703011564405,249.933310706361,249.004621584488,87.0808733772343,88.6381572007701,87.69655839035,64.7480689701056,86.6312906512114,73.1238687192039
"gene_130",6.58558450437214,6.58412286509934,10.1917308277636,8.54958529827669,5.46918271811805,5.44886061506786,11.2485135182443,11.4496728252358,11.3280435105884,8.36371410671737,11.1904394868857,9.44564281333127
"gene_131",5461.7415135873,5460.52930594061,8452.49185100402,7090.58169651493,4535.85589511579,4519.00179905204,6092.14772039357,6201.09475695418,6135.22083052287,4529.75246432516,6060.69506870042,5115.72051183078
"gene_132",29.2490911790923,29.2425994819115,45.2653616480233,37.9719673730864,24.2907252790012,24.2004670726611,32.5350976426432,33.1169289827649,32.7651294652692,24.1911302036356,32.3671248453765,27.3204909013819
"gene_133",5.23574901659136,5.23458696690844,8.10274997206409,6.79719207733161,4.34817410951666,4.33201739161418,2.54086893488499,2.5863077773835,2.55883355630907,1.88923641506496,2.52775089026842,2.13362773272101
"gene_134",114.114548566026,114.089221382741,176.601600320301,148.14661722006,94.7696163474644,94.4174763644539,70.9626957709637,72.2317351582915,71.4644209671179,52.7635672667033,70.5963282671327,59.5890538102176
"gene_135",5609.41061577933,5608.16563367519,8681.02186836536,7282.28974980504,4658.49182836856,4641.18204811914,5080.0958318967,5170.94415201808,5116.01346509889,3777.25191011216,5053.86822020672,4265.87660740785
"gene_136",4185.73906377246,4184.81005882275,6477.7736622926,5434.0405378282,3476.16399651962,3463.24744818003,2601.89775803907,2648.42799059123,2620.29386952895,1934.61375566221,2588.46463269793,2184.87507877223
"gene_137",1758.58288704656,1758.1925779084,2721.55089820667,2283.04023536749,1460.46431077269,1455.03759388384,1098.22153478183,1117.86123939717,1105.98625410334,816.571089847373,1092.55161655254,922.202594203471
"gene_138",712.880479713763,712.722259269508,1103.24086750176,925.480868819296,592.03151932008,589.831679569851,466.180487581511,474.517281919963,469.476508033299,346.623606215877,463.77368243249,391.462779957336
"gene_139",382.59167637539,382.506761965855,592.091921373434,496.690942073626,317.733951047006,316.553331852418,442.193430447519,450.101259680313,445.319856004201,328.788281770135,439.910466115859,371.320280820612
"gene_140",81.4864800122676,81.4683944741793,126.106994730022,105.787969322796,67.6727248655744,67.4212700944896,62.9808199425472,64.1071179260857,63.4261111465569,46.8287273115469,62.6556614132538,52.8864839165777
"gene_141",6.22328637011598,6.22190514119721,9.6310448231594,8.0792399856969,5.16830210632654,5.14909799971453,24.4304170149,24.8673108096455,24.6031465826787,18.1649800295035,24.3042872110353,20.5147989135808
"gene_142",11.0408680039806,11.0384175356479,17.0866465576036,14.3335557693289,9.16919742511912,9.135127000969,8.68721368330863,8.84256877812963,8.74863460231316,6.45928651046307,8.64236317759119,7.29485877067472
