"gene","stat","pvalue","padj","dispersion"
"gene_26",2.86790640769829,0.0903623474799537,0.167337680518433,0.0843282685985654
"gene_27",31.5063061337113,1.9879360158771e-08,9.93968007938548e-08,0.0484678461373626
"gene_28",11.8620540281813,0.000572893225972092,0.00152771526925891,0.0519789580552213
"gene_29",6.96632424879161,0.0083057940031776,0.0188768045526764,0.350345752948277
"gene_30",6.34958853558314,0.0117408526253125,0.0258040717039836,0.0570585557275967
"gene_31",0.361017498501027,0.547941685258176,0.707021529365388,0.0570585502534454
"gene_32",7.11020203416612,0.00766464707800654,0.0176198783402449,0.0828727279804207
"gene_33",0.00433704946493663,0.947492249393487,0.962927490268608,0.0732255491548158
"gene_34",0.481876272569366,0.487573669219748,0.654461300966104,0.374429724633612
"gene_35",0.134281181280713,0.714033816547688,0.802285187132234,0.242103516127811
"gene_36",0.275461793198502,0.599691264590828,0.737785300544938,0.0708011504030101
"gene_37",69.040816325387,9.6446598830636e-17,8.03721656921967e-16,0.101638884602796
"gene_38",39.6763749285293,2.99729424011359e-10,1.76311425889035e-09,0.109177160393164
"gene_39",0.30600415970099,0.580142606801428,0.73435773012839,0.0892777633225907
"gene_40",0.374276893198271,0.54068217473873,0.707021529365388,0.0455205781838765
"gene_41",92.9008733290078,5.49802374742291e-22,9.16337291237151e-21,0.061635954861606
"gene_42",20.782533392803,5.14500676073738e-06,1.89813162138593e-05,0.0645331269831224
"gene_43",12.0404938594085,0.000520571776208484,0.0014262240444068,0.0654276288084374
"gene_44",2.12665338507084,0.144756500970406,0.251750436470272,0.2467299550804
"gene_45",0.0391368584322151,0.843177777709053,0.906642771730165,0.135858700154643
"gene_46",0.93772388622935,0.332863888103429,0.500547200155532,0.0709980706302443
"gene_47",0.693095095188397,0.405113615100397,0.580777725713177,0.0678008605743706
"gene_48",0.256792364548417,0.612332457268188,0.737785300544938,0.33875787169637
"gene_49",10.3924010356523,0.00126534976058392,0.00324448656559979,0.0706008403397018
"gene_50",15.413947466944,8.63486092805567e-05,0.000257757042628527,0.0523883159146174
"gene_51",34.9395382241607,3.40103887490653e-09,1.83839939184137e-08,0.129335151553979
"gene_52",81.7588206943454,1.53748863691133e-19,1.7345611362433e-18,0.0632603264665052
"gene_53",21.7085253858599,3.17377666696754e-06,1.24461830077158e-05,0.120270624162986
"gene_54",0.106234446493957,0.74447257983254,0.83181293836038,0.361441657281786
"gene_55",1.80539597638969,0.179061514161625,0.295969444895248,0.063116848095375
"gene_56",20.4573501639867,6.09749374079274e-06,2.17767633599741e-05,0.0643233579613372
"gene_57",71.5328464507686,2.72680859854665e-17,2.37113791177969e-16,0.0816977373084292
"gene_58",20.754871670634,5.21986195881132e-06,1.89813162138593e-05,0.0529542041398821
"gene_59",20.9594410568635,4.6911027305615e-06,1.7702274454949e-05,0.0609412827128595
"gene_60",7.68935503544012,0.00555474747818304,0.013069994066313,0.882347782996645
"gene_61",0.975234258478594,0.323378230055883,0.493707221459363,0.0750618983272908
"gene_62",1.95112295395363,0.162465893125003,0.277719475427355,1.03097360293159
"gene_63",0.312975055555043,0.575860284637443,0.733579980429863,0.130930971009316
"gene_64",0.50962382768239,0.47530174354972,0.648857171784228,0.0478795162752808
"gene_65",0.0863086136057518,0.76892351482731,0.854359460919234,1.31784194210664
"gene_66",59.0161525666442,1.56382956997261e-14,1.11702112140901e-13,0.0817570866730966
"gene_67",32.7160807400126,1.06651231401692e-08,5.6132227053522e-08,0.0752192885814596
"gene_68",0.580478631373722,0.446124773855001,0.628344751908453,0.0947779958789209
"gene_69",5.39717268466771,0.0201693995225742,0.0424618937317352,0.0454960061797125
"gene_70",23.5167556851978,1.23830631262357e-06,5.05431148009621e-06,0.0420853842257486
"gene_71",82.6968336501216,9.56543537711984e-20,1.27539138361598e-18,0.0592865603135416
"gene_72",4.16362011922467,0.0413010418462107,0.0826020836924214,0.305222044199845
"gene_73",0.784418566478223,0.375793182484476,0.552637033065405,0.220979112988793
"gene_74",5.52183400273636,0.0187805593967734,0.0399586370144114,0.163007034794209
"gene_75",0.738527660083193,0.390132929647698,0.569537123573281,0.100349436141797
"gene_76",1.0218210784528,0.312087433372616,0.480134512880948,0.271193718908796
"gene_77",15.5760989561597,7.92500676834912e-05,0.000240151720253004,0.241295465740789
"gene_78",4.07711033289287,0.043467936413674,0.0860751216112356,0.543842920990851
"gene_79",0.182338786643214,0.66937098095497,0.782890036204644,0.0776417642833688
"gene_80",79.8141560349204,4.11335086534999e-19,4.11335086534999e-18,0.0701416751574451
"gene_81",3.45065821667777,0.0632265861097017,0.121589588672503,0.052775069747765
"gene_82",0.552401583042865,0.457338065646881,0.639051786242961,0.062252191209164
"gene_83",26.6540085535676,2.43345404010925e-07,1.08153512893745e-06,0.116398508973716
"gene_84",1.38156193893093,0.239835271426017,0.389976051099215,0.0476095005800017
"gene_85",24.2842467285715,8.31160515786628e-07,3.5368532586665e-06,0.0734736316095847
"gene_86",1.26771996605254,0.260194848867745,0.413007696615468,0.0623845636304085
"gene_87",96.0409407125608,1.12532163109782e-22,2.25064326219565e-21,0.0480335817029561
"gene_88",10.1034647951647,0.00147990823520393,0.00374660312709855,0.346906036994493
"gene_89",6.03864238744796,0.0139960431847943,0.0300990176017081,0.19224674062615
"gene_90",0.0757105585198872,0.783196760621037,0.860655780902238,0.867130960700424
"gene_91",8.02034008960668,0.00462548836565509,0.0111457550979641,0.838152033472385
"gene_92",1.1765119374512,0.278067241397152,0.43448006468305,0.116932617632691
"gene_93",0.256749989260697,0.612361799452298,0.737785300544938,0.0391151942550483
"gene_94",0.148931230753647,0.699558811741688,0.801951789994188,0.098367332277169
"gene_95",31.9461615539677,1.58505273180962e-08,8.12847554774163e-08,0.118371620213087
"gene_96",0.14448625634148,0.7038611811883,0.801951789994188,1.22464744020927
"gene_97",1.88074320120222,0.170249702117322,0.285492467711023,0.0692549635043466
"gene_98",19.244095537098,1.1502557196673e-05,3.83418573222434e-05,0.0695508027797071
"gene_99",87.019291252656,1.07467800350479e-20,1.53525429072113e-19,0.0737075459155895
"gene_100",1.92952036140389,0.164810929316565,0.279340558163669,1.69031220363904
"gene_101",0.277199612007436,0.598542592185081,0.737785300544938,0.118514756287007
"gene_102",99.0424193011556,2.47150761972541e-23,6.17876904931353e-22,0.0430742358277395
"gene_103",0.688883486916751,0.406544407999224,0.580777725713177,0.0951397710001854
"gene_104",102.238137017731,4.92329132331589e-24,1.40665466380454e-22,0.0626368107447483
"gene_105",126.848040387785,2.00556823613577e-29,1.00278411806789e-27,0.0522328645291698
"gene_106",1.46900806450803,0.225502263998567,0.369675842620602,0.0513063817270912
"gene_107",154.922836863952,1.45564783718213e-35,2.91129567436426e-33,0.0432904786594106
"gene_108",0.158710020828153,0.690346956455395,0.798088967000457,0.72469874701905
"gene_109",0.446455605007174,0.504022954635196,0.667580072364499,0.103583891377471
"gene_110",16.8748408990249,3.99273214908954e-05,0.000126753401558398,0.0628393635292601
"gene_111",4.93877156914002,0.0262606939965773,0.0547097791595361,0.0451498507116711
"gene_112",3.23366513032883,0.0721390699506002,0.137407752286858,0.0486007532321268
"gene_113",0.183982773701217,0.667972615782897,0.782890036204644,0.0624253936329253
"gene_114",72.9812210700519,1.30889316731039e-17,1.24656492124799e-16,0.0629046901992596
"gene_115",40.5561543744967,1.91045847694206e-10,1.15785362238913e-09,0.0704404999668909
"gene_116",0.363341673062607,0.546656187729919,0.707021529365388,0.59003857752405
"gene_117",12.7738282163794,0.000351502736914488,0.000990148554688698,0.100903300494837
"gene_118",4.7782858913004,0.0288207951880536,0.0594243199753682,0.107115267423933
"gene_119",81.7286935629222,1.56110502261897e-19,1.7345611362433e-18,0.0746093388358287
"gene_120",0.0409881725796168,0.839560753709762,0.906642771730165,0.131239854579464
"gene_121",0.0714094982354538,0.789295499890362,0.862618032667062,0.0597523853318476
"gene_122",30.82639753205,2.82173237859528e-08,1.34368208504537e-07,0.0486702598960165
"gene_123",2.76772509533721,0.0961827679097785,0.176482142953722,0.931840695344394
"gene_124",118.56038506418,1.30713637082503e-27,5.22854548330013e-26,0.050772300996272
"gene_125",14.5663587498038,0.000135308768130157,0.000397966965088696,0.253304557051566
"gene_126",0.0122578509331106,0.911842208623833,0.9494904640707,0.1588503235485
"gene_127",6.85799078556234,0.00882457222131854,0.0198304993737495,1.38830398445579
"gene_128",8.95708076632793,0.00276396197688041,0.00674137067531807,0.098930307598327
"gene_129",90.6995379701282,1.67232291061745e-21,2.57280447787301e-20,0.0512021272830527
"gene_130",0.724273343360949,0.394745742446105,0.572095278907398,0.577581687921663
"gene_131",0.0132935168994379,0.908209308197056,0.9494904640707,0.0601718688579806
"gene_132",0.00429434393814176,0.947751030688922,0.962927490268608,0.225008395418763
"gene_133",1.07683162545887,0.299407425770795,0.464197559334566,1.65759827003873
"gene_134",7.47703818927009,0.00624907833968934,0.0145327403248589,0.131153139390928
"gene_135",2.75164037785936,0.097154706692825,0.176644921259682,0.0547421230490176
"gene_136",21.5251196991245,3.49224098421113e-06,1.34316960931197e-05,0.0492911465668983
"gene_137",21.9269044303486,2.83235061727511e-06,1.13294024691005e-05,0.0472200042250055
"gene_138",14.248269899715,0.00016020801485955,0.000457737185313001,0.0611893546440662
"gene_139",0.0149448450338241,0.902701733490003,0.9494904640707,0.0716336024389408
"gene_140",3.92904346154064,0.0474589315200393,0.092153265087455,0.0971188568559782
"gene_141",11.2230746690084,0.00080786540783762,0.00209835170866914,0.309639126816305
"gene_142",0.14009683713428,0.708184762062036,0.801951789994188,2.73334995750448
"gene_143",4.05142691810568,0.0441340248670412,0.0865373036608651,0.655088058802252
"gene_144",6.09417239152199,0.0135628435877689,0.0294844425821062,0.617852446327902
"gene_145",4.37704528210874,0.0364260900021129,0.073588060610329,0.314653926013195
"gene_146",72.3239529461118,1.82617314422564e-17,1.66015740384149e-16,0.0658662662333039
"gene_147",0.964605209067372,0.326029319587331,0.493983817556562,0.294125265104578
"gene_148",6.60754309615297,0.010154767247956,0.0225661494399023,0.835871697214263
"gene_149",0.183070220763895,0.668747910550784,0.782890036204644,0.287766802591087
"gene_150",2.15462493999102,0.142141148555929,0.249370436063033,0.490207897460129
"gene_151",0.53511225017499,0.464465457542739,0.640642010403779,0.0606445830828752
"gene_152",0.00347238034838426,0.953010326734331,0.962927490268608,0.986777956103994
"gene_153",16.6990206634796,4.38036051974901e-05,0.000136886266242157,0.125499001722787
"gene_154",19.4164039260795,1.05100431998122e-05,3.62415282752146e-05,0.0524702669412387
"gene_155",0.880146068786985,0.348161675479244,0.519644291760065,0.0443202836939814
"gene_156",0.268606691865841,0.604267950057713,0.737785300544938,0.0387377942326479
"gene_157",0.601460465954901,0.438021334096646,0.621306856874675,1.08895328254979
"gene_158",115.336510874311,6.6414730203099e-27,2.2138243401033e-25,0.0280476280010736
"gene_159",0.85577898619438,0.35492261448908,0.525811280724563,0.120460864407871
"gene_160",18.1350145265307,2.05782440495557e-05,6.7469652621494e-05,0.0686119401157124
"gene_161",9.71773115453158,0.0018249867204503,0.00456246680112575,0.056989757834148
"gene_162",0.230191032190604,0.631382217178004,0.756146367877849,0.103990315350529
"gene_163",67.076028019496,2.61235715722737e-16,2.00950550555951e-15,0.0849015453560451
"gene_164",1.35589708805796,0.244249819630669,0.393951321984951,0.126603670359111
"gene_165",23.6064124988424,1.18192985387426e-06,4.92470772447608e-06,0.171901925382633
"gene_166",95.4547312004781,1.51312043294848e-22,2.75112805990632e-21,0.0529407716342153
"gene_167",35.0511182482729,3.21162482642368e-09,1.78423601467982e-08,0.139576008723398
"gene_168",50.0565534903952,1.49378061129958e-12,9.63729426644887e-12,0.0878919344868387
"gene_169",0.0110561215302596,0.916258297828226,0.9494904640707,0.0441962532517756
"gene_170",143.825147228984,3.87989451522994e-33,3.87989451522994e-31,0.0342231621123763
"gene_171",1.21028528564079,0.271275629162812,0.427205715217027,0.173993850145061
"gene_172",82.2876425008923,1.17655420992046e-19,1.47069276240058e-18,0.0656463250911987
"gene_173",43.3888777486311,4.48731474087514e-11,2.80457171304696e-10,0.110954327880219
"gene_174",14.3341900944642,0.000153059630253166,0.00044365110218309,0.288841266216461
"gene_175",0.505920894754766,0.476910021261407,0.648857171784228,0.463866350831234
"gene_176",68.959487848025,1.00506970984468e-16,8.04055767875741e-16,0.114046765329975
"gene_177",1.87156906565357,0.171295480626614,0.285492467711023,0.0706775837068698
"gene_178",0.545609339684859,0.460117286094932,0.639051786242961,0.174138252231153
"gene_179",2.06942486962168,0.150278182894811,0.259100315335881,0.0653054262900915
"gene_180",31.2464266784124,2.27265418598212e-08,1.10861179804006e-07,0.0489349241572692
"gene_181",0.165810505991118,0.68386230457697,0.795188726252291,0.116853817541422
"gene_182",60.9815525673229,5.76121333256745e-15,4.26756543153144e-14,0.0725698283938269
"gene_183",3.18303280703991,0.0744065068106619,0.140389635491815,0.584051053391011
"gene_184",2.49070453847537,0.114520448914366,0.202691060025427,0.0714095237224771
"gene_185",136.873133002978,1.28540730132287e-31,8.56938200881913e-30,0.0428100155185392
"gene_186",16.3756215334216,5.19491120077728e-05,0.000159843421562378,0.496002269278393
"gene_187",0.284309123590447,0.593890673702087,0.737785300544938,0.155083454812221
"gene_188",0.000306235394802457,0.986038065750296,0.986038065750296,0.0991069548671702
"gene_189",2.60967055410286,0.106213825622841,0.191154376541262,0.101582327324727
"gene_190",0.45149042981771,0.50162802152024,0.667580072364499,0.0782682856946282
"gene_191",37.7070433128416,8.2207202454774e-10,4.69755442598709e-09,0.0737809481509289
"gene_192",29.196872718988,6.53846533623258e-08,3.04114666801516e-07,0.207153979170511
"gene_193",25.458147728865,4.52084336809352e-07,1.96558407308414e-06,0.0538918619459353
"gene_194",0.0137229883832504,0.906745023999323,0.9494904640707,0.158172702286921
"gene_195",20.0460688670635,7.55987769719015e-06,2.65258866568075e-05,0.157632860097467
"gene_196",0.00221405843149114,0.962470362864416,0.967306897351172,0.0647793613245557
"gene_197",96.1914410330309,1.04294800493445e-22,2.25064326219565e-21,0.0525658022043879
"gene_198",0.267337527871561,0.60512339876156,0.737785300544938,2.36741105842933
"gene_199",0.0351405719331126,0.851301404322535,0.910482785371695,0.0935590156257825
