"","sample_0","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11"
"gene_13",0.166357485573174,0.166355277199408,0.169953481449811,0.168674559628702,0.164351328064208,0.164307734995308,0.167767568339673,0.167997910830957,0.167859538126689,0.163370007116907,0.167699649522899,0.165305257626306
"gene_14",0.165881430296804,0.165876388392685,0.174326976294808,0.171268362239347,0.1613712693549,0.161274798188316,0.169130152057595,0.16966175325749,0.169342181480007,0.159329231880427,0.168973762031187,0.16356250416184
"gene_15",0.166506142956192,0.166504949382432,0.168430546264368,0.167750486317911,0.16541582046399,0.165391993102906,0.166776890316332,0.166799447455817,0.166785903489966,0.166335275975268,0.166770228453,0.166532224267013
"gene_16",0.1661397693967,0.166136197318406,0.172035363218362,0.169920331554841,0.16291882094094,0.162849361227718,0.167715449229925,0.16793463017603,0.167802965972821,0.163525418650702,0.167650815981424,0.16537064299984
"gene_17",0.166330037147098,0.16632764966136,0.170224536337138,0.16883788140033,0.164163290187284,0.164116254676615,0.166909691113961,0.166959576729383,0.166929621989975,0.165936328049008,0.166894961376628,0.166369653362578
"gene_18",0.165852717556708,0.165847519944379,0.174572884786601,0.17141162584471,0.161207189142281,0.161107908142393,0.168619253013151,0.169035728617802,0.16878543157427,0.160839374407852,0.168496624901313,0.164223508990413
"gene_19",0.166536482128366,0.166535505597919,0.168107638893023,0.167553165965389,0.165643364207474,0.165623822658908,0.166904432134882,0.166953227233714,0.166923927391493,0.165952219725247,0.166890024272916,0.166376159046982
"gene_20",0.166644469800911,0.166644297778706,0.166919103115184,0.166822668056358,0.166486443729955,0.166482970413073,0.166723270804889,0.166734841224301,0.166727894189092,0.166496442583186,0.166719853388963,0.16659767426209
"gene_21",0.166626403417305,0.166626093134013,0.167122428043033,0.166948103521183,0.166341582408564,0.166335327089719,0.167192275824558,0.167300839389534,0.167235641268258,0.165089108689124,0.167160234775539,0.16602186782621
"gene_22",0.165934247311292,0.165929494187465,0.173872780430729,0.171003150340736,0.161675751346698,0.161584517347872,0.167632522533006,0.16783399559919,0.167712973765162,0.163772868256877,0.167573103011316,0.165474508957869
"gene_23",0.165935391072789,0.165930644655871,0.173862184442431,0.170996922162019,0.161682749487567,0.161591637526285,0.16817588863222,0.168494588946762,0.168303097568494,0.162154523146877,0.168081980010435,0.16478968885625
"gene_24",0.166462356152067,0.166460855520905,0.168889058302811,0.168029838215336,0.165093844398313,0.165063989088265,0.166916704494886,0.16696803283612,0.166937211679097,0.165915368328588,0.166901548932942,0.166361105175445
"gene_25",0.166608058693239,0.166607609552622,0.167327021960466,0.167074128570689,0.166196090095511,0.166187049395864,0.166826365465047,0.166859082914273,0.166839437923829,0.166186637885253,0.166816703690531,0.166471751248694
"gene_26",0.16660162828597,0.166601130870077,0.167398238219098,0.167117948514146,0.166145500939865,0.166135493890313,0.166891982315515,0.166938210268544,0.166910452082734,0.165989582225755,0.166878332190194,0.166391411155578
"gene_27",0.166345065773471,0.166342775854692,0.170076831865112,0.168748938758764,0.164265756997975,0.164220594969576,0.168212510784517,0.168539206712552,0.168342907477695,0.162045849759658,0.168116252026681,0.164743254165309
"gene_28",0.166192878371817,0.166189627095948,0.171541885915867,0.169626867225395,0.163256073663995,0.163192628291731,0.167383212038692,0.167531846282171,0.167442575111751,0.164517691685508,0.167339358223796,0.16578529758624
"gene_29",0.166233504556173,0.166230503865986,0.171157988587465,0.169397766655681,0.163519344916011,0.163460627525841,0.169052224578009,0.169566086336244,0.169257191325761,0.159559325133682,0.16890103307457,0.163663990583816
"gene_30",0.166483333147687,0.166481978698172,0.168670530271214,0.167896822044633,0.165247142752497,0.16522015203839,0.16731596257744,0.167450444517459,0.167369676072804,0.164718852504067,0.167276280006588,0.165868763499387
"gene_31",0.166086700647013,0.166082814591485,0.172520663486104,0.170207848738285,0.162588616484362,0.162513311956066,0.168096604420324,0.168398015188703,0.168216919607184,0.162390346572387,0.168007778653948,0.164890313329843
"gene_32",0.166374616408243,0.166372521082099,0.169782750885112,0.168571507547781,0.164469978245464,0.164428564983815,0.1677613399183,0.167990345836064,0.167852776480372,0.163388601244173,0.167693814512561,0.165313090637455
"gene_33",0.166096767479257,0.166092940469238,0.172429227106765,0.17015376096875,0.162650727990901,0.162576519492129,0.167957910984157,0.168229237446586,0.168066228853761,0.162802985075563,0.167877932702974,0.165065676751133
"gene_34",0.165964871446673,0.165960288841697,0.173605421896099,0.170846545456392,0.16185535128039,0.161767225650481,0.168620059662085,0.169036717705857,0.168786310911854,0.16083693655741,0.168497378001943,0.164222444305494
"gene_35",0.166089913409348,0.166086046308328,0.172491279068794,0.170190461589108,0.162608532733252,0.162533579890058,0.167860745979969,0.168111109187448,0.167960702413882,0.163092299239131,0.16778693516303,0.165188115596186
"gene_36",0.166576621562887,0.166575938078862,0.16767318265268,0.16728690613649,0.165950511751054,0.165936789798954,0.166919564247155,0.166971482825224,0.166940307204403,0.165906786791146,0.166904234477876,0.16635759941319
"gene_37",0.166298966280737,0.166296378235316,0.170528966461292,0.169020940131793,0.163952773553884,0.163901899672084,0.166850108009515,0.166887709888551,0.166865131808597,0.166115316282299,0.166839004236897,0.16644269401879
"gene_38",0.166389446422843,0.16638744981233,0.16963387710019,0.168481531893012,0.164573560068848,0.164534054761619,0.168844442403046,0.169311329894902,0.169030702915682,0.160173121753665,0.16870702328448,0.163933334237096
"gene_39",0.16607054035307,0.166066560037965,0.172666791879821,0.170294205383358,0.162489442190585,0.162412390966642,0.16790605158724,0.168166177089988,0.16800990197867,0.162957390294926,0.167829368424086,0.165131076412609
"gene_40",0.166622729131765,0.166622390877278,0.167163614308734,0.166973490748746,0.166312280081975,0.166305462986728,0.166773927036826,0.166795875840281,0.166782697156356,0.16634419021626,0.166767444804478,0.166535849025541
"gene_41",0.166143126625139,0.166139574518519,0.172004590035971,0.169902071046708,0.162939838573539,0.162870752029023,0.166967253617755,0.167029028013718,0.166991933383027,0.16576367267692,0.166949015156585,0.166299075271642
"gene_42",0.166383059169218,0.166381019927344,0.169698148103202,0.168520389978169,0.164528832653092,0.164488502860834,0.167026833251767,0.167100950427252,0.167056442825034,0.16558494969644,0.167004952760475,0.166225848023394
"gene_43",0.166305024831786,0.166302475582519,0.170470022179181,0.168985534957686,0.163993513261546,0.163943380533139,0.167194677370054,0.167303742524407,0.167238243094176,0.165081921748319,0.167162488408401,0.166018903208856
"gene_44",0.165345808040123,0.165338087839781,0.178640844932617,0.17374062785574,0.15853893862286,0.158395477652802,0.168468170863566,0.168851108738855,0.168620985519558,0.161287033272754,0.168355389015451,0.164417213252314
"gene_45",0.166409863845113,0.16640800431906,0.169427487307852,0.168356624667092,0.164717384776711,0.16468053598364,0.167327597239395,0.167464525617762,0.167382287389844,0.164684023086394,0.167287193541567,0.16585432349993
"gene_46",0.166632439660042,0.166632175387876,0.167054723481657,0.166906357155193,0.166389792588681,0.166384462124577,0.166771445131694,0.166792885191721,0.166780011987454,0.166351642692813,0.16676511312368,0.166538877046653
"gene_47",0.166481033035291,0.166479662484238,0.168694577634255,0.16791147000817,0.165230257370547,0.165202950670756,0.167080593954248,0.167165876603543,0.167114662734752,0.165423754928582,0.167055419422578,0.166159668072979
"gene_48",0.165828160729546,0.165822831720846,0.174780753542119,0.171532466089076,0.16106857949657,0.160966934995331,0.168216184570032,0.168543688258374,0.168346903297775,0.162034860002829,0.168119688404498,0.164738542111506
"gene_49",0.166161298729814,0.166157855799139,0.171836427990855,0.16980216694472,0.163054620166089,0.162987576508422,0.167396310029091,0.167547705874317,0.167456775462994,0.164478519916306,0.167351642366407,0.165769020418881
"gene_50",0.16645782210895,0.166456290065731,0.168936079093646,0.1680584318113,0.16506090434839,0.165030434700925,0.167533301565829,0.167713675110937,0.167605332853164,0.164069120347309,0.167480096210884,0.165598454452969
"gene_51",0.166347369161069,0.166345094374744,0.170053923663704,0.168735127929185,0.164281630260995,0.1642367591717,0.16918376096135,0.169727581184603,0.169400654689825,0.159171381401075,0.169023790960321,0.163492775101178
"gene_52",0.166562917411109,0.166562133118314,0.167822437498353,0.167378477371508,0.16584485899434,0.16582913079382,0.167674072929331,0.167884409302014,0.167758060764763,0.16364888237751,0.167612043610484,0.165422507243328
"gene_53",0.166249555869817,0.166246655126205,0.171005307225055,0.169306477716166,0.163624368983572,0.163567544745402,0.169041782276697,0.169553269308945,0.169245803499696,0.159590209311273,0.168891286787971,0.163677597727603
"gene_54",0.165757772473497,0.165752072401484,0.175370134827598,0.171874032990007,0.160676986892476,0.160568705302088,0.168414824634531,0.168785976077695,0.168562941964551,0.161445201071217,0.168305504315285,0.164485407113161
"gene_55",0.166562060427504,0.166561269857657,0.167831737968158,0.16738417995552,0.165838280023557,0.165822427049157,0.166994018593213,0.167061333688008,0.167020911413217,0.165683374314072,0.166974145131431,0.166266194407201
"gene_56",0.166373241565569,0.166371137110805,0.169796530407016,0.168579831114735,0.164460401023737,0.164418811538108,0.167040774426478,0.167117784440342,0.167071539360258,0.16554314241329,0.167018040434945,0.166208695958796
"gene_57",0.166535007941841,0.16653402082288,0.168123363469912,0.167562783832073,0.165632258428929,0.165612507314375,0.166746453609437,0.166762771076125,0.166752973738575,0.166426751019617,0.166741634292777,0.16656938775058
"gene_58",0.166596789634316,0.16659625597268,0.167451745206294,0.167150858427358,0.166107522706555,0.16609679079145,0.166766150024252,0.166786504010399,0.166774282946668,0.166367559836283,0.166760138721593,0.166545345951734
"gene_59",0.166292008741839,0.16628937621015,0.170596606897152,0.169061552873112,0.163906066400969,0.163854343452031,0.167141023868781,0.167238888959491,0.1671801173309,0.165242648612465,0.167112137942243,0.166085161355273
"gene_60",0.165886096605922,0.165881079997162,0.174287111870792,0.171245123332974,0.16139794828799,0.161301934513449,0.17287740212762,0.174339769433984,0.173458815957097,0.148433945487642,0.172450123382952,0.158439336055927
"gene_61",0.16633774738623,0.166335409725037,0.17014910452202,0.168792480509295,0.164215640829389,0.164169561540888,0.167352285138315,0.167494405967563,0.167409048137122,0.164610183720234,0.167310350971939,0.165823698592318
"gene_62",0.165555737267636,0.165549016881161,0.177008630378032,0.172815190120105,0.159598402627723,0.159472153212924,0.167727368081816,0.167949110419718,0.167815906756423,0.163489664222299,0.16766198079987,0.165355580559467
"gene_63",0.165965148292628,0.165960567056536,0.173603310715491,0.17084532092124,0.161856825171096,0.161768724541579,0.168403159758242,0.168771733923992,0.16855024989711,0.161479863129514,0.168294596435104,0.164500344449276
"gene_64",0.166561291158068,0.166560494943232,0.167840104405698,0.167389310182152,0.165832365276146,0.165816400106804,0.166915476500863,0.166966550962306,0.166935882271223,0.165919062108826,0.166900395871569,0.166362615356513
"gene_65",0.165563612590748,0.165556931047079,0.176945718581155,0.172779261433175,0.159639469593393,0.159513896695096,0.169358819529896,0.169942811346244,0.16959170239786,0.158655269307245,0.169187084477457,0.163263735450572
"gene_66",0.166383158116984,0.166381119547966,0.169697131383467,0.168519774623136,0.164529536590103,0.164489219804733,0.16903325488005,0.169542805895026,0.169236505243769,0.159615389988102,0.168883326841967,0.163688682451351
"gene_67",0.165476519289739,0.165469414326759,0.177633390554131,0.173170893792312,0.159191316746811,0.159058401051461,0.167698690508711,0.167914286184392,0.167784776786654,0.16357543850089,0.167635112756879,0.165391666937714
"gene_68",0.166071326923489,0.16606735118796,0.172659686578893,0.170290008315071,0.162494259999771,0.162417293553605,0.168202374027138,0.168526854020709,0.168331887271249,0.162075953772526,0.168106766566436,0.164756127077143
"gene_69",0.166559688298015,0.166558880354651,0.16785748588424,0.167399965969157,0.165820072737594,0.165803874507271,0.166874558798666,0.166917195009445,0.166891593752579,0.166041904713623,0.166861968887548,0.166412762802991
"gene_70",0.166377852461232,0.166375778577157,0.169750401781913,0.168551967574539,0.164492483957162,0.164451484766166,0.167895661420845,0.16815354520893,0.167998617666984,0.162988346220885,0.16781963779653,0.165144175572408
"gene_71",0.166626178482885,0.166625866461246,0.1671249903889,0.166949684399467,0.166339764518732,0.16633347427653,0.167061416157341,0.167142712639957,0.167093893004783,0.165481250959192,0.167037417560258,0.166183288476592
"gene_72",0.165157598139374,0.165149028073598,0.180049612514093,0.174529581588846,0.157635847495277,0.157478058329598,0.168284963493938,0.168627535650281,0.168421689323041,0.161830597425855,0.168184039106019,0.164651054114587
"gene_73",0.166048676101588,0.166044569252995,0.172863268087362,0.170410155457888,0.16235627470282,0.162276884501066,0.167781494140666,0.168014823939301,0.167874655693385,0.163328481607412,0.167712696059864,0.165287764766706
"gene_74",0.16590952994402,0.165904640774482,0.174086546860018,0.171128108746182,0.161532374667099,0.16143866919693,0.167658654170076,0.167865700852918,0.167741329391701,0.163694863163797,0.167597593457954,0.165441797785804
"gene_75",0.166249805141546,0.166246905942782,0.171002951064976,0.169305068931333,0.163625994247271,0.163569199304187,0.167516811150503,0.167693687705022,0.167587446812113,0.16411836706037,0.167464635912138,0.1656190141369
"gene_76",0.165877769657018,0.165872707382899,0.174359192111281,0.171287179867396,0.161349886593241,0.161253047280117,0.168934748700314,0.169421999189062,0.169129118973974,0.15990621521217,0.168791358171379,0.163816445732597
"gene_77",0.166037555937055,0.166033385101847,0.172962772671198,0.170468812301372,0.162288928207209,0.162208357724841,0.170558706951539,0.17142658549506,0.1709044577132,0.155139160441759,0.170304027753482,0.161666941310583
"gene_78",0.16633625167967,0.166333904653117,0.170163230555487,0.168800965377638,0.164205752358575,0.164159493251312,0.168489664178376,0.168877363909984,0.168644376499381,0.161223234471806,0.168375484006079,0.164389657547198
"gene_79",0.166536868105343,0.166535894402309,0.168103432944427,0.167550590321349,0.165646322263024,0.165626836682476,0.167022489744141,0.16709570615578,0.167051739559631,0.165597973012951,0.167000875021126,0.16623118882497
"gene_80",0.166504213329855,0.166503006058042,0.168450960701894,0.167762945574447,0.165401460615325,0.165377363462795,0.166767808231975,0.166788502441624,0.166776077088714,0.166362572483487,0.166761696464576,0.166543318769913
"gene_81",0.166584226404874,0.166583599194233,0.167589958460337,0.167235801934971,0.166009488420387,0.165996888357103,0.166940160472748,0.166996332870131,0.16696260260975,0.165844974860471,0.166923575243423,0.166332335248102
"gene_82",0.166652686039391,0.16665257742384,0.166825985335106,0.16676515679815,0.166552872853577,0.16655067823647,0.166707986813205,0.166716430318938,0.166711360762679,0.166542395102143,0.166705492895678,0.166616312444593
"gene_83",0.16622233790947,0.166219267790121,0.171264231631893,0.169461245979237,0.163446429424576,0.163386399414654,0.169375536133818,0.169963358426387,0.16960994338154,0.158606400539244,0.169202679614972,0.163242030812084
"gene_84",0.166495020237418,0.166493747947362,0.168547905541047,0.16782208355284,0.165333292575577,0.165307915972454,0.167168796003652,0.167272454931894,0.167210203029358,0.165159448300664,0.167138201332791,0.166050879230736
"gene_85",0.166656106635446,0.166656024527882,0.166787078398056,0.166741114514532,0.166580642171191,0.166578982667503,0.166727855203007,0.166740363998829,0.166732853532937,0.166482659333022,0.166724160657026,0.166592081668861
"gene_86",0.166512302132042,0.166511152315606,0.168365368931264,0.167710697949911,0.165461699511608,0.165438734529638,0.167127074914931,0.167222032606738,0.167165007374316,0.165284445397007,0.167099046508858,0.166102370772664
"gene_87",0.166038960250368,0.166034797338496,0.17295047074408,0.170461573117456,0.162297292772746,0.162216868350109,0.167081260674087,0.167166681715487,0.167115384722656,0.165421761014464,0.167056045317509,0.166158849351358
"gene_88",0.165837782580613,0.165832504974068,0.174699376104602,0.171485178973627,0.161122799267962,0.161022078538804,0.171268514115267,0.172311746040077,0.171683873921499,0.153074136963744,0.170962771966013,0.160698768309914
"gene_89",0.166217556935068,0.166214457328412,0.171309364904631,0.169488188003512,0.16341543724425,0.163354850365959,0.167244467198577,0.167363951433561,0.167292193011984,0.164932801073923,0.167209206034236,0.165957311492617
"gene_90",0.166056291551071,0.166052229173378,0.17279408322175,0.170369309691427,0.16240299081433,0.16232442190772,0.168253779722847,0.168589522105447,0.168387782915489,0.161923051693074,0.168154862299302,0.164690658774442
"gene_91",0.166172419484545,0.166169044354217,0.171732036400848,0.16974004339971,0.16312579533544,0.163060022859508,0.171209165246705,0.172237529065003,0.171618626112972,0.15324619725737,0.170907747700261,0.160780282190981
"gene_92",0.166022197728478,0.166017938846987,0.17309986920371,0.170549562421114,0.162196266116725,0.16211407431137,0.167852649285738,0.168101267837849,0.167951909788096,0.163116452916027,0.167779351841118,0.165198323724132
"gene_93",0.166312153385789,0.166309649935459,0.170400478863793,0.16894374183271,0.164041601950973,0.163992344981482,0.167568953455579,0.167756897403063,0.167644005921697,0.16396264993876,0.167513518258378,0.165553960451015
"gene_94",0.166381844215921,0.166379796914411,0.169710298036278,0.16852773159063,0.164520371345834,0.16447988576934,0.167319433498426,0.167454645368834,0.16737343839479,0.164708457328805,0.167279535766039,0.165864453736091
"gene_95",0.166122568829961,0.166118894230013,0.172193581146181,0.17001418980631,0.162811023887747,0.162739651183695,0.170166446640074,0.170939812360429,0.170474645102921,0.156285186352159,0.169939343359062,0.162194509720247
"gene_96",0.165899207256352,0.165894262362152,0.174174099254214,0.171179170362105,0.161473499738301,0.161378784121354,0.168765582498151,0.169214774898771,0.168944794839518,0.160406008624861,0.168633353905636,0.164034978494217
"gene_97",0.166554449006045,0.166553602828302,0.16791416442256,0.16743470171753,0.165779995229353,0.165763037655564,0.166901909106331,0.166950184197232,0.166921196638589,0.165959784282401,0.166887654731098,0.166379246583668
"gene_98",0.166491815749198,0.166490520896601,0.168581564248768,0.167842604272356,0.165309632521528,0.165283812358494,0.167517265839006,0.16769423839478,0.167587939814541,0.164117016364922,0.167465062320594,0.165618451466484
"gene_99",0.166649735215513,0.166649603798059,0.166859461432993,0.166785836512529,0.166528983194778,0.166526328531506,0.166872193451539,0.166914342681841,0.166889033865798,0.166049000495948,0.166859747292361,0.166415656238896
"gene_100",0.165336862784599,0.165329102226268,0.178707082613981,0.173777833041945,0.158495895809721,0.158351748208927,0.167654680742541,0.167860900069558,0.167737025837419,0.163706339296151,0.167593863642369,0.165446556230681
"gene_101",0.166190311262598,0.166187044363035,0.171565857562888,0.169641145900156,0.163239645118636,0.16317590583773,0.167674486599287,0.167884912037064,0.167758509972012,0.163647634383608,0.167612431057049,0.165421981412824
"gene_102",0.166642410704603,0.166642222820623,0.16694241295421,0.166837059428702,0.16646982848619,0.166466035573032,0.166884422966028,0.16692909197108,0.166902269976147,0.166012287655743,0.166871233005348,0.166400679232495
"gene_103",0.166385238291895,0.16638321359198,0.169676218386326,0.16850713274594,0.164544087953701,0.164504039312998,0.167463310022687,0.167628856618827,0.167529423735305,0.164278226205857,0.167414472654765,0.165685675626251
"gene_104",0.166634459992496,0.166634211157041,0.167032018399216,0.166892352579513,0.166405967046126,0.166400947082988,0.16668519736395,0.166688982481798,0.166686709888606,0.166610921901347,0.166684079331501,0.166644087273873
"gene_105",0.166495201313042,0.16649393030404,0.168545994086613,0.167820917762686,0.165334635227537,0.165309283815514,0.168574141312381,0.168980576719344,0.168736319445564,0.160973027308695,0.168454460359206,0.16428145362122
"gene_106",0.166157640373734,0.166154175385494,0.171870383199519,0.169822350995847,0.163031433838334,0.162963977040679,0.167682394691899,0.167894508065785,0.167767091552992,0.163624057689015,0.167619842178188,0.165412086528335
"gene_107",0.166559392790192,0.166558582684185,0.167860691401397,0.16740193105103,0.16581780629194,0.165801565093753,0.16792826010525,0.168193178641283,0.168034022230609,0.162891269239943,0.167850166850575,0.165103086311327
"gene_108",0.16587912482306,0.165874070228314,0.174347020370147,0.171280060180485,0.161357922454565,0.161261221911693,0.168100978428162,0.168403350458697,0.168221676914817,0.162377168031312,0.168011870030953,0.164884673715506
"gene_109",0.166095240799617,0.166091404844904,0.172443069220701,0.170161949815109,0.162641315005778,0.16256694037871,0.167829072400783,0.168072619067516,0.167926309712778,0.163186706292762,0.167757267457498,0.165227985632741
"gene_110",0.166507836810584,0.166506655241871,0.168412662548395,0.167739571714211,0.165428409768802,0.165404818922116,0.166890192947007,0.166936051692859,0.166908515226681,0.165994959449057,0.166876651801925,0.166393606707864
"gene_111",0.166622022384256,0.166621678763932,0.167171516113366,0.166978360156716,0.166306657897599,0.166299733074375,0.166820719236743,0.166852275826025,0.166833327919392,0.166203601907603,0.166811400191328,0.166478659071587
"gene_112",0.166522663436776,0.166521587589406,0.168255277913736,0.167643445132328,0.165539248248517,0.165517742979812,0.16712665166198,0.167221520990256,0.167164548835048,0.16528571702008,0.167098649318819,0.166102894703807
"gene_113",0.166320677033677,0.166318228586839,0.170317012915093,0.168893549284069,0.164099344955016,0.164051140935431,0.167552696203412,0.167737186782282,0.167626370527229,0.164011192400914,0.167498278154922,0.165574252707168
"gene_114",0.166621965536281,0.166621621500203,0.167172126307442,0.166978735374146,0.166306220205508,0.16629928703588,0.166699590968492,0.166706317737064,0.166702278941745,0.166567639433562,0.166697604088834,0.166626546954437
"gene_115",0.166316094590947,0.166313616562874,0.170361890662291,0.168920539690864,0.164068288339821,0.164019517876421,0.166987075870249,0.167052953190692,0.167013394425764,0.16570419989451,0.166967626666763,0.166274724907457
"gene_116",0.16614334533408,0.166139794940158,0.172001882565143,0.169900436189974,0.162941571980153,0.162872517446107,0.168219560765848,0.168547806680625,0.168350575399774,0.162024764731976,0.168122846456134,0.164734213622406
"gene_117",0.166328420103831,0.166326021825945,0.170240938848266,0.168847772805928,0.164152007095582,0.164104764603814,0.168195037680067,0.168517914153677,0.168323911624059,0.162097749803033,0.168099901532068,0.164765445559539
"gene_118",0.166185215735691,0.166181917763255,0.171613567686119,0.169669563791579,0.163206988579432,0.163142665068445,0.167422438794859,0.16757934848926,0.167485105151712,0.164400389741245,0.167376146296375,0.165736532099054
"gene_119",0.166432352683672,0.16643064570533,0.169198299526547,0.168217691776355,0.164877419587252,0.164843536526595,0.166801230708661,0.166828783660758,0.166812239865173,0.166262142399201,0.166793093733398,0.166502483484513
"gene_120",0.166242388818538,0.166239443289791,0.171073706295632,0.169347391894537,0.163577322033515,0.163519648969242,0.167711699636966,0.167930077589383,0.167798896001511,0.163536620540021,0.167647302783238,0.165375353975079
"gene_121",0.166525743246393,0.166524689480858,0.168222432815688,0.167623368916278,0.165562395970807,0.1655413269341,0.167040130504491,0.167117006806313,0.167070842036017,0.165545074416252,0.167017435962389,0.166209488941736
"gene_122",0.16664623584808,0.166646077410994,0.166899147589517,0.166810347368808,0.166500678688649,0.166497479185951,0.166777046684437,0.166799635456663,0.166786072496563,0.166334814775285,0.166770375480557,0.166532038080615
"gene_123",0.166068290941595,0.166064298182415,0.172685990891525,0.170305499565301,0.162476239770112,0.162398958225704,0.169843096121348,0.170539819513547,0.17012082500691,0.157232212806171,0.169638382616461,0.162625234715838
"gene_124",0.166501632013404,0.166500406441308,0.168478239817146,0.16777959133787,0.16538227572608,0.165357818266934,0.168382604491389,0.168746645191153,0.168527887742178,0.161540864228365,0.168275372805953,0.164526605256186
"gene_125",0.166088604999791,0.16608473024192,0.172503137116452,0.170197474108128,0.16260047638213,0.162525381454726,0.170280896645138,0.171081667225404,0.170599986212547,0.155950421933039,0.1700457935719,0.162041112032909
"gene_126",0.165945713526117,0.165941024008962,0.173772972739733,0.170944728153302,0.161742755869691,0.161652679963553,0.168300492812615,0.168646471627836,0.168438576631274,0.161784529567356,0.168198567437606,0.164631298922243
"gene_127",0.165924684385788,0.165919879421435,0.173954014723323,0.171050590615748,0.161620952367732,0.161528775726888,0.168386142581548,0.170104091491639,0.169068460948556,0.1622774272201,0.167885306107834,0.1622774272201
"gene_128",0.166059089305793,0.166055042544292,0.172769928263178,0.170355096547934,0.162419523416318,0.162341243102805,0.168936518888511,0.169424166580024,0.169131047340682,0.159901033789557,0.1687930118986,0.163814179901462
"gene_129",0.16635109256765,0.166348842109492,0.170017130592638,0.168712951285544,0.164307174416833,0.16426277127064,0.169194680496367,0.169740994715579,0.169412567016491,0.15913921106965,0.169033979874967,0.163478544751763
"gene_130",0.165362720062244,0.165355078489335,0.178511470204972,0.173667700417218,0.15862232506418,0.158480203651489,0.16852651689232,0.168922384975638,0.168684484266757,0.161113995828429,0.168409938307661,0.164342445950005
"gene_131",0.166652219111561,0.166652106881558,0.166831291570873,0.166768435225592,0.166549086448736,0.166546818891662,0.166705663714117,0.166713632114025,0.166708847820993,0.166549380469969,0.166703310117616,0.166619144828132
"gene_132",0.165915170486098,0.165910312318571,0.174037783686898,0.171099617951867,0.161565039736507,0.161471896802371,0.168347056620671,0.16870327166276,0.168489220691086,0.161646299085909,0.168242123818747,0.164571938509945
"gene_133",0.166099523271998,0.166095713661287,0.172402095583697,0.170137621352804,0.162668826602808,0.162594941357506,0.169309618363266,0.169882298929463,0.169537999562425,0.158800062272538,0.169141195328148,0.16332810272292
"gene_134",0.166341561261305,0.166339248516066,0.17011137185095,0.168769747500188,0.164241787348114,0.164196186640275,0.168029848387083,0.168316756586879,0.168144380412825,0.162588884469839,0.167945287173772,0.164974792172746
"gene_135",0.166651203612903,0.166651083524924,0.166842828565455,0.16677556287635,0.166540854716106,0.166538428604595,0.166718018699283,0.166728514232759,0.16672221258973,0.166512235375787,0.166714918733638,0.166604081304887
